gene_symbol,AnCg_nAcc_DLPFC_Male_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
CDK8,+--,0.07102572782621626,0.8146945163302949,0.1126075213825644,-1,0.2252150427651288,0.09057206410768266,0.08510152863335615,0.1702030572667123
CDK9,+++,0.5676837993833272,0.3732072906310427,0.8601100066997602,1,0.7464145812620854,0.351585671914214,0.33901785205041923,0.6780357041008385
CDKAL1,--+,0.18035345956073556,0.8230105164331819,0.24110143349370453,-1,0.48220286698740905,0.2247761364284492,0.2137805156285649,0.4275610312571298
CDKL1,-++,0.31789526506984694,0.280519771550407,0.8435079191634585,1,0.561039543100814,0.26391740816792153,0.25004277647864026,0.5000855529572805
CDKL2,+-+,0.6882943611962793,0.5119719502045772,0.7544738022235395,1,1.0239439004091544,0.45955966233173623,0.4444761307249187,0.8889522614498374
CDKL3,-+-,0.037919160351023905,0.6018465408158393,0.1022672715736937,-1,0.2045345431473874,0.08161752124565105,0.0757472051106548,0.1514944102213096
CDKL4,--+,0.3788722673690579,0.7331880691039832,0.44841361271917773,-1,0.8968272254383555,0.4157873723835054,0.40286333561487564,0.8057266712297513
CDKN1A,---,0.1595931178360516,0.994463317329986,0.03478280723083884,-1,0.06956561446167768,0.024411110477385502,0.01842345425507643,0.03684690851015286
CDKN1B,++-,0.5657183911400554,0.5345267682849801,0.6913014039972076,1,1.0690535365699603,0.47170887519963495,0.4570809330975874,0.9141618661951748
CDKN1C,-+-,0.1622046224482039,0.673561808851837,0.1458949689511292,-1,0.2917899379022584,0.12228369360634232,0.1173283139402236,0.2346566278804472
CDKN2A,-+-,0.2593237036021658,0.5372426478184685,0.36760219519394355,-1,0.7352043903878871,0.3466605829008156,0.33378964179785536,0.6675792835957107
CDKN2AIP,+-+,0.020129257367197045,0.38465594680544474,0.10183753983640467,-1,0.20367507967280934,0.08116123880682143,0.0754049737622633,0.1508099475245266
CDKN2AIPNL,++-,0.2553852094462028,0.3552733515920301,0.7457891262744855,1,0.7105467031840602,0.3357859913301392,0.32145097815547824,0.6429019563109565
CDKN2B,++-,0.3138745086433753,0.3202020255884572,0.7717190643081604,1,0.6404040511769143,0.3035021674652065,0.290423772315063,0.580847544630126
CDKN2C,-+-,0.20851635234607446,0.716266023506853,0.27142330573093093,-1,0.5428466114618619,0.2553470598300348,0.24184348619666896,0.4836869723933379
CDKN2D,++-,0.31299131874224245,0.33943307442142423,0.684578582887414,1,0.6788661488428485,0.3215833903718914,0.3081617521245651,0.6163235042491302
CDKN3,+++,0.23669773359316248,0.31630688515141264,0.8068367453469726,1,0.6326137703028253,0.29956650695870407,0.2866594421947185,0.573318884389437
CDNF,-+-,0.0604286238108194,0.728576583276648,0.13248547597910074,-1,0.2649709519582015,0.10950778531911252,0.10415240702715035,0.2083048140543007
CDO1,+--,0.13925431991300455,0.33292734113803824,0.5654329396025668,1,0.6658546822760765,0.3155943417750399,0.30240118633434093,0.6048023726686819
CDON,+-+,0.09454983334774458,0.09856933438899687,0.8396456265682157,1,0.19713866877799374,0.07814282454939539,0.07232076655449723,0.14464153310899447
CDPF1,++-,0.1482604045297091,0.15307771895908592,0.5308459137416655,1,0.30615543791817185,0.12976271959844854,0.12507842354417384,0.2501568470883477
CDR2,+--,0.2318963051141179,0.5441072585306999,0.264148171019995,-1,0.52829634203999,0.2479324701990532,0.23425735797399042,0.46851471594798083
CDR2L,-+-,0.10282383353860555,0.7982639424929061,0.13696342438545409,-1,0.27392684877090817,0.11418468031711629,0.10900068446269678,0.21800136892539357
CDRT1,-++,0.4996366344258989,0.428674031723381,0.716405755205278,1,0.857348063446762,0.39944102213096055,0.3866993669081161,0.7733987338162323
CDRT15,+-+,0.46754404781019365,0.4592901820430784,0.7635691607897229,1,0.9185803640861568,0.4243668720054757,0.41190897165345347,0.8238179433069069
CDRT4,+++,0.4307862395958625,0.3109892170706266,0.8734559785090681,1,0.6219784341412532,0.2935774583618526,0.28129812353847033,0.5625962470769407
CDS1,+-+,0.14747532909539338,0.16357479444207598,0.8317841137399488,1,0.32714958888415197,0.14105635409536846,0.1348314606741573,0.2696629213483146
CDS2,+-+,0.1313173620557628,0.32608681352358915,0.3951169841035263,1,0.6521736270471783,0.31000456308464525,0.2953288085324816,0.5906576170649632
CDSN,-+-,0.01980295387594339,0.8887176548298614,0.044223151193013496,-1,0.08844630238602699,0.03199680602292819,0.024925849874515172,0.049851699749030344
CDT1,-+-,0.08707542374236595,0.2852253072403627,0.3363863406115526,1,0.5704506144807254,0.2683093771389459,0.2554040951348885,0.510808190269777
CDV3,+-+,0.2162600356135967,0.30099656199691754,0.685221526594954,1,0.6019931239938351,0.2835957107004335,0.27148805110363317,0.5429761022072663
