gene_symbol,AnCg_nAcc_DLPFC_Female_directions,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
SLC13A2,+++,0.15693112867518938,0.06589533088086556,0.9832618469144578,1,0.13179066176173113,0.11430527036276524,0.9402235911476158,0.22861054072553047
SLC13A3,--+,0.02674827838945051,0.9206653829974569,0.04610744634556972,-1,0.09221489269113944,0.8681268537531371,0.0921743098334474,0.1843486196668948
SLC13A4,---,0.011531536904549151,0.9979690896152775,0.0014593496726006546,-1,0.0029186993452013092,0.9863107460643394,0.00918320784850559,0.01836641569701118
SLC13A5,+-+,0.3413945985886529,0.32785887213196707,0.6223610285983423,1,0.6557177442639341,0.4033766826374629,0.553159936116815,0.8067533652749258
SLC14A1,+++,0.20740393983970568,0.13664942756897905,0.9576136591064055,1,0.2732988551379581,0.21258270590919462,0.8819872233629934,0.42516541181838924
SLC14A2,+--,0.26771246972569096,0.5870901809915405,0.33122408392191716,-1,0.6624481678438343,0.6019849418206707,0.34856262833675566,0.6971252566735113
SLC15A1,+--,0.10552330038454404,0.778480689463803,0.15663359489377743,-1,0.31326718978755486,0.7431553730321697,0.20647958019621265,0.4129591603924253
SLC15A2,+-+,0.0879313043016095,0.21983639274733888,0.5507191282495787,1,0.43967278549467775,0.3019621263974447,0.5031941592516541,0.6039242527948894
SLC15A3,---,0.08420156355278387,0.995271481991644,0.025466089744399706,-1,0.05093217948879941,0.9769564225416382,0.06114533424595026,0.12229066849190053
SLC15A4,--+,0.2411476695634634,0.3660839473464656,0.7289084808592928,1,0.7321678946929312,0.43514715947980837,0.6327287246178417,0.8702943189596167
SLC15A5,-++,0.0012635865634501693,0.2579786709664858,0.017391410836517445,-1,0.03478282167303489,0.34000684462696784,0.048482774355464296,0.09696554871092859
SLC16A1,--+,0.09640659152063043,0.8073659585872011,0.16800583315622272,-1,0.33601166631244545,0.7670545288615104,0.2174880219028063,0.4349760438056126
SLC16A10,+--,0.5776036072544075,0.6337784784787,0.5824537228153642,-1,1.1649074456307285,0.6370636550308009,0.525325119780972,1
SLC16A11,-+-,0.08498151373431509,0.48637661774545776,0.23095577019299857,-1,0.46191154038599713,0.5250399269906457,0.27195984485512203,0.5439196897102441
SLC16A12,--+,0.35466770969783923,0.8128093339001783,0.36389360778571367,-1,0.7277872155714273,0.7711042664841433,0.3736595938854666,0.7473191877709332
SLC16A13,+--,0.1175164677233004,0.64805123967395,0.16892730493363028,-1,0.33785460986726057,0.6487565594341775,0.21822952315765456,0.43645904631530913
SLC16A14,-++,0.6630039868485833,0.5942361305343002,0.6530691813937771,1,1.1884722610686005,0.6077458361852612,0.5751197809719371,1
SLC16A3,+-+,0.4054647967714278,0.37751628159932665,0.7704281114445722,1,0.7550325631986533,0.4423340177960301,0.6663244353182751,0.8846680355920602
SLC16A4,---,0.0853440876762639,0.9942940841267082,0.027854441122353232,-1,0.055708882244706465,0.9741044946383756,0.06542322610084417,0.13084645220168833
SLC16A5,---,0.5433461468950003,0.9012606841102785,0.3087079550968222,-1,0.6174159101936444,0.8491900524754734,0.3304243668720055,0.660848733744011
SLC16A6,+++,0.1602188510943848,0.07426355641637218,0.9671774246049769,1,0.14852711283274436,0.12702486881131644,0.9014373716632443,0.2540497376226329
SLC16A7,+++,0.09164443670896975,0.11853990241545502,0.9204075489741979,1,0.23707980483091004,0.18845539584759297,0.8230093543235227,0.37691079169518593
SLC16A8,-+-,0.007608707258065358,0.919872780959377,0.017527663377178683,-1,0.035055326754357366,0.8673853524982889,0.048825005703855805,0.09765001140771161
SLC16A9,---,0.22988304963551554,0.977916959570803,0.09824154644972777,-1,0.19648309289945554,0.9402235911476158,0.1525781428245494,0.3051562856490988
SLC17A1,+++,0.0997090353148196,0.115443931006634,0.9352206615527567,1,0.230887862013268,0.18491900524754734,0.845938854665754,0.3698380104950947
SLC17A2,+++,0.08266338799736034,0.04589488178498407,0.9651402916957225,1,0.09178976356996814,0.08190736938170202,0.8974446725986767,0.16381473876340405
SLC17A3,--+,0.3543080315489538,0.5400817522366619,0.5415482478885478,1,1.0801635044733238,0.5662217659137577,0.4978325347935204,0.9956650695870408
SLC17A4,---,0.07893694601894542,0.998779262527689,0.010408820001390907,-1,0.020817640002781815,0.9901893680127767,0.03587725302304358,0.07175450604608716
SLC17A5,+++,0.04750092242166945,0.07005674847483966,0.9378735115849972,1,0.1401134969496793,0.12012320328542095,0.8498174766141912,0.2402464065708419
SLC17A6,--+,0.15749150632806866,0.36950567422698205,0.54167426017934,1,0.7390113484539641,0.43731462468628796,0.49800365046771616,0.8746292493725759
SLC17A7,+--,0.140098952171025,0.2898973291092492,0.6987041243059919,1,0.5797946582184984,0.37063655030800824,0.6096851471594799,0.7412731006160165
SLC17A8,-++,0.17985870660925815,0.32513431090803263,0.5690010036377398,1,0.6502686218160653,0.40120921743098337,0.5154004106776181,0.8024184348619667
SLC17A9,+++,0.0488787862669988,0.048221691582912674,0.9715045560804348,1,0.09644338316582535,0.08629933835272645,0.9112480036504678,0.1725986767054529
SLC18A1,--+,0.41052175726713475,0.7081790684781957,0.38324060154642586,-1,0.7664812030928517,0.6915354779831165,0.3871206935888661,0.7742413871777322
SLC18A2,+++,0.2796141960116391,0.160039779033326,0.9472597305142492,1,0.320079558066652,0.2391626739676021,0.8636208076659821,0.4783253479352042
SLC18A3,-+-,0.24787928845504145,0.7281690295416849,0.19456294781651043,-1,0.38912589563302086,0.7060232717316907,0.2405886379192334,0.4811772758384668
SLC18B1,+++,0.22245024310216477,0.04679033229246998,0.9930626598912646,1,0.09358066458493997,0.08356148756559434,0.9705681040383299,0.16712297513118868
SLC19A1,+--,0.09363263778806583,0.8758539693135612,0.06147739517399323,-1,0.12295479034798645,0.8270020533880903,0.1111111111111111,0.2222222222222222
SLC19A2,+++,0.07214072845728581,0.024142030777916542,0.9925053362594749,1,0.048284061555833084,0.04540269221994068,0.9687428701802419,0.09080538443988136
SLC19A3,---,0.05353877655795165,0.9851026211407757,0.012274528048731873,-1,0.024549056097463745,0.9519164955509924,0.03872918092630618,0.07745836185261236
SLC1A1,+++,0.21147227504187535,0.09161962148653104,0.9792904322111801,1,0.18323924297306207,0.15086698608259183,0.9292721879990874,0.30173397216518366
SLC1A2,+-+,0.05231683117237267,0.0747183990991334,0.7582411187623153,1,0.1494367981982668,0.12759525439196898,0.6575975359342916,0.25519050878393795
SLC1A3,+-+,0.07847704397598126,0.10889842413254863,0.6135841104389851,1,0.21779684826509726,0.17510837326032397,0.5469427332877025,0.35021674652064794
SLC1A4,+-+,0.23472283978690311,0.44099208679990237,0.4736840052213248,1,0.8819841735998047,0.4906456764772987,0.45180241843486196,0.9036048368697239
SLC1A5,++-,0.5372074736504318,0.6450716160069762,0.571947707793926,-1,1.143895415587852,0.6458475929728497,0.5175678758840977,1
SLC1A6,-+-,0.09661173371358114,0.770593392261108,0.18093531824666015,-1,0.3618706364933203,0.7369952087611226,0.22900981063198722,0.45801962126397444
SLC1A7,--+,0.16949434259819277,0.8222882870195903,0.20848349226624902,-1,0.41696698453249803,0.7794889345197353,0.2532511978097194,0.5065023956194388
SLC20A1,-++,0.41376663508234995,0.6213759690396817,0.5352255306087425,-1,1.070451061217485,0.6284508327629478,0.4935546429386265,0.987109285877253
SLC20A2,+++,0.13312726375673056,0.10500679899599454,0.962324360907611,1,0.21001359799198907,0.17026009582477755,0.8903718913985854,0.3405201916495551
SLC22A1,++-,0.1458166590170985,0.2623199695590683,0.6628461585888098,1,0.5246399391181366,0.3446840063883185,0.582819986310746,0.689368012776637
SLC22A10,-++,0.2404890142430882,0.32379737732785174,0.7905654021951815,1,0.6475947546557035,0.40001140771161303,0.6826945014830025,0.8000228154232261
SLC22A11,+--,0.5003666968503895,0.7516079017440651,0.45914282818362295,-1,0.9182856563672459,0.722621492128679,0.44142140086698606,0.8828428017339721
SLC22A12,---,0.01438601980051374,0.9999215698899946,3.929683972001517e-4,-1,7.859367944003035e-4,0.9982318046999772,0.003308236367784622,0.006616472735569244
SLC22A13,+--,0.43143469327398487,0.57508563756426,0.5308450230155265,-1,1.061690046031053,0.593885466575405,0.4910449463837554,0.9820898927675108
SLC22A14,+--,0.15282162010148417,0.4259759960441752,0.3345656318894298,-1,0.6691312637788596,0.4786675792835957,0.351813826146475,0.70362765229295
SLC22A15,--+,0.005318052488195588,0.6686496848010295,0.024262817806648615,-1,0.04852563561329723,0.6636436230892083,0.059263061829796945,0.11852612365959389
SLC22A16,++-,0.41881473970131655,0.3539099694365785,0.84355006307712,1,0.707819938873157,0.42430983344741047,0.7326602783481634,0.8486196668948209
SLC22A17,++-,0.11115111346209658,0.24716897283640135,0.367498215168538,1,0.4943379456728027,0.3300250969655487,0.3770819073693817,0.6600501939310974
SLC22A18,+--,0.027693658410856845,0.849703854959226,0.04280699446340095,-1,0.0856139889268019,0.8021332420716404,0.0876682637462925,0.175336527492585
SLC22A18AS,++-,0.030397169282796992,0.3424095713024091,0.13247338983377674,-1,0.2649467796675535,0.41512662559890484,0.18417750399269905,0.3683550079853981
SLC22A2,---,0.09563829107034294,0.9944851527223206,0.03007100467092273,-1,0.06014200934184546,0.9751882272416154,0.06878850102669405,0.1375770020533881
SLC22A20,---,0.005415689230644001,0.9813401922432267,0.002835786485820109,-1,0.005671572971640218,0.945927446954141,0.015058179329226557,0.030116358658453114
SLC22A23,--+,0.3635063102243461,0.7675570705280911,0.3634100314002035,-1,0.726820062800407,0.7345425507643166,0.3733744010951403,0.7467488021902806
SLC22A24,-+-,0.1720439390473207,0.3480087517892272,0.622274279900988,1,0.6960175035784544,0.4199749030344513,0.5529888204426192,0.8399498060689026
SLC22A25,-+-,0.17822338205412241,0.8330226041025505,0.22720460924767627,-1,0.45440921849535254,0.7885010266940452,0.2680241843486197,0.5360483686972394
SLC22A3,-++,0.13657654146905512,0.09095219052868286,0.9130550569460835,1,0.18190438105736573,0.14944102213096053,0.8126853753137121,0.29888204426192105
SLC22A31,---,0.0949285995028062,0.9976171655738398,0.01790655408200122,-1,0.03581310816400244,0.9851699749030345,0.049566506958704085,0.09913301391740817
SLC22A4,+++,0.7144956130281909,0.4696565360854996,0.8065193571770642,1,0.9393130721709992,0.5128336755646817,0.6973534109057723,1
SLC22A5,+++,0.5043344695136742,0.36349662356372264,0.8646056898679967,1,0.7269932471274453,0.4325233858088067,0.7561601642710473,0.8650467716176135
SLC22A6,---,0.049676829870853666,0.9911434314908116,0.021673894042732147,-1,0.043347788085464294,0.9648072096737395,0.054928131416837785,0.10985626283367557
SLC22A7,+--,0.24269313719808114,0.6997085775096736,0.3452024461165787,-1,0.6904048922331574,0.6861738535249828,0.3590006844626968,0.7180013689253936
SLC22A8,-+-,0.04998641691936273,0.6018740366946752,0.12846696574278885,-1,0.2569339314855777,0.6140200775724389,0.18041295916039243,0.36082591832078487
SLC22A9,+--,0.20722502709439178,0.47682350404683826,0.32278326428462373,-1,0.6455665285692475,0.5174537987679672,0.34217430983344743,0.6843486196668949
SLC23A1,---,0.1015831699746832,0.9969109346008467,0.02102239562382516,-1,0.04204479124765032,0.9831736253707506,0.054072553045859,0.108145106091718
SLC23A2,+++,0.1479822239829984,0.10297543403454945,0.9592198424384358,1,0.2059508680690989,0.16763632215377594,0.8851243440565822,0.3352726443075519
SLC23A3,---,0.010484967217936856,0.9914142650903658,0.008248716850385923,-1,0.016497433700771846,0.9656627880447183,0.03034451289071412,0.06068902578142824
SLC24A1,-++,0.208505166515095,0.1819816849985663,0.8815070673058161,1,0.3639633699971326,0.263347022587269,0.7747547342003194,0.526694045174538
SLC24A2,--+,0.1331230682194625,0.2929514603097183,0.642456542781474,1,0.5859029206194366,0.3731462468628793,0.5667351129363449,0.7462924937257586
SLC24A3,++-,0.6358139089898868,0.539676586446413,0.7266165186929392,1,1.079353172892826,0.5659365731234315,0.6306753365274926,1
SLC24A4,-+-,0.2151039109223754,0.7782540618646594,0.283916571901837,-1,0.567833143803674,0.7428701802418435,0.31234314396532054,0.6246862879306411
SLC24A5,+++,0.38489716789729733,0.3362927917701203,0.8620863854489689,1,0.6725855835402406,0.41039242527948894,0.7526237736710016,0.8207848505589779
SLC25A1,++-,0.2374290160806416,0.5971688244259571,0.42697639844307944,-1,0.8539527968861589,0.6103696098562629,0.41797855350216745,0.8359571070043349
SLC25A10,++-,0.029730436162783737,0.3891175904258469,0.1509680786346902,-1,0.3019361572693804,0.4512890714122747,0.20157426420260097,0.40314852840520193
SLC25A11,++-,0.18758594120207095,0.36843166470096383,0.526579403522564,1,0.7368633294019277,0.4361738535249829,0.4879648642482318,0.8723477070499658
SLC25A12,+++,0.12774556720098876,0.11417364585959304,0.9462399642669475,1,0.22834729171918608,0.18286561715719826,0.8622518822724161,0.3657312343143965
SLC25A13,--+,0.012040960841315292,0.7135644607610616,0.02297019843837022,-1,0.04594039687674044,0.6950718685831622,0.05703855806525211,0.11407711613050422
SLC25A15,-+-,0.2540725467583371,0.7927425322312857,0.2687007875234711,-1,0.5374015750469422,0.7553045859000684,0.30127766370066167,0.6025553274013233
SLC25A16,++-,0.39486604930353636,0.49444278466407643,0.5853144676929675,1,0.9888855693281529,0.5310860141455624,0.5280059320100388,1
SLC25A17,-++,0.5497122225739786,0.5414432926562407,0.6593013797924158,1,1.0828865853124814,0.566963267168606,0.5796258270590919,1
SLC25A18,+-+,0.09137016273142902,0.6273456252525724,0.24347712737221677,-1,0.48695425474443355,0.6322153775952544,0.28120009126169293,0.5624001825233859
SLC25A19,+++,0.11097256119205101,0.01984881743175901,0.9964654690164305,1,0.03969763486351802,0.03718913985854438,0.9830025096965549,0.07437827971708875
SLC25A2,+--,0.22351890182646428,0.8352490533634183,0.2751975043882983,-1,0.5503950087765966,0.790269221994068,0.3056125941136208,0.6112251882272416
SLC25A20,+-+,0.2287612762222989,0.3198223988153924,0.6807730631490915,1,0.6396447976307847,0.3968742870180242,0.5950832762947753,0.7937485740360484
SLC25A21,---,0.034818552396911555,0.9812364756367973,0.027287004377302006,-1,0.05457400875460401,0.9457563312799453,0.06422541638147387,0.12845083276294775
SLC25A22,++-,0.008228224286757284,0.0023766720318387402,0.9371602076457982,1,0.0047533440636774804,0.006046087154916724,0.8489618982432124,0.012092174309833448
SLC25A23,+++,0.06444023405421084,0.028049689704421024,0.9752558175866388,1,0.05609937940884205,0.05241843486196669,0.9192904403376683,0.10483686972393338
SLC25A24,-++,0.24606889095740114,0.188869034987827,0.8872860040226681,1,0.377738069975654,0.27041980378736025,0.7817704768423455,0.5408396075747205
SLC25A25,++-,0.27578464087254184,0.24288351502491937,0.8078860522546574,1,0.48576703004983873,0.3262035135751768,0.6986652977412731,0.6524070271503536
SLC25A27,+++,0.8289271378936379,0.5474619775233888,0.7501894780383664,1,1.0949239550467775,0.5720967373944786,0.6513803331051791,1
SLC25A28,+++,0.2824891607386945,0.1969781782541859,0.9383093667288371,1,0.3939563565083718,0.27971708875199636,0.8506160164271047,0.5594341775039927
SLC25A29,-++,0.6233749144991538,0.6656176237407854,0.5945263690831898,-1,1.1890527381663796,0.6613620807665982,0.534166096281086,1
SLC25A3,+++,0.15218087626833746,0.059921899587073224,0.9878991467329543,1,0.11984379917414645,0.1054072553045859,0.9542550764316678,0.2108145106091718
SLC25A30,+++,0.2336322285728348,0.2257608471845128,0.9021565992412363,1,0.4515216943690256,0.3081222906684919,0.7984827743554643,0.6162445813369838
SLC25A31,--+,0.4137335150782114,0.6040987957251387,0.49995571326669797,-1,0.9999114265333959,0.6160734656627881,0.4703399498060689,0.9406798996121378
SLC25A32,+++,0.22106944607484613,0.13326666243778898,0.9613773813548564,1,0.26653332487557796,0.2081907369381702,0.8886607346566279,0.4163814738763404
SLC25A33,---,0.13481679663784776,0.9842134278449504,0.06358076227399413,-1,0.12716152454798826,0.9502623773671002,0.11396303901437371,0.22792607802874743
SLC25A34,+--,0.31822610435409565,0.7914326677607675,0.2764567971970093,-1,0.5529135943940185,0.7536504677161762,0.3062970568104038,0.6125941136208076
SLC25A35,-+-,0.49180454258170725,0.69680226881187,0.45362042230122507,-1,0.9072408446024501,0.6843486196668949,0.4368583162217659,0.8737166324435318
SLC25A36,+++,0.027778249146208318,0.041989907539543986,0.9523130724088602,1,0.08397981507908797,0.0758612822267853,0.8728610540725531,0.1517225644535706
SLC25A37,++-,0.3569372495828351,0.48678350825727096,0.5907620797781571,1,0.9735670165145419,0.525325119780972,0.5312571298197581,1
SLC25A38,+++,0.056594631006415,0.019923398516237898,0.9936367839292937,1,0.039846797032475796,0.03741729409080539,0.9726785306867443,0.07483458818161078
SLC25A39,+--,0.0850255335072306,0.7092020994513513,0.17623350105027044,-1,0.3524670021005409,0.6921058635637691,0.22518822724161533,0.45037645448323066
SLC25A4,+++,0.2273248303475867,0.17314688697581423,0.942195083001321,1,0.34629377395162847,0.2537075062742414,0.8565480264658909,0.5074150125484828
SLC25A40,+++,0.14672185627726272,0.054999672400792884,0.9866147034161155,1,0.10999934480158577,0.09673739447866758,0.9495779146703172,0.19347478895733516
SLC25A41,++-,0.1203961513720901,0.1241580580277593,0.731024125112441,1,0.2483161160555186,0.19558521560574949,0.6342117271275383,0.39117043121149897
SLC25A42,-+-,0.2600967731518822,0.5219618737753866,0.40987554281219196,-1,0.8197510856243839,0.5523043577458362,0.405201916495551,0.810403832991102
SLC25A44,+++,0.07789377693915096,0.02234097671729295,0.9933721042057617,1,0.0446819534345859,0.04209445585215606,0.9716518366415697,0.08418891170431211
