gene_symbol,nAcc.F_nAcc.M,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
RP11-24M17.3,++,0.06741650801529732,0.034729374431565874,0.9796677646005432,1,0.06945874886313175
RP11-24M17.5,-+,0.27474948953608863,0.634379411234223,0.3139849773674931,-1,0.6279699547349862
RP11-24P24.1,+-,0.3202413377422095,0.35028363555288405,0.6220299197752014,1,0.7005672711057681
RP11-250H24.2,+-,0.09879251980698603,0.6100182479301015,0.15532127649603222,-1,0.31064255299206445
RP11-250H24.6,-+,0.1907752303776131,0.8004922746658276,0.197040905639108,-1,0.394081811278216
RP11-250H24.7,+-,0.18049138210986554,0.4811247494143562,0.2635993877601806,-1,0.5271987755203612
RP11-251G23.2,-+,0.14765262369599436,0.7115132510453086,0.1887888404648225,-1,0.377577680929645
RP11-252A24.2,-+,0.31946983822722314,0.6771369571856206,0.33058050625686286,-1,0.6611610125137257
RP11-252A24.8,-+,0.043377781880935155,0.7946774190735865,0.06555697414297339,-1,0.13111394828594677
RP11-252C24.2,++,0.63918766973349,0.3666450048902632,0.7951706834256621,1,0.7332900097805264
RP11-252I13.1,--,0.15340741215826573,0.8811381666271875,0.1375963012931931,-1,0.2751926025863862
RP11-252I14.1,-+,0.23708344585152843,0.23000458767230175,0.7947011242044197,1,0.4600091753446035
RP11-252I14.2,+-,0.11131337250060641,0.599803906488497,0.1712731073866587,-1,0.3425462147733174
RP11-252O18.2,-+,0.3927053941208784,0.6344807926350676,0.3917790326373213,-1,0.7835580652746426
RP11-252O18.3,++,0.1311464176204774,0.1242661070378896,0.8792174582821991,1,0.2485322140757792
RP11-252P18.1,++,0.45498679748185356,0.27864297099046975,0.8503042115220505,1,0.5572859419809395
RP11-253E3.1,--,0.8350710197837745,0.699365844000722,0.4864294735689508,-1,0.9728589471379016
RP11-253I19.4,--,0.5153145659166309,0.8276774952206221,0.3144230158278909,-1,0.6288460316557818
RP11-253M7.3,++,0.2493445834949631,0.21269264609689997,0.8420918094095284,1,0.42538529219379995
RP11-254A17.1,--,0.179508433979842,0.9734776787706483,0.06932720050128723,-1,0.13865440100257445
RP11-254B13.4,--,0.21129147187932756,0.8357302896941803,0.19493952156107341,-1,0.38987904312214683
RP11-254G11.1,-+,0.8887233327932798,0.6317810619072496,0.5581442307652806,-1,1.1162884615305613
RP11-255A11.4,++,0.5983936775686154,0.408656403610726,0.7483567348476077,1,0.817312807221452
RP11-255B23.1,-+,0.18777295929991988,0.2111273004539731,0.7539712002214436,1,0.4222546009079462
RP11-255E6.5,+-,0.10264535066863874,0.2802025639084016,0.19081277930091994,-1,0.3816255586018399
RP11-255H23.2,+-,0.48162056443672374,0.6258747688856781,0.4432175325175438,-1,0.8864350650350876
RP11-255H23.5,+-,0.19497852815213174,0.23327122440375586,0.6983916599873169,1,0.4665424488075117
RP11-255I10.1,++,0.14422032902445417,0.14106849315374073,0.8601343846131477,1,0.28213698630748146
RP11-255M6.1,++,0.27295103135695026,0.16032068028550867,0.9196152998944154,1,0.32064136057101733
RP11-256G5.1,++,0.36640375731570896,0.2997585869180784,0.7914957872044218,1,0.5995171738361568
RP11-256K7.1,-+,0.3155456016486211,0.3802370643095623,0.5004397989333322,1,0.7604741286191246
RP11-256K9.1,+-,0.20936631811506007,0.7355630524709327,0.2335426086667577,-1,0.4670852173335154
RP11-257I8.1,+-,0.8208103680315308,0.5505478715643274,0.6312611860502155,1,1.1010957431286548
RP11-257K9.8,-+,0.0991838923262268,0.6420763570782108,0.1514911105184808,-1,0.3029822210369616
RP11-258C19.4,--,0.26973728347778403,0.9482531490109748,0.12219681848209424,-1,0.24439363696418848
RP11-259F16.3,--,0.38546694993216757,0.8924188237534008,0.21680315645517742,-1,0.43360631291035484
RP11-259G18.1,++,0.2671486503416615,0.1578912082962691,0.9204206844211801,1,0.3157824165925382
RP11-259G18.2,++,0.15087771879014375,0.11081948356116793,0.9252828958985052,1,0.22163896712233586
RP11-259G18.3,++,0.3271712153698192,0.16563595580255724,0.924201121326419,1,0.3312719116051145
RP11-259P15.1,+-,0.52952913152352,0.4683800321145319,0.6203855732077155,1,0.9367600642290638
RP11-259P15.3,--,0.445194327765052,0.9061444314842838,0.2027516602371778,-1,0.4055033204743556
RP11-259P15.4,++,0.36368660445961193,0.23003524551102017,0.8765446070247543,1,0.46007049102204034
RP11-259P6.3,+-,0.11798825816229493,0.5575790839679426,0.18459818769058928,-1,0.36919637538117855
RP11-25C15.1,++,0.160617050355267,0.05767042483402564,0.9787664192082106,1,0.11534084966805128
RP11-25D10.1,-+,0.5578448836755844,0.43865230533714167,0.6933083057668192,1,0.8773046106742833
RP11-25D10.2,-+,0.5656556390357528,0.5452558582083565,0.5188154610907145,-1,1.037630922181429
RP11-25H11.1,++,0.39066782933079525,0.24137982707834038,0.8720262090023059,1,0.48275965415668076
RP11-25I15.1,-+,0.36186181550039515,0.6276668858190868,0.3756718532895208,-1,0.7513437065790416
RP11-25J3.2,-+,0.6654816522961546,0.6976534601516817,0.46655428418626554,-1,0.9331085683725311
RP11-25L5.2,-+,0.2892114391680095,0.6476821991863063,0.3204002231989528,-1,0.6408004463979056
RP11-25P11.2,--,0.5338090915294744,0.7845302838265467,0.36137470432916263,-1,0.7227494086583253
RP11-260A9.1,++,0.08236353870322033,0.08590963443274542,0.8876072638063217,1,0.17181926886549084
RP11-260N14.1,++,0.665762013947024,0.4178815850200884,0.7514023374380003,1,0.8357631700401768
RP11-261B23.1,++,0.6332865295159291,0.4088490865135538,0.7555374990702439,1,0.8176981730271076
RP11-261B23.2,-+,0.0491718108673286,0.5074146398758069,0.0973327771533915,-1,0.194665554306783
RP11-261C10.7,+-,0.1389103371761676,0.17933964083634021,0.7174548741250614,1,0.35867928167268043
RP11-261C10.8,-+,0.025027413071134676,0.04672474606190426,0.7222174788205271,1,0.09344949212380851
RP11-262D11.2,-+,0.30418953146472094,0.7019287663414637,0.3112960475066182,-1,0.6225920950132364
RP11-262H14.11,++,0.7145894425233538,0.4059661269639118,0.765872952674846,1,0.8119322539278236
RP11-262H14.5,+-,0.24544775654927456,0.5398090344471526,0.31427025474841047,-1,0.6285405094968209
RP11-262M14.2,-+,0.5710627972844637,0.4821753422702977,0.6280479411427283,1,0.9643506845405954
RP11-263C16.2,+-,0.5574525020330034,0.45568529768161736,0.6656652081420633,1,0.9113705953632347
RP11-263C24.3,--,0.21369472023108474,0.8347869925310712,0.19683739575455456,-1,0.3936747915091091
RP11-263F14.3,+-,0.4645851758749121,0.4144280627890971,0.6688407551292292,1,0.8288561255781942
RP11-263I1.1,-+,0.11716371227399452,0.7399523997931732,0.15376408091153734,-1,0.3075281618230747
RP11-263K19.8,++,0.7172733595045375,0.4293885475338948,0.7457141066748093,1,0.8587770950677897
RP11-263K4.1,--,0.19971088479122887,0.9040695916794711,0.14835355286711444,-1,0.29670710573422887
RP11-264F23.1,++,0.45952550453595364,0.3072990404382145,0.8231301620733538,1,0.614598080876429
RP11-265B8.5,-+,0.08973667973615979,0.1467809819150869,0.5897112242952588,1,0.2935619638301738
RP11-265D19.6,++,0.07686800393810475,0.01753436850975905,0.9946958161306783,1,0.0350687370195181
RP11-265D19.7,+-,0.3924488655998452,0.4441440579982275,0.46853929660073146,1,0.888288115996455
RP11-265D19.8,++,0.4117815413059658,0.29905211011978733,0.8165569143624518,1,0.5981042202395747
RP11-265D20.1,++,0.82134870380883,0.486664618896102,0.6988321717436871,1,0.973329237792204
RP11-265G8.3,--,0.1646943143651464,0.8978483775110926,0.1351406734690587,-1,0.2702813469381174
RP11-266E8.2,-+,0.6182276193053371,0.48381078561813184,0.6549747424167928,1,0.9676215712362637
RP11-266I3.1,-+,0.6831524896007978,0.5263515338586197,0.6202790897403186,1,1.0527030677172393
RP11-266I3.7,++,0.82134870380883,0.5133810565408221,0.672884715045698,1,1.0267621130816442
RP11-266I3.8,-+,0.08951411363111221,0.12975728663728386,0.715142695568945,1,0.25951457327456773
RP11-266I3.9,+-,0.3249938660021601,0.2919192019394209,0.7709482476791654,1,0.5838384038788418
RP11-266K4.1,--,0.05051214800862258,0.9316871464138841,0.04812988259617204,-1,0.09625976519234408
RP11-266L9.1,-+,0.5150516948703059,0.49244869030370525,0.5487416986163487,1,0.9848973806074105
RP11-266L9.3,-+,0.06675433111163288,0.6467634037904533,0.1113625794277784,-1,0.2227251588555568
RP11-266L9.4,++,0.4028026986049009,0.24274669412022676,0.8732003919568876,1,0.4854933882404535
RP11-266L9.6,--,0.012594652923478495,0.8470736772567853,0.02114599900164753,-1,0.04229199800329506
RP11-267C16.2,+-,0.0028601850562287546,0.6332852959121309,0.008132555125285525,-1,0.01626511025057105
RP11-267D19.2,--,0.5546306622148381,0.740805036468976,0.4037293530366855,-1,0.807458706073371
RP11-267J23.1,++,0.041894828225823494,0.05366160280066865,0.8701278258160892,1,0.1073232056013373
RP11-267J23.4,++,0.28302409027980524,0.16363677932677223,0.9189463048101183,1,0.32727355865354446
RP11-267M23.5,+-,0.012675901872748732,0.17526283129625048,0.03705276479949741,-1,0.07410552959899482
RP11-267M23.6,-+,0.07256688456212487,0.09562719463649093,0.8094624468924994,1,0.19125438927298186
RP11-267M23.7,+-,0.4917215767469777,0.4695256661062435,0.5762475655214581,1,0.939051332212487
RP11-267N12.2,+-,0.3181152636271299,0.5520161812528191,0.3692816193546193,-1,0.7385632387092386
RP11-268G12.2,--,0.5248190822361716,0.8108328064514927,0.33402794652667067,-1,0.6680558930533413
RP11-268I9.1,-+,0.039536173610330544,0.26099049785022144,0.09159368993837816,-1,0.18318737987675632
RP11-268I9.4,+-,0.7514508525709545,0.6053286523036395,0.5552605707644201,-1,1.1105211415288403
RP11-268P4.2,++,0.3706950618540318,0.30882892907045556,0.7801691885891029,1,0.6176578581409111
RP11-269C4.1,+-,0.40644487904751553,0.3706117910885533,0.699533912365104,1,0.7412235821771066
RP11-269G24.7,-+,0.5641829095690385,0.7019007393707886,0.4350711228835635,-1,0.870142245767127
RP11-269G24.8,--,0.01435121247962241,0.8556869158797255,0.02309431830005198,-1,0.04618863660010396
RP11-269M20.1,-+,0.442751448096408,0.4580643248612113,0.5322728996191222,1,0.9161286497224226
RP11-269M20.2,--,0.7915758485980418,0.7135678439560054,0.4693221793426573,-1,0.9386443586853146
RP11-26C10.1,-+,0.16185305353193488,0.20230936596295096,0.7085588604479988,1,0.4046187319259019
RP11-26F2.2,-+,0.8710033219252561,0.5842614326983424,0.5990820742759186,1,1.1685228653966848
RP11-26H16.1,--,0.048842272490106385,0.9724318580073639,0.031659640188924955,-1,0.06331928037784991
RP11-26H16.4,++,0.781306057867577,0.4433346406589901,0.7359870618549273,1,0.8866692813179802
RP11-26J3.4,-+,0.27733893249579195,0.3371347783267177,0.5554063727953865,1,0.6742695566534354
RP11-270B14.1,--,0.0964515229661486,0.9437127991121015,0.07195003971492421,-1,0.14390007942984842
RP11-270C12.3,-+,0.7346314393153881,0.6037510495196804,0.5518125269388395,-1,1.103625053877679
RP11-270F18.2,--,0.06783815621849176,0.9538170093607734,0.05103746377172337,-1,0.10207492754344674
RP11-270L13.1,++,0.612853475117515,0.3187422070689294,0.8311496227742108,1,0.6374844141378588
RP11-270M14.1,-+,0.32536864441346003,0.35854648954853124,0.6071151453264009,1,0.7170929790970625
RP11-271C24.3,-+,0.12346092591484499,0.21373011186605126,0.34491103872345225,1,0.4274602237321025
RP11-271K11.1,--,0.061603251620184596,0.9779273446948616,0.0339097086497326,-1,0.0678194172994652
RP11-271K11.5,--,0.5289794212268657,0.8541844133056056,0.283765357929185,-1,0.56753071585837
RP11-271K11.6,++,0.012839960460399648,0.015832547418298214,0.929488075749066,1,0.03166509483659643
RP11-272G22.1,-+,0.6640006305902642,0.6212957418217702,0.5197115420821511,-1,1.0394230841643022
RP11-272G22.2,-+,0.8049701659243704,0.5690575256828027,0.6034848740916348,1,1.1381150513656053
RP11-272G22.3,+-,0.3202413377422095,0.2840346688694725,0.7809871874929477,1,0.568069337738945
RP11-272J7.6,-+,0.7463802756927511,0.5438038453700962,0.6202677099498213,1,1.0876076907401924
RP11-272L13.2,+-,0.13560324843552718,0.7233482472050046,0.1749292553423112,-1,0.3498585106846224
RP11-272L13.4,--,0.23961036781163716,0.9590731426410968,0.10108282386138967,-1,0.20216564772277934
RP11-272M24.2,+-,0.24006408924500336,0.2724354506702878,0.6859246332121773,1,0.5448709013405756
RP11-272P10.3,++,0.5517983028672482,0.27687187910131567,0.8597157016555864,1,0.5537437582026313
RP11-273P3.1,--,0.4772265474656451,0.8800167578710256,0.24434093571813928,-1,0.48868187143627856
RP11-274B18.3,+-,0.3924488655998452,0.3327221644176385,0.7570032476185149,1,0.665444328835277
RP11-274B21.1,+-,0.689695802576447,0.6663932776232093,0.4965801055231125,-1,0.993160211046225
RP11-274B21.12,--,0.5794562956115048,0.8456178739207985,0.2978110191110274,-1,0.5956220382220548
RP11-274B21.13,++,0.3231220817212592,0.207106692911631,0.8882443258123769,1,0.414213385823262
RP11-274B21.2,+-,0.39452812257644165,0.7101595068050375,0.35925716391866397,-1,0.7185143278373279
RP11-274B21.3,-+,0.48353809610831666,0.4727436521125831,0.5567326942239105,1,0.9454873042251662
RP11-274B21.4,-+,0.40996382935370534,0.4093751163911857,0.6150222276434031,1,0.8187502327823714
RP11-274B21.5,--,0.6502747834645097,0.7437296174448146,0.42309643124968016,-1,0.8461928624993603
RP11-274E6.1,+-,0.6304941119783057,0.6379686651540701,0.49848877361377897,-1,0.9969775472275579
RP11-274E7.1,+-,0.5313007720406466,0.46519754711456673,0.6284337295611582,1,0.9303950942291335
RP11-274E7.2,-+,0.7400665917160236,0.5646593161002557,0.5857611299313401,1,1.1293186322005113
RP11-274J15.2,+-,0.13563620951706118,0.6387860946059185,0.19166220862278038,-1,0.38332441724556077
RP11-274J2.1,--,0.6886931754046435,0.7461258328211051,0.4261841666924063,-1,0.8523683333848125
RP11-274J7.3,--,0.2579965512367837,0.9473360502228487,0.12192478805811595,-1,0.2438495761162319
RP11-274M17.1,--,0.2676878427949402,0.9136225917688737,0.16526749603386845,-1,0.3305349920677369
RP11-274M17.2,-+,0.13842939247412953,0.38436611619607136,0.22863483940539972,-1,0.45726967881079944
RP11-275A14.1,++,0.3510411669673048,0.24297797244594582,0.8591382997887471,1,0.48595594489189164
RP11-275F13.3,--,0.060371211813681776,0.911678498463387,0.061460710913769534,-1,0.12292142182753907
RP11-275I14.2,+-,0.16791652993032527,0.21129006285644653,0.6937179709005419,1,0.42258012571289305
RP11-275N1.3,-+,0.10325661037709657,0.14513269051859357,0.7116706604221178,1,0.29026538103718713
RP11-275O18.1,+-,0.05754963619417115,0.08138848741417129,0.7991665718502791,1,0.16277697482834258
RP11-275O4.4,-+,0.38687936230687886,0.6743369685029315,0.37194728492765194,-1,0.7438945698553039
RP11-276H19.4,--,0.13801171822215427,0.9679728400609807,0.0687396266416903,-1,0.1374792532833806
RP11-277B15.1,+-,0.40894195188145066,0.5147399892751467,0.44247685883537563,-1,0.8849537176707513
RP11-277E18.2,-+,0.33811638819755285,0.3472561127584928,0.6642633241942612,1,0.6945122255169855
RP11-277I20.2,++,0.3545693769909679,0.17423423005274316,0.9206834732565259,1,0.3484684601054863
RP11-277I20.3,-+,0.3107642194357344,0.35465029228976674,0.5855266003129546,1,0.7093005845795335
RP11-277J24.1,--,0.07398589539023184,0.9272708388677262,0.06624461907020052,-1,0.13248923814040103
RP11-277P12.6,+-,0.2831288173537498,0.3378408158230986,0.5708566021114764,1,0.6756816316461972
RP11-278C7.1,--,0.16333044863309493,0.8646790037377619,0.15161489105932824,-1,0.3032297821186565
RP11-278C7.2,--,0.09588501032516436,0.9143531895951587,0.08599635321448229,-1,0.17199270642896458
RP11-278I4.1,-+,0.23629048271895176,0.632864302491247,0.28459409112896256,-1,0.5691881822579251
RP11-278J20.2,-+,0.14543965989111962,0.2639315164703799,0.24810222129266155,-1,0.4962044425853231
RP11-278L15.3,++,0.3202413377422095,0.21600710316294644,0.8780319448062173,1,0.4320142063258929
RP11-278L15.4,+-,0.82134870380883,0.5613610408611017,0.6179019836129984,1,1.1227220817222034
RP11-278L15.6,+-,0.5382873305363173,0.6383327353442833,0.46316269329481485,-1,0.9263253865896297
RP11-278L15.7,-+,0.7046476948899305,0.5636012492708973,0.5685792757302763,1,1.1272024985417946
RP11-279E1.1,-+,0.3500353858202857,0.342545157646472,0.6938202722354211,1,0.685090315292944
RP11-279O22.1,-+,0.913033015755599,0.5734620020994823,0.6172455467845708,1,1.1469240041989646
RP11-27G13.4,++,0.3403587900392794,0.19278972587129783,0.90511677947475,1,0.38557945174259567
RP11-27G13.5,++,0.8033096658315907,0.4622073271265877,0.7201786555072766,1,0.9244146542531754
RP11-27I1.4,--,0.5956595640793275,0.7885470950970561,0.3693583269327168,-1,0.7387166538654336
RP11-27I1.6,+-,0.41141008658790656,0.3875353945583491,0.6692781110344901,1,0.7750707891166982
RP11-27M5.1,+-,0.6776727556794864,0.6622390557470719,0.4965688710539524,-1,0.9931377421079048
RP11-280K24.6,--,0.6645868008488771,0.7504831406988589,0.4186556946630354,-1,0.8373113893260709
RP11-280O24.3,-+,0.061058397299431993,0.11291041990613479,0.541564916638121,1,0.22582083981226958
RP11-281B1.2,--,0.316564658316375,0.9457722340134092,0.1304763400000512,-1,0.2609526800001024
RP11-281H11.2,+-,0.82134870380883,0.5470270631628492,0.6356024269020512,1,1.0940541263256984
RP11-281J9.1,--,0.4662205349632734,0.8976260386085875,0.21702266768675788,-1,0.43404533537351575
RP11-281O15.2,--,0.6217465318035635,0.8229578360151524,0.33022059583295704,-1,0.6604411916659141
RP11-281O15.5,++,0.1466142651555798,0.07074810032370228,0.9681829601798057,1,0.14149620064740456
RP11-281O15.7,--,0.17098954901115268,0.8177195075982091,0.1764992613253398,-1,0.3529985226506796
RP11-281P11.1,-+,0.1150372398438345,0.16773432869934773,0.6517525636283404,1,0.33546865739869547
RP11-282M16.1,++,0.8435630255686446,0.49954130707716127,0.6876512885548159,1,0.9990826141543225
RP11-282M24.1,+-,0.1799752009842142,0.18585584383157416,0.8098677750854673,1,0.3717116876631483
RP11-283C24.2,-+,0.24652607690852552,0.23746431931139575,0.7911128614785208,1,0.4749286386227915
RP11-284B18.3,+-,0.030837305537390926,0.3287478446132439,0.07317586471092744,-1,0.14635172942185487
RP11-284H12.1,+-,0.5360726331510677,0.6619120764017966,0.4494627548467025,-1,0.898925509693405
RP11-284L19.1,++,0.3271372840080575,0.13086470881983375,0.9457747260012485,1,0.2617294176396675
RP11-285A15.1,-+,0.2778034606954198,0.35726813503060456,0.46512104351562,1,0.7145362700612091
RP11-285M22.2,-+,0.7944825585929118,0.6391855523526907,0.5397293238578483,-1,1.0794586477156967
RP11-286B5.1,--,0.4112513651433891,0.8108136056240518,0.3034770318953479,-1,0.6069540637906958
RP11-286H14.1,++,0.050998297859277265,0.04641558026404794,0.9384934332732635,1,0.09283116052809588
RP11-286H14.2,-+,0.9377236249738707,0.5774893601919585,0.6145616888078074,1,1.154978720383917
RP11-286H14.4,-+,0.1964410319492731,0.47355891766219693,0.280948441398373,-1,0.561896882796746
RP11-286N22.8,-+,0.061195651197561526,0.11647989617159746,0.49499978123659616,1,0.23295979234319492
RP11-287D1.3,+-,0.38512902247191344,0.3372947591569934,0.7430370055554724,1,0.6745895183139868
RP11-287F9.1,+-,0.08880443879869747,0.11649765096430163,0.7858942713634317,1,0.23299530192860327
RP11-287J9.1,++,0.27476776346364445,0.20927833247409028,0.865574337040434,1,0.41855666494818056
RP11-288C17.1,-+,0.05535051071318444,0.24092528761335508,0.12031870169444502,-1,0.24063740338889003
RP11-288C17.3,++,0.43139693316268,0.3455873826424217,0.7629538856088491,1,0.6911747652848435
