gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_female_Nac_female_Subic_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
RP11-320L11.2,-++--++-++--,0.037398555,0.8074245128262615,0.2662165836064976,-1,0.5324331672129952
SRD5A3-AS1,-++-++++-+++,0.046990735,0.2662274025427171,0.8319030084897886,1,0.5324548050854342
TRAF1,+-+-+-+--+++,0.156012857,0.26638228240608386,0.9278547781716335,1,0.5327645648121677
COPZ2,+++++++--++-,0.120720737,0.2664311459257569,0.9318184004382751,1,0.5328622918515138
AC006557.1,-+--++----++,0.141876573,0.6905135601058258,0.2664315534717327,-1,0.5328631069434654
RP11-244H3.1,+++++++---++,0.153179947,0.2664315674696671,0.8997733186268456,1,0.5328631349393342
C8orf44,+-+-+++---+-,0.040498446,0.37442952253909867,0.2664643366177932,-1,0.5329286732355863
SERPINI1,++-+--+-+--+,0.041761084,0.2664990065609339,0.6798625021940309,1,0.5329980131218678
HSPB1,----+-+-++-+,0.085124659,0.8363077322426202,0.2665124344715435,-1,0.533024868943087
CNNM4,----------++,0.205386016,0.9868803392883473,0.2666508595124352,-1,0.5333017190248704
CWC25,----+-+--+++,0.024162664,0.7767693677161409,0.2667227468853499,-1,0.5334454937706998
ABHD2,++-+----+-+-,0.030761388,0.8969257892835842,0.2667601689379422,-1,0.5335203378758844
PGAM5,-++----++-+-,0.002883236,0.2667720117019213,0.5109915853313847,1,0.5335440234038425
SNHG22,+-+-+++-++++,0.150842548,0.2668606703182049,0.883457167098496,1,0.5337213406364097
MLLT10P1,++++++----++,0.031500935,0.2669056914317081,0.37101214879043276,1,0.5338113828634162
RP11-363E6.3,+--+++------,0.067707643,0.9456240330022206,0.26691052861365694,-1,0.5338210572273139
EMC7,++++-+------,0.065302367,0.2669264161083134,0.553664255061084,1,0.5338528322166268
RAP2B,++-+-++-+---,0.071638273,0.2669265243390505,0.43667581307004005,1,0.533853048678101
MASTL,++++++-+--+-,0.047279504,0.2671289655657785,0.7441788230994795,1,0.534257931131557
DECR1,+++-+++---+-,0.075107024,0.2671352773715727,0.7601277401061194,1,0.5342705547431454
ITGB1P1,++++++----++,0.032362569,0.2671858006198163,0.595179587164195,1,0.5343716012396326
RAMAC,--++-+++++--,0.094544756,0.2672086613927303,0.7909236215860117,1,0.5344173227854606
C1orf109,++++-+--++--,0.080472867,0.2672272675170129,0.7991984989145338,1,0.5344545350340258
ACADVL,--+---++++++,0.040293201,0.26723586931368626,0.6300029564644476,1,0.5344717386273725
RAPGEF1,----+-++++++,0.037140486,0.35287997474768634,0.2672400104507821,-1,0.5344800209015642
RP11-123O10.4,--+-+-+++-+-,0.112660326,0.8403835249493912,0.2673096576969334,-1,0.5346193153938668
SLC25A20,-++--+-----+,0.199746443,0.9233092427326003,0.2674205889741188,-1,0.5348411779482376
ACHE,+-+-++-+-+++,0.139986879,0.2674255301025272,0.902575902647519,1,0.5348510602050544
GTPBP4,++++-+---+--,0.060194131,0.267518275952624,0.5305619502626382,1,0.535036551905248
DDX19A,--++--+++-+-,0.012092272,0.26753884819807905,0.8538938101210874,1,0.5350776963961581
RING1,-+--+--+++++,0.044912336,0.26756623082244024,0.3135297044955405,1,0.5351324616448805
HIC2,+-----+-++++,0.035522324,0.47175930297357477,0.26760074363743663,-1,0.5352014872748733
CCDC89,+++-++-++-+-,0.178249884,0.26763768201636845,0.9374709911186575,1,0.5352753640327369
RPL7P7,+-+-+-+---++,0.017415243,0.26769463818046124,0.5951249469626331,1,0.5353892763609225
TRAC,--+--++----+,0.123863736,0.906194605682532,0.2677016978644804,-1,0.5354033957289608
HAUS5,+++-+-+-+++-,0.145724188,0.26774207146070983,0.9562627341712222,1,0.5354841429214197
CDH12,------+++-+-,0.097428228,0.8686336582840026,0.26775969160825897,-1,0.5355193832165179
RGS7BP,---++--++---,0.058663461,0.9245115943063329,0.26780202716915485,-1,0.5356040543383097
UBE2W,-+-+-+--+---,0.023369278,0.611762364466115,0.26789823128299217,-1,0.5357964625659843
PMAIP1,+++++-++---+,0.10676573,0.26790567966881174,0.790523050635807,1,0.5358113593376235
EYA1,+-+-++----+-,0.106893066,0.7123469468471536,0.26791007522117416,-1,0.5358201504423483
RP11-539G18.2,+-++-+----+-,0.117009962,0.8988024922927166,0.2679836978900551,-1,0.5359673957801102
RP11-587D21.1,++++--+---++,0.080968377,0.2679985782704573,0.7462154982611722,1,0.5359971565409146
TMEM50B,+++--+----+-,0.017882573,0.6246134010195399,0.2680783983905312,-1,0.5361567967810624
PPCDC,----++++++++,0.144096994,0.2680857827296852,0.8874331297926505,1,0.5361715654593704
NAA50,++++-+--+---,0.077103207000000007,0.2681046755631078,0.5528200864969146,1,0.5362093511262156
SNORA2,---++-+----+,0.291094825,0.9613124636183888,0.2681066483058438,-1,0.5362132966116876
AC004824.2,----+--+--++,0.055892326,0.9005803840837759,0.2681457116797752,-1,0.5362914233595504
WDR66,+-+---+---+-,0.107325007,0.7714794604980122,0.268181210625979,-1,0.536362421251958
PHGDH,+++-++---+-+,0.099034259,0.26819675930412223,0.8870688027772082,1,0.5363935186082445
IL11RA,--+--++---+-,0.086534246,0.711163262564296,0.2682381881414218,-1,0.5364763762828436
RP11-782C8.5,++++++------,0.10430944,0.26825675615356837,0.47069502253216566,1,0.5365135123071367
MAOA,++++-+------,0.056440893,0.3531780965228815,0.26841755244185983,-1,0.5368351048837197
HOOK3,----+-+----+,0.112243975,0.9595773907738621,0.2684257743849646,-1,0.5368515487699292
NLRP3,+++--++--+-+,0.051861543,0.2684570835694473,0.9397061698498482,1,0.5369141671388946
RTL6,++++--+++--+,0.142988667,0.268467652129159,0.8579704942365497,1,0.536935304258318
CECR2,+-+++++--+++,0.074576854,0.26855536271598335,0.6106809767146888,1,0.5371107254319667
DARS,++++++-+----,0.021399793,0.26857489590349426,0.3743487992775873,1,0.5371497918069885
GNPDA2,++++-+------,0.007811182,0.2686010237284714,0.36960408001569584,1,0.5372020474569428
RP1-79C4.4,+++-+++---+-,0.079139694,0.2686179895404547,0.45991107121568264,1,0.5372359790809094
RASSF2,-+++++---+-+,0.036480475,0.511602870514439,0.26864835523507125,-1,0.5372967104701425
ASAH2,---+-+--+-+-,0.074215826,0.9026826079337993,0.26878047197380334,-1,0.5375609439476067
CD82,++++++---+--,0.030670695,0.26878318901961146,0.3937676856845532,1,0.5375663780392229
RN7SKP9,-++------+++,0.077445397,0.7229000710106257,0.2688571690753266,-1,0.5377143381506532
MAIP1,++++-+-+--+-,0.067592993,0.2688847487357358,0.8434901213588473,1,0.5377694974714716
C18orf25,+++-++-+----,0.05732,0.8519564714469188,0.2689553207772953,-1,0.5379106415545906
GIPR,++++-+---+-+,0.039939975,0.268964867441177,0.7514810269651228,1,0.537929734882354
KCTD8,-+-+-+++-+++,0.169793555,0.2690115193764695,0.9123450765285527,1,0.538023038752939
RP3-476K8.3,++++--+--+++,0.080328746,0.2690433912615199,0.7891461573146598,1,0.5380867825230398
ATP6V1C1,++-+-+--+---,0.049365077,0.2690669942489299,0.4309415910805108,1,0.5381339884978598
CLCN2,-+++++++-+++,0.367567024,0.269098772078988,0.9886782961151126,1,0.538197544157976
MT-CO3,+-----++++-+,0.065249021,0.6079917087736744,0.2691228368935029,-1,0.5382456737870058
RP11-530A18.1,+-+++++++-+-,0.143333965,0.2691284910160707,0.8336662190240758,1,0.5382569820321415
TAF1A-AS1,-++--++-++++,0.063198108,0.26916163173963664,0.869407201715645,1,0.5383232634792733
UBIAD1,--+-+-+--+++,0.110947614,0.8249728210695265,0.2691801413601518,-1,0.5383602827203036
YIPF4,-+++-+----+-,0.031695869,0.4550204365857397,0.26919366680614015,-1,0.5383873336122803
DHX32,-++-++------,0.005195594,0.33489715155268923,0.2692019771207249,-1,0.5384039542414498
SPATA6,-++-+-----++,0.021107242,0.6531128584469537,0.2692497624895995,-1,0.538499524979199
CCAR1,+-+-+-+---++,0.031341557,0.3331998232202159,0.2692734944771948,-1,0.5385469889543896
MAN2C1,+-+---++++++,0.226005207,0.26929080946895223,0.8813027572808276,1,0.5385816189379045
RRAD,--+-+++--++-,0.030900396,0.2693653608169521,0.3094194635318328,1,0.5387307216339042
TMTC1,++++-+------,0.063771136,0.4319895395003733,0.2693789009541537,-1,0.5387578019083074
LINC00032,+-+++-+---+-,0.017271598,0.2694387135767438,0.4555141036100242,1,0.5388774271534876
COL9A1,+---+-+-+-+-,0.095402582,0.7146870360971816,0.26945290234057767,-1,0.5389058046811553
PABPC1P3,+++++-----++,0.041950057,0.389870086361009,0.2694745755518399,-1,0.5389491511036798
AGPAT1,---+---+++++,0.088009647,0.7444484873032349,0.2695322464362486,-1,0.5390644928724972
KIAA1614,+---+-+-+++-,0.075237246,0.9288137248568515,0.2695359713593026,-1,0.5390719427186051
AARS2,-+----++++-+,0.033764312,0.26953627302403793,0.5502484217062484,1,0.5390725460480759
CCT8,++++-+--+---,0.095062371,0.7182581283877634,0.2696551457327783,-1,0.5393102914655566
TARBP1,------++--++,0.033421878,0.2696619881096373,0.4614969626373188,1,0.5393239762192746
CFAP298,+----+++--+-,0.068542883,0.7517652386690841,0.26971467835470886,-1,0.5394293567094177
KRBA1,----+-++++-+,0.083559009,0.2697676183269158,0.6349225312712243,1,0.5395352366538316
GUCA1A,-----++++++-,0.012373857,0.34434026804596524,0.2698418271044345,-1,0.539683654208869
SDK1,----++++++--,0.086095119,0.6970243933793562,0.2699346112211749,-1,0.5398692224423498
NAMA,+-+-+++--+++,0.077985199,0.2699617398653852,0.7160535848717493,1,0.5399234797307704
KLHL21,+--++----+--,0.089532223,0.9627815737433427,0.2699641506014363,-1,0.5399283012028726
SLC25A36,+++-++-----+,0.052234341,0.26999718510573795,0.8410698841318637,1,0.5399943702114759
RPA2,++++-+-+--+-,0.098754801,0.26999801402970136,0.7271386530044363,1,0.5399960280594027
SOX12,--+-+-+-++++,0.039702927,0.6606216435200105,0.27000239538224385,-1,0.5400047907644877
SAC3D1,--+---+-++-+,0.183608658,0.7198726771166599,0.27004997337455905,-1,0.5400999467491181
ZNF541,--+---++++-+,0.114770129,0.6437563892586937,0.2700994088372447,-1,0.5401988176744894
DSCAML1,----+-+--+++,0.098614842,0.8238584699630422,0.2701261873664746,-1,0.5402523747329492
AC097721.1,++-+++----+-,0.050561221,0.27013569395177656,0.3219748821171828,1,0.5402713879035531
SUGT1P1,+-++++------,0.06495154,0.2701788876798141,0.8048257811141496,1,0.5403577753596281
MFAP3,-+++---+---+,0.117887676,0.8774209863307936,0.2701959915252637,-1,0.5403919830505274
RP11-267M23.4,+-++++-+-+++,0.025950752,0.2702590406889431,0.7575331434629669,1,0.5405180813778862
PIK3R1,-+-++---+--+,0.017781966,0.4945552663588803,0.2703591173556354,-1,0.5407182347112708
ZMYND12,+++-++----+-,0.087558035,0.2703937897039276,0.9135277984703243,1,0.5407875794078552
RP11-641C17.3,--+-+++---+-,0.037655859,0.2872577703912317,0.27040542037216936,-1,0.5408108407443387
FUT11,++++++-----+,0.093893113,0.2704261678954833,0.7973718350152387,1,0.5408523357909666
DRAM1,++--++++---+,0.100623943,0.27048686857782667,0.4455784895928992,1,0.5409737371556533
TCF12,++++++------,0.048606325,0.2705395081440284,0.45412340263374984,1,0.5410790162880568
CCNJL,----++-++-+-,0.087510803,0.9047727558832258,0.27055317585610944,-1,0.5411063517122189
PEX2,+++-++------,0.041677224,0.2705651458542774,0.3176496959306801,1,0.5411302917085548
RP11-72M17.1,+++---+---++,0.056455842,0.531082618504395,0.2706192952886588,-1,0.5412385905773176
ZSCAN12P1,--++-++--++-,0.045236144,0.6198097085098201,0.2706563368358453,-1,0.5413126736716906
ROPN1L,++++++++--+-,0.08888461,0.270682800332711,0.8527764095966992,1,0.541365600665422
RP11-2B6.2,++---++++++-,0.20010718,0.27070903143844516,0.9627428246739075,1,0.5414180628768903
DHFR,--+------+-+,0.124738507,0.9752584626347929,0.2707843992524346,-1,0.5415687985048692
LINC00222,+-++++---+++,0.071271472,0.27079634695793414,0.7740907181105489,1,0.5415926939158683
IGFBPL1,+-+--++++-+-,0.035672007,0.27080043293784833,0.6992279191134102,1,0.5416008658756967
LHX4,+--+++-++-++,0.022403312,0.2708057797258194,0.4708635310734488,1,0.5416115594516387
THSD4-AS1,------+++--+,0.046982315,0.6470744351077518,0.27083179301519794,-1,0.5416635860303959
NSUN2,--+--++---+-,0.178807641,0.9336611965588107,0.2708393989756998,-1,0.5416787979513996
U2AF1L4,--++++-+-+++,0.030871519,0.2709217596887489,0.6606908906543694,1,0.5418435193774978
TNFRSF11A,++-+--+-+-++,0.073334123,0.27092511831595834,0.7580933478422086,1,0.5418502366319167
MIR3139,+++-++----++,0.061349646,0.2709434627164818,0.374870467080849,1,0.5418869254329636
ALG12,--+-+-+++++-,0.02473907,0.5726329461337464,0.2709567778203795,-1,0.541913555640759
KDELC2,++++++-----+,0.023320898,0.270960291871518,0.8911699181896353,1,0.541920583743036
CTD-3105H18.13,++-+++-+--+-,0.030333333,0.27104045546607597,0.9069566897555587,1,0.5420809109321519
MT-ND4L,+--+--++-+++,0.053090154,0.27104212911191333,0.7148497899802613,1,0.5420842582238267
ARHGAP32,-+-++-+++-++,0.065720954,0.27117714976174834,0.7604560165945605,1,0.5423542995234967
B4GALT2,-+----++++-+,0.022552832,0.2711946172063022,0.3017292214516099,1,0.5423892344126044
OGA,+----+++--+-,0.0631423,0.2712699535929811,0.41862150255674363,1,0.5425399071859622
HLA-V,++---++---++,0.030440468,0.2712777762809275,0.7473754931012319,1,0.542555552561855
PHACTR2,-+-++-------,0.108877105,0.9575670614006682,0.2713067417513564,-1,0.5426134835027128
VPS11,+-++++-+----,0.072304451,0.8986543791100333,0.27131320076428056,-1,0.5426264015285611
MTATP8P1,------++-+++,0.016413061,0.593967556862969,0.2713293463185009,-1,0.5426586926370018
NLRX1,-++---++++++,0.041367554,0.27134204074740226,0.558844461945828,1,0.5426840814948045
ZNF420,-++--+------,0.023226341,0.7964564084871585,0.27134664962205435,-1,0.5426932992441087
AXDND1,+++++++---+-,0.046541019,0.27138739852765653,0.520556908159724,1,0.5427747970553131
IGFBP4,------+++++-,0.041737505,0.27139077978645976,0.4028108624250945,1,0.5427815595729195
ST13P3,-++-+----+-+,0.008371829,0.271393995158456,0.3364502760229117,1,0.542787990316912
AF131216.6,+---++-+----,0.002235495,0.27140781840026823,0.41402001662874793,1,0.5428156368005365
RP11-177C12.1,----+++-----,0.092627097,0.7646689767092281,0.27141943973308197,-1,0.5428388794661639
ITPK1,-+--+--+++-+,0.049658255,0.27143065271477135,0.35728191964846723,1,0.5428613054295427
MED1,--+-+-----++,0.114444606,0.9609121478458486,0.2714392051854356,-1,0.5428784103708711
RNU6-8,++---+++++-+,0.08672135,0.27144501623203204,0.7365459709831306,1,0.5428900324640641
ANKRD19P,+---+-++++++,0.054085365,0.2714779292449667,0.6099879620954338,1,0.5429558584899334
CNTN6,------+-++-+,0.142734342,0.8402781155488549,0.27150739591920897,-1,0.5430147918384179
TMSB15B,++-----+--++,0.057242452,0.828977315699785,0.27155668712137726,-1,0.5431133742427545
INTS8,+++-++++--+-,0.072129469,0.271557539345521,0.762627517534422,1,0.543115078691042
C3orf35,+---+-+---++,0.035291294,0.27158381833275014,0.6848898500003924,1,0.5431676366655003
RPL7P48,---+-++-++-+,0.021456909,0.2716627790963167,0.6181222382928252,1,0.5433255581926334
RAB33B,-+---+++-+-+,0.057132826,0.9149363241186614,0.27171513105619455,-1,0.5434302621123891
SLAIN1,++++++----+-,0.095569207,0.27173794520295863,0.6862675914551053,1,0.5434758904059173
RGP1,--+++++-++++,0.088653043,0.2717396356745062,0.9340140228258221,1,0.5434792713490124
RP11-214K3.19,-+--+-----++,0.02310174,0.5425229478530192,0.2717790810946032,-1,0.5435581621892064
SMYD2,-+-+-+--++-+,0.059564979,0.27178552031176917,0.7996209165786184,1,0.5435710406235383
RP11-29P20.1,+--+-++++---,0.030451564,0.27180342478439684,0.6417844200570774,1,0.5436068495687937
C1QTNF4,-+++--+++-++,0.023936458,0.2718124869012064,0.7210337473299389,1,0.5436249738024128
XPA,+++++++---+-,0.095869466,0.2718297448642676,0.9478377504597798,1,0.5436594897285352
TRMT11,+++--++-+-++,0.066896023,0.2718950307231849,0.9004701174220154,1,0.5437900614463698
RGS22,+++--+++--+-,0.065068824,0.27192325267727385,0.7855602197448629,1,0.5438465053545477
PBX2P1,+-+-+----++-,0.119396645,0.8305344348646098,0.2719440629057913,-1,0.5438881258115826
ZNF134,+----+------,0.216786,0.9812594779249418,0.2720598795455443,-1,0.5441197590910886
RP11-144L1.8,+-++-+-+++--,0.014156164,0.3068590374570637,0.27208418397142425,-1,0.5441683679428485
SRRM3,+---+-++++++,0.070232673,0.2721709324466122,0.31166760722757675,1,0.5443418648932244
ACSF2,+++-++++---+,0.132246122,0.27219939965447937,0.9296831640269719,1,0.5443987993089587
YWHAG,-----+-+++--,0.127409279,0.8475054240495814,0.272271257830805,-1,0.54454251566161
DNTTIP1,+-+-+-++++++,0.135875687,0.27228247655811416,0.9569663405855665,1,0.5445649531162283
RP11-350N15.5,-+-+-++--+-+,0.040438449,0.27230080211073937,0.9004733465358155,1,0.5446016042214787
ATP13A2,---+--++++-+,0.078146568,0.2723321610733425,0.7280160146766863,1,0.544664322146685
AC009950.2,-+++-+-+--++,0.149800803,0.27233916508416334,0.7913152919891389,1,0.5446783301683267
TSPAN12,++++-+-----+,0.038873235,0.36315478238228094,0.27235779024432466,-1,0.5447155804886493
AC009120.4,--++++++--+-,0.036773062,0.27235789294812773,0.6000419251328064,1,0.5447157858962555
OSTC,+++--++-----,0.012325027,0.7925261144905609,0.2723726948589685,-1,0.544745389717937
P2RX6,-+--+-+++++-,0.078247737,0.27239073122744034,0.7322837409781471,1,0.5447814624548807
MMS22L,+++-++----+-,0.089538167,0.27239356344755505,0.7544388826046209,1,0.5447871268951101
DSCAM,----+-++++++,0.064669981,0.46657972479806753,0.2725607176141234,-1,0.5451214352282469
ABCA6,----+-+---++,0.125155972,0.7683717485739289,0.2725647281790406,-1,0.5451294563580812
AF129408.17,--+-+--+--+-,0.04022955,0.669302288161622,0.27257253232355755,-1,0.5451450646471151
CRY2,------+++---,0.054618407,0.846046490425765,0.2725827942868745,-1,0.545165588573749
RP11-158M2.5,+-+-+++---+-,0.044109116,0.7036893282431103,0.27266268918842324,-1,0.5453253783768465
ATG9B,+-+---+-++++,0.047957322,0.27267497558239095,0.6604280169167072,1,0.5453499511647819
AC079466.1,-++-++----++,0.005898345,0.29312937937844974,0.27268467458764517,-1,0.5453693491752903
SLC25A23,------+-+++-,0.008573188,0.2727745303938412,0.38230225860579986,1,0.5455490607876824
UNG,++++-+------,0.059895814,0.3345078710719632,0.27282488057199566,-1,0.5456497611439913
WDR11,+++-+++---+-,0.116284991,0.27283717697304977,0.45872511330903937,1,0.5456743539460995
C11orf49,+-+--+++++++,0.154510413,0.27286225767580474,0.927125003717084,1,0.5457245153516095
SEC23A,++++-+-+----,0.016871756,0.2728945909406679,0.789995909350838,1,0.5457891818813358
WDR44,+--+-++---+-,0.054988314,0.77107401321236,0.2728965146321006,-1,0.5457930292642011
ZNF883,-----+++++++,0.146070087,0.27291240548225176,0.9344283585193535,1,0.5458248109645035
ZNF555,++++++------,0.047710165,0.272969320196618,0.3303644581633813,1,0.545938640393236
RP11-355I22.7,-+-+----+-+-,0.140086379,0.903061560360404,0.27297177805927364,-1,0.5459435561185473
RHOBTB3,+++-++-+---+,0.038890791,0.27298271368972915,0.5840204355388605,1,0.5459654273794583
WDR97,+++---++++++,0.070667405,0.27302558974220054,0.7007632023288888,1,0.5460511794844011
FBXO41,------++++-+,0.013724414,0.4240319583227701,0.27306551462644335,-1,0.5461310292528867
TBC1D25,+-----+-+--+,0.119866311,0.9143973606800687,0.27308894444224174,-1,0.5461778888844835
MTCO2P19,--+-+-----+-,0.126028514,0.9123673820055954,0.27324801767606677,-1,0.5464960353521335
AHDC1,----+-++++++,0.107335598,0.4324923335913943,0.27327057617475575,-1,0.5465411523495115
LINC02073,----++--+---,0.089636882,0.8705945643962933,0.2732739510447673,-1,0.5465479020895346
TIA1,+++-+++---+-,0.144880853,0.2733028856986125,0.6151320549834383,1,0.546605771397225
IFITM2,+-+-+---+--+,0.268014092,0.9798423373195077,0.2733068639881271,-1,0.5466137279762542
RTL8A,--+++-+-++-+,0.061434943,0.27336858434927586,0.6855392331586205,1,0.5467371686985517
CASKIN2,--+-+-+--+++,0.167303773,0.27339174020726376,0.7104851311506719,1,0.5467834804145275
NBL1,-++---+-++--,0.016588685,0.4671691315148741,0.2734322407786696,-1,0.5468644815573392
RN7SL721P,+---+-+++---,0.059905918,0.27345089081234053,0.38761688222382235,1,0.5469017816246811
AMFR,-+++-+++-++-,0.108678464,0.27345767376099517,0.8512144515915998,1,0.5469153475219903
RP11-434D12.1,+-+--++--+-+,0.011045917,0.27347022229262086,0.28714633486164554,1,0.5469404445852417
RP11-305F18.1,-+++----+---,0.119974291,0.8887827377752215,0.2735005033504803,-1,0.5470010067009606
