gene_symbol,male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
GOT2,++++--,0.220036722,0.45576154524179713,0.8094216981089606,1,0.9115230904835943,0.5050490374137305,0.6013803123864875,1
CCDC92,+-++-+,0.308010156,0.45587772448837083,0.8816892936051942,1,0.9117554489767417,0.5051216854340719,0.667635306937886,1
SSH2,--+-+-,0.167938238,0.845244108353489,0.45589227254995035,-1,0.9117845450999007,0.7448601525608427,0.37878677806029787,0.7575735561205957
C16orf89,-+---+,0.178351439,0.45592385227182347,0.5253204719060233,1,0.9118477045436469,0.5051943334544133,0.4163458045768253,0.8326916091536506
COL27A1,++-++-,0.27237622,0.45597212278950605,0.7029927633832258,1,0.9119442455790121,0.5053396294950963,0.5240828187431893,1
PNKP,+++++-,0.078984115,0.45608151419087517,0.5765338811687086,1,0.9121630283817503,0.5054122775154377,0.44540501271340355,0.8908100254268071
ACKR1,---++-,0.075068377,0.45613911957766373,0.4876372539292735,1,0.9122782391553275,0.5054849255357792,0.3969487831456593,0.7938975662913186
SLC25A17,-+--+-,0.176708592,0.4562620575013913,0.5322220038712614,1,0.9125241150027826,0.5055575735561206,0.42012350163458045,0.8402470032691609
TMC5,+++---,0.173919711,0.4563707947911713,0.6201857167462452,1,0.9127415895823426,0.5056302215764621,0.47134035597529966,0.9426807119505993
PARP9,++--++,0.262594661,0.4564503641396918,0.8441116485808999,1,0.9129007282793836,0.5057028695968034,0.6299309843806756,1
IL7,+++---,0.157518644,0.45646014314145517,0.55567540357398,1,0.9129202862829103,0.5057755176171449,0.4345804576825282,0.8691609153650564
MYOZ2,+++++-,0.47730668,0.45664301410576164,0.8970073874477942,1,0.9132860282115233,0.5058481656374864,0.6855793679622231,1
OTUD3,+-+---,0.406855567,0.8878674439028242,0.45666750263403116,-1,0.9133350052680623,0.7800217944061024,0.37885942608063933,0.7577188521612787
DEPDC7,+---++,0.344514476,0.8649293006679688,0.45670241068241596,-1,0.9134048213648319,0.7610606610969851,0.37893207410098073,0.7578641482019615
ALG11,++--+-,0.065375141,0.4567173574242354,0.49243755174404846,1,0.9134347148484708,0.5059208136578278,0.4002905920813658,0.8005811841627316
MMP14,++-++-,0.147655802,0.45675417077398317,0.6756767817171172,1,0.9135083415479663,0.5059934616781693,0.5075190701053396,1
EPHA2,+---+-,0.354907759,0.8657919792591721,0.45686474433041685,-1,0.9137294886608337,0.7620050853614239,0.3790047221213222,0.7580094442426444
CDC42,-+++--,0.129744166,0.45701623098633887,0.6183257154554412,1,0.9140324619726777,0.5061387577188522,0.470250635670178,0.940501271340356
AGK,-++-+-,0.250878907,0.45709403640700447,0.775503850979286,1,0.9141880728140089,0.5062114057391937,0.5751543770432256,1
TIRAP,+-+-++,0.402950133,0.457137047478583,0.8665710715852786,1,0.914274094957166,0.506284053759535,0.6525245187068652,1
OXNAD1,++--++,0.175602657,0.6582580055873588,0.4571684015748598,-1,0.9143368031497195,0.624772974936433,0.3791500181620051,0.7583000363240102
C6orf165,+-+-+-,0.078836901,0.46120447589884755,0.45719391431956824,-1,0.9143878286391365,0.5091173265528515,0.3792226661823465,0.758445332364693
MLH1,+---+-,0.46524306,0.8862158288022831,0.4572590131218978,-1,0.9145180262437956,0.7788594260806393,0.37929531420268797,0.7585906284053759
PRPF3,+---++,0.161022931,0.683778494577378,0.45734487198870344,-1,0.9146897439774069,0.6403922993098438,0.3794406102433709,0.7588812204867418
S100A10,++-++-,0.149897891,0.45744145373325684,0.5145308994221642,1,0.9148829074665137,0.5063567017798765,0.41104249909189977,0.8220849981837995
ZNF473,+++---,0.128673922,0.45844127132279733,0.4574548644284443,-1,0.9149097288568886,0.5071558300036324,0.37958590628405375,0.7591718125681075
FEZ1,-+-+++,0.226809608,0.45746804975466965,0.8032035926118526,1,0.9149360995093393,0.5064293498002179,0.596077006901562,1
PLEKHA7,+--++-,0.129246882,0.5506988139386992,0.4575042431266393,-1,0.9150084862532786,0.562513621503814,0.3796585543043952,0.7593171086087904
NIP7,--+-+-,0.239304176,0.7986114085846615,0.4575144850665993,-1,0.9150289701331986,0.7121685434071922,0.37973120232473667,0.7594624046494733
RNF4,--++-+,0.314941604,0.8773783718852347,0.4576273982672612,-1,0.9152547965345224,0.7714493280058119,0.3798038503450781,0.7596077006901562
WDR66,+---+-,0.107325007,0.45765029077527936,0.46995260833314206,1,0.9153005815505587,0.5065019978205594,0.38641482019614964,0.7728296403922993
RGS2,-++---,0.261409173,0.8384361818957868,0.45768096608850234,-1,0.9153619321770047,0.7397747911369416,0.37987649836541953,0.7597529967308391
YWHAQ,-+++--,0.184047303,0.45774078375484983,0.4931287908192462,1,0.9154815675096997,0.5065746458409008,0.4005811841627316,0.8011623683254632
GYS1,+-++++,0.531879999,0.4577898027555158,0.9251014501199819,1,0.9155796055110316,0.5066472938612423,0.7228478023973847,1
TMEM200A,+-+---,0.270756591,0.6454609977716674,0.45782968118961764,-1,0.9156593623792353,0.6167090446785325,0.38002179440610245,0.7600435888122049
GFPT1,+++-++,0.245018528,0.45797052907351427,0.8288591136162237,1,0.9159410581470285,0.5067199418815838,0.6172175808209226,1
PPP1R18,--++-+,0.273245962,0.4580562402696748,0.7862169772891721,1,0.9161124805393496,0.5067925899019252,0.5830003632401017,1
FRY,+++-+-,0.399215589,0.4580593832256959,0.813284876646063,1,0.9161187664513918,0.5068652379222666,0.6046494733018525,1
PJA2,-++---,0.243704652,0.8178313182838123,0.45809133821937054,-1,0.9161826764387411,0.7255357791500182,0.3801670904467853,0.7603341808935706
JARID2,+--+-+,0.098125376,0.6671878129791009,0.45813370767654044,-1,0.9162674153530809,0.6298583363603342,0.3802397384671268,0.7604794769342536
SRSF3,++-+--,0.339144628,0.857131341012298,0.45819550434089884,-1,0.9163910086817977,0.7548855793679622,0.38031238648746823,0.7606247729749365
WASF1,+++-+-,0.127450613,0.45833585018642925,0.5978849897981926,1,0.9166717003728585,0.5070105339629495,0.45775517617144934,0.9155103523428987
ZCWPW2,++-+-+,0.2808049,0.4584432364761542,0.8356233930677094,1,0.9168864729523084,0.5072284780239739,0.6223755902651653,1
SYT9,-----+,0.294239497,0.8235289810931425,0.45859357914992344,-1,0.9171871582998469,0.7293134762077733,0.38053033054849256,0.7610606610969851
SYT16,+++--+,0.21761362,0.4586059859888285,0.8062080703338448,1,0.917211971977657,0.5073011260443153,0.5984743915728297,1
COQ10B,-+++--,0.223033029,0.7883326356103467,0.45863986333871815,-1,0.9172797266774363,0.7048310933527061,0.380602978568834,0.761205957137668
TLR3,+-----,0.450438551,0.8978504711624932,0.45870983570516805,-1,0.9174196714103361,0.7891027969487832,0.3806756265891754,0.7613512531783508
FBXO46,--+-++,0.126458651,0.5705182745775415,0.4587691305935476,-1,0.9175382611870952,0.5739920087177625,0.3807482746095169,0.7614965492190338
NIPSNAP2,++----,0.377166999,0.80558280715322,0.4587701162939002,-1,0.9175402325878004,0.7169633127497276,0.38082092262985834,0.7616418452597167
PCYOX1L,-+++++,0.635333127,0.4588964470727868,0.9203206458624011,1,0.9177928941455736,0.5073737740646568,0.7163094805666546,1
RYK,++--+-,0.221302923,0.45898105977457043,0.46682238157337486,1,0.9179621195491409,0.5074464220849982,0.3843806756265892,0.7687613512531783
PPP1R12A,+++---,0.198081194,0.4590146341358475,0.4825531252475332,1,0.918029268271695,0.5075190701053396,0.3940428623320015,0.788085724664003
SRPK1,++++-+,0.448978333,0.4591114347604836,0.9024405105826071,1,0.9182228695209672,0.507591718125681,0.6909553214674901,1
NDN,++-++-,0.106458836,0.45918866745178843,0.4752986549101551,1,0.9183773349035769,0.5076643661460225,0.389901925172539,0.779803850345078
KLHL7,+-++--,0.22621726,0.8412035505756152,0.4591893295875985,-1,0.918378659175197,0.7423174718488921,0.3809662186705412,0.7619324373410824
FDXR,-+--+-,0.148901274,0.585231302212773,0.4591964792938579,-1,0.9183929585877157,0.5828550671994188,0.38103886669088266,0.7620777333817653
CNIH3,-+++--,0.221670863,0.45937256847688523,0.6530158652348305,1,0.9187451369537705,0.5078096621867054,0.4921176897929531,0.9842353795859062
DLK2,+++-+-,0.094500883,0.4594185886427935,0.5343171282295305,1,0.918837177285587,0.5078823102070469,0.4209952778786778,0.8419905557573556
SLC25A13,---+++,0.103424415,0.6197386795381514,0.45947413134176707,-1,0.9189482626835341,0.6010170722847802,0.3811115147112241,0.7622230294224482
PANK1,-+++--,0.111599247,0.459608678903357,0.5290767019755463,1,0.919217357806714,0.5079549582273883,0.4185978932074101,0.8371957864148202
AP3B1,---+++,0.267792744,0.45970808378312644,0.6718225811456005,1,0.9194161675662529,0.5080276062477298,0.5051943334544133,1
ZNF354B,+---+-,0.171573543,0.6355413166746642,0.45994286086833797,-1,0.9198857217366759,0.6111877951325826,0.3811841627315656,0.7623683254631312
ERI2,+----+,0.411161683,0.8779542353284381,0.4600181085169424,-1,0.9200362170338848,0.7718852161278605,0.38132945877224844,0.7626589175444969
RAE1,-++++-,0.212674837,0.46006092133007603,0.6258595130476803,1,0.9201218426601521,0.5081002542680711,0.47453686887032326,0.9490737377406465
KLHL6,++++-+,0.373509865,0.46027159833636283,0.8963169206648851,1,0.9205431966727257,0.5082455503087541,0.6839084634943697,1
MTRF1,++--+-,0.200880013,0.46033322875362886,0.8170413670816095,1,0.9206664575072577,0.5083181983290955,0.6075553941155104,1
RBM5,+---++,0.244715727,0.46033905971496353,0.5296629865213501,1,0.92067811942992706,0.508390846349437,0.4190337813294588,0.8380675626589176
S100A13,-++-++,0.286845174,0.46034880059107336,0.7559789603030107,1,0.9206976011821467,0.5084634943697784,0.561205957137668,1
DR1,-++++-,0.218541851,0.46043024155876805,0.7439226889530359,1,0.9208604831175361,0.5085361423901199,0.5527061387577189,1
RTKN,---+++,0.271489179,0.7161105496106368,0.4604415181284706,-1,0.9208830362569412,0.6581184162731566,0.38147475481293136,0.7629495096258627
RBFOX2,+++---,0.257281458,0.4605346487862593,0.710655351877862,1,0.9210692975725187,0.5086087904104614,0.5296767163094805,1
CARNMT1,+---+-,0.202350585,0.8505949747747032,0.46063268610378205,-1,0.9212653722075641,0.7490737377406466,0.3815474028332728,0.7630948056665456
WDPCP,+---++,0.116704699,0.551603922243553,0.46074346434393687,-1,0.9214869286878737,0.5629495096258627,0.3816200508536142,0.7632401017072284
TTC12,++-+++,0.118917823,0.4607882743529616,0.6514318836421775,1,0.9215765487059232,0.5086814384308027,0.4913912095895387,0.9827824191790774
CDK11A,---+++,0.245024624,0.46086776600659407,0.8052855883942378,1,0.9217355320131881,0.5087540864511442,0.5978932074100981,1
LIN28B,+----+,0.155447021,0.4609059832940176,0.5539443329338758,1,0.9218119665880352,0.5088267344714856,0.4335633853977479,0.8671267707954958
UMPS,++---+,0.296769164,0.46091382826626,0.8564921149725399,1,0.92182765653252,0.5088993824918271,0.6419905557573556,1
UBE2D1,-+--+-,0.230562061,0.674931351822363,0.4609176684599283,-1,0.9218353369198566,0.6343625136215039,0.3816926988739557,0.7633853977479114
SENP2,+-+-++,0.44958172,0.4609320378251979,0.8578481299431138,1,0.9218640756503959,0.5089720305121685,0.643516164184526,1
FBXL20,++--++,0.180996337,0.46093944022478905,0.7329390109174148,1,0.9218788804495781,0.50904467853251,0.5442063203777697,1
ANKLE2,+-+-+-,0.146776813,0.6984375158900983,0.46113151367799865,-1,0.9222630273559973,0.6488194696694515,0.38176534689429714,0.7635306937885943
VIT,+-++--,0.168178567,0.4612125576231085,0.7437928214378993,1,0.922425115246217,0.5091899745731929,0.552560842717036,1
CNN1,--++--,0.213637836,0.6434126907661318,0.4612668273136511,-1,0.9225336546273022,0.615328732292045,0.3818379949146386,0.7636759898292772
ST8SIA5,+-++--,0.065527833,0.46131073248268917,0.5493604226590022,1,0.9226214649653783,0.5092626225935343,0.4308754086451144,0.8617508172902288
CNPY4,-+--+-,0.26634034,0.6489532425050855,0.4613548934315529,-1,0.9227097868631058,0.6185978932074101,0.38198329095532146,0.7639665819106429
MOCS3,--+---,0.334218534,0.8584919401410352,0.46140478435348975,-1,0.9228095687069795,0.7560479476934253,0.3820559389756629,0.7641118779513258
ZNF573,++--++,0.175582071,0.46148008634327153,0.6407053720717637,1,0.9229601726865431,0.5094805666545587,0.4843443516164185,0.968688703232837
THSD7B,+++---,0.171291625,0.6272457336699924,0.46180045495285543,-1,0.9236009099057109,0.6057391936069743,0.3821285869960044,0.7642571739920088
SLC27A1,-+++++,0.37430148,0.46192140651577335,0.855966847385135,1,0.9238428130315467,0.5096258626952416,0.6410461314929168,1
RELT,---+++,0.175475533,0.4620398903522894,0.4953096261194541,1,0.9240797807045787,0.509698510715583,0.40145296040682893,0.8029059208136579
SLC25A40,+-++++,0.397485803,0.4621208257361212,0.8893417709456153,1,0.9242416514722424,0.5098438067562658,0.6756992371957864,1
MFSD11,+---++,0.163761732,0.7479735041875615,0.46216570175128313,-1,0.9243314035025663,0.6777333817653469,0.3823465310570287,0.7646930621140574
GABRA6,-+--++,0.129784834,0.46220991976969156,0.5633188490199,1,0.9244198395393831,0.5099164547766073,0.437486378496186,0.874972756992372
RNF111,++--++,0.467376779,0.4622629794118872,0.8961929441291459,1,0.9245259588237744,0.5099891027969488,0.6838358154740284,1
TACC2,++-++-,0.288442466,0.4623286817437657,0.8077541099301574,1,0.9246573634875314,0.5101343988376317,0.6000726480203414,1
GINS3,-+-+++,0.123928489,0.46240973327130347,0.6058725237330248,1,0.9248194665426069,0.5102070468579731,0.46284053759535054,0.9256810751907011
CYCS,++++--,0.247849637,0.46242834029624125,0.8124629603519067,1,0.9248566805924825,0.5102796948783146,0.6040682891391209,1
ARL5C,--+++-,0.368199018,0.46249754149030253,0.841836976291358,1,0.9249950829806051,0.510352342898656,0.6274609516890665,1
DOLPP1,---++-,0.189079937,0.7415467974441178,0.46251787314761,-1,0.92503574629522,0.6735197965855431,0.38241917907737016,0.7648383581547403
GPR21,---+++,0.168947823,0.6728890102864686,0.46266959603710195,-1,0.9253391920742039,0.6330548492553578,0.38249182709771157,0.7649836541954231
PTGES3,+--+--,0.222862348,0.46297760466209303,0.6966705054901834,1,0.9259552093241861,0.5104249909189975,0.5203777697057755,1
ADAM29,+--+++,0.285984084,0.46326302695095806,0.7912810423610672,1,0.9265260539019161,0.5105702869596803,0.5868507083181983,1
MARCH9,+---+-,0.181847697,0.4635778003906478,0.6392727471083306,1,0.9271556007812956,0.5107155830003632,0.48354522339266254,0.9670904467853251
FAM229B,---+++,0.210144791,0.71842842532943,0.4636471044341752,-1,0.9272942088683503,0.6595713766799854,0.382564475118053,0.765128950236106
TDP2,+--+--,0.271977686,0.8097611589948437,0.4636743545062614,-1,0.9273487090125228,0.7198692335633854,0.3826371231383945,0.765274246276789
PPP3CB,+-+---,0.14567954,0.7025117842440198,0.46375613953210004,-1,0.9275122790642001,0.6510715583000364,0.38270977115873595,0.7654195423174719
MAP2K6,-+--++,0.145341709,0.46377271626837985,0.7432676715712574,1,0.9275454325367597,0.5107882310207047,0.551907010533963,1
THRB,-++--+,0.113664073,0.46380398177975146,0.5473218932726652,1,0.9276079635595029,0.5108608790410462,0.4292045041772612,0.8584090083545224
THBS1,++----,0.261280224,0.4638101010991638,0.8323909570292458,1,0.9276202021983276,0.5109335270613876,0.6195423174718488,1
SERPINB6,----+-,0.281311866,0.7515412844709531,0.4639627690378493,-1,0.9279255380756986,0.6804213585179804,0.38278241917907735,0.7655648383581547
RNF138,++--++,0.485094977,0.46397005597236646,0.8443242350215078,1,0.9279401119447329,0.5110061750817291,0.6302215764620414,1
INHBB,-+--++,0.279787184,0.46397285836125,0.7144712608312316,1,0.9279457167225,0.5110788231020704,0.5320741009807483,1
MOB1A,-+-+--,0.456922971,0.904915945261764,0.4639993555005413,-1,0.9279987110010826,0.7962223029422448,0.3828550671994188,0.7657101343988376
TBXAS1,+++--+,0.481623193,0.4642288420648529,0.9093368568731148,1,0.9284576841297058,0.5112241191427533,0.6996730839084635,1
ANK3,+--+++,0.395030166,0.4642677182228246,0.8594664115128653,1,0.9285354364456492,0.5112967671630948,0.6451870686523792,1
CBLN3,+-+++-,0.453240758,0.46432423525472893,0.8770209223470935,1,0.9286484705094579,0.5113694151834363,0.6631311296767163,1
ITK,++--+-,0.236492024,0.8007696311829807,0.46453293947567503,-1,0.9290658789513501,0.7140573919360698,0.3830003632401017,0.7660007264802035
PPP1R2,++++--,0.179802019,0.7178970058884617,0.46454213897740226,-1,0.9290842779548045,0.6590628405375953,0.38307301126044313,0.7661460225208863
NBPF3,--+-++,0.33607615,0.7523730518791585,0.46461535600086623,-1,0.9292307120017325,0.6810025426807119,0.3831456592807846,0.7662913185615692
KHK,--+++-,0.193864395,0.4647373309977314,0.661691268384063,1,0.9294746619954628,0.5115147112241192,0.4986560116236833,0.9973120232473666
ATAD2,+--+-+,0.230668685,0.46478515756581634,0.7929431408732452,1,0.9295703151316327,0.5115873592444606,0.5880130766436614,1
GRAMD1A,--++-+,0.210637409,0.49952504721187185,0.46494340774452114,-1,0.9298868154890423,0.5329458772248457,0.38321830730112605,0.7664366146022521
PPP3CC,-+--+-,0.332478592,0.7751242840543744,0.4649544495443333,-1,0.9299088990886666,0.6962586269524156,0.3832909553214675,0.766581910642935
GINS4,+--++-,0.240624502,0.5832839172532924,0.4649679250318564,-1,0.9299358500637128,0.5820559389756629,0.3833636033418089,0.7667272066836178
ZNF232,-+----,0.371126703,0.8986232210870638,0.46500930371297977,-1,0.9300186074259595,0.7902651652742463,0.38343625136215037,0.7668725027243007
SP9,++-+--,0.212360902,0.8376187683822782,0.46504920733156435,-1,0.9300984146631287,0.7390483109335271,0.38350889938249183,0.7670177987649837
QPCTL,++--++,0.263677686,0.4651002247767496,0.8074829194822088,1,0.9302004495534992,0.5117326552851434,0.5998547039593171,1
C16orf70,-++++-,0.212079186,0.6787640008686731,0.46525512305130373,-1,0.9305102461026075,0.6369051943334544,0.3835815474028333,0.7671630948056666
PMS1,++--++,0.189899844,0.4654625847052921,0.7012226091146804,1,0.9309251694105842,0.5118053033054849,0.5232836905194334,1
AKIRIN2,+++-+-,0.355228923,0.4655742026778669,0.76721542723791325,1,0.9311484053557338,0.5118779513258264,0.5690519433345441,1
ZNF365,--+--+,0.073924474,0.5332924199512804,0.46573566015141704,-1,0.9314713203028341,0.5518343625136215,0.38372684344351615,0.7674536868870323
RAD51B,----++,0.194581639,0.6674540277529099,0.4657725563960454,-1,0.9315451127920908,0.6300036324010171,0.3837994914638576,0.7675989829277152
SAP30,+++-+-,0.186719348,0.6601727181821374,0.4657763247424976,-1,0.9315526494849952,0.6262985833636033,0.38387213948419907,0.7677442789683981
