gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
AC007228.5,-+--+---,0.035459047,0.8848343049815164,0.21394060682697671,-1,0.42788121365395343
ARMH3,-+--+--+,0.019400452,0.36323600493243696,0.21399584157508417,-1,0.42799168315016833
RP11-629P16.1,-+++++++,0.311465776,0.2140368162890461,0.9805781071993073,1,0.4280736325780922
RAD52,+-+-+---,0.116117872,0.9340527091481589,0.2140372352600393,-1,0.4280744705200786
HIC2,+---+-++,0.035522324,0.3677774574368725,0.21406481086777682,-1,0.42812962173555363
INHCAP,+++-+++-,0.124680084,0.21407938443047578,0.7745630447798416,1,0.42815876886095156
SOCS5P4,--++--++,0.039976823,0.2141781856205109,0.41734697101718343,1,0.4283563712410218
LRRC63,++++----,0.01733267,0.21418136459487344,0.3266740517110039,1,0.4283627291897469
AP001468.1,++++++--,0.150199311,0.21420580495893501,0.960275560732928,1,0.42841160991787003
FBLN1,+++-++-+,0.288411681,0.21426866575851636,0.920294915334793,1,0.4285373315170327
ANKRD49,+++-+---,0.02637896,0.21429235026722507,0.6442367445380284,1,0.42858470053445014
RIT1,++++----,0.036549585,0.4095145547867342,0.21430667097781053,-1,0.42861334195562106
ZER1,----++++,0.060411756,0.21431029693284506,0.6207348945832245,1,0.4286205938656901
STARD3,+-+-+-++,0.017110459,0.5586130056912799,0.21431386143551284,-1,0.4286277228710257
SYPL1P2,++-+++++,0.067716947,0.21437524518229542,0.950811343380784,1,0.42875049036459084
WDR11,+++-+---,0.122954083,0.5507790923896133,0.2143890705299887,-1,0.4287781410599774
ST13P15,-+-++--+,0.05771789,0.6080915904644381,0.2144039208981444,-1,0.4288078417962888
AC007560.2,++--++--,0.053361448,0.8458664037125325,0.21443286654557595,-1,0.4288657330911519
HDAC10,--+----+,0.216893836,0.9610463783024439,0.21446115467446664,-1,0.4289223093489333
ZDHHC15,++++-+--,0.037875609,0.5054411293738622,0.21447564185181248,-1,0.42895128370362495
LINC00324,+----+-+,0.083398758,0.21451961767971595,0.7980999576797324,1,0.4290392353594319
CDCA4,-+-+-+-+,0.13454871,0.21452077407100803,0.6990497264448512,1,0.42904154814201606
SH3GL1P1,----++-+,0.04240347,0.7490932008742939,0.21458220140830722,-1,0.42916440281661444
LA16c-390H2.4,+++--+--,0.05247394,0.3793216619373732,0.21460395681668248,-1,0.42920791363336497
ZNF512,+-++++++,0.295337351,0.2146173324183137,0.9830180212647713,1,0.4292346648366274
SEMA6C,-----+-+,0.128845214,0.9440225287266077,0.2146329914384111,-1,0.4292659828768222
LINC02615,++++----,0.023784475,0.2147152878266596,0.2732683051304649,1,0.4294305756533192
AKR1B1P3,---+++--,0.164836507,0.9659394616499944,0.214813210476885,-1,0.42962642095377
LRP4,--+-----,0.109046816,0.9681010171434448,0.2148788312620246,-1,0.4297576625240492
RP11-469M7.1,-----+++,0.126692713,0.9179260297134534,0.2148987665112409,-1,0.4297975330224818
UTP6,-+--+---,0.099177976,0.8937220859263133,0.21489960422001234,-1,0.42979920844002467
RP11-178G16.4,+----+--,0.097216407,0.9051871901392593,0.2149398331805026,-1,0.4298796663610052
BMPR1AP1,++++----,0.129861698,0.3537298772614503,0.2149696007614931,-1,0.4299392015229862
MIR3142HG,+---+-++,0.064707551,0.21500103157743805,0.9223309632725919,1,0.4300020631548761
COPS2,-+-+----,0.029127829,0.5501808419037915,0.2150897396366757,-1,0.4301794792733514
RPSAP19,-++-++-+,0.072844007,0.21510528554220254,0.6275206928876207,1,0.4302105710844051
FMO4,++++----,0.046501057,0.2151225230701968,0.2172165225539622,1,0.4302450461403936
CTD-2619J13.16,---++---,0.178009958,0.9526859327119306,0.215124770537506,-1,0.430249541075012
TRMO,-++-++-+,0.110961837,0.21512907363655548,0.824648552889066,1,0.43025814727311096
ST13P3,-++----+,0.008371829,0.2151867298244435,0.2435291215328533,1,0.430373459648887
RP11-347C18.3,+++-+--+,0.063917801,0.21519205816996748,0.5797824582362284,1,0.43038411633993495
LONP1,----+-++,0.044840431,0.21523138185489324,0.8269497853049829,1,0.4304627637097865
ELOVL1,-+++---+,0.080053657,0.21524040359668772,0.7256203157097083,1,0.43048080719337545
SLC6A9,++++---+,0.132204006,0.21527850019056657,0.664470674930406,1,0.43055700038113315
CHFR,--+-++++,0.104601315,0.2153680162156976,0.5968396282408034,1,0.4307360324313952
EFCAB10,++++++-+,0.075486799,0.21536962177515892,0.9370009951414925,1,0.43073924355031784
ESCO2,--++--++,0.009185893,0.5445976082256678,0.21539711025846323,-1,0.43079422051692645
PLPPR1,-+++----,0.062790412,0.706912473552063,0.21547604903740947,-1,0.43095209807481893
MRPS18A,-+++++++,0.253165348,0.21559392526604082,0.9852292040915104,1,0.43118785053208164
AC012074.2,--+----+,0.061258742,0.864345936652267,0.21560800146948525,-1,0.4312160029389705
TNIP1,----++++,0.082038529,0.21562684753761768,0.5723819529071066,1,0.43125369507523537
RP11-97O12.6,-+--+--+,0.068235877,0.8476721418408548,0.21563123903801049,-1,0.43126247807602097
GPR151,++++--++,0.072215392,0.2157413590314129,0.6319101980562197,1,0.4314827180628258
RP11-281A20.2,+++-----,0.10968378300000001,0.8560474571426728,0.21575584633897815,-1,0.4315116926779563
LRRC17,-+++++-+,0.139114297,0.21576859304889048,0.9378421373451342,1,0.43153718609778097
GRM5-AS1,++-+-+++,0.070078011,0.21577009704291025,0.7605974712853909,1,0.4315401940858205
RP6-24A23.7,+-+--+-+,0.139737503,0.8478689022456883,0.21578200604736372,-1,0.43156401209472744
STIMATE,-+++-+-+,0.053326712,0.21578968909533655,0.8586807324936189,1,0.4315793781906731
SCN5A,--+-++--,0.047562189,0.227670244842832,0.21579820793113014,-1,0.4315964158622603
YWHAZP3,-+-+++++,0.241500712,0.21581139833838028,0.9678428689546263,1,0.43162279667676057
DNAJC27-AS1,+++-+--+,0.107622299,0.21583785131998331,0.762059523737534,1,0.43167570263996663
DBNDD1,----++++,0.057473708,0.21584411557051164,0.7388946724484785,1,0.4316882311410233
NDUFAF7,-++-----,0.055847229,0.7142239190178092,0.2158935243919128,-1,0.4317870487838256
RNU6ATAC42P,+-++++--,0.021635866,0.44024134293435463,0.2159243907663802,-1,0.4318487815327604
KDELC2,++++----,0.023320898,0.21592441968707332,0.7762271233537585,1,0.43184883937414664
ZNF155,++++----,0.060199183,0.21594614087246403,0.3563226692596088,1,0.43189228174492805
NRDE2,+++-+--+,0.152153998,0.21594622371226477,0.8611670621050347,1,0.43189244742452954
RP11-313J2.1,++++----,0.071104713,0.6694578571777052,0.21594724491175346,-1,0.4318944898235069
CNOT8,++++----,0.028024361,0.23270852739648315,0.21597381269939472,-1,0.43194762539878945
AC114765.1,-+--++++,0.029941965,0.36701842596868556,0.216009360570795,-1,0.43201872114159
UCK2,----+-+-,0.170916988,0.968089345871345,0.2160286480284885,-1,0.432057296056977
BCL9L,----+-++,0.120262728,0.5503969275559177,0.21607086360208091,-1,0.43214172720416183
RSAD1,-+--++++,0.03521388,0.21609664434109013,0.6013630685199711,1,0.43219328868218027
C16orf72,++------,0.082145871,0.9286269396287794,0.21612827160600867,-1,0.43225654321201734
RRP8,+-+-+--+,0.075441816,0.9040139954347249,0.2161299754182978,-1,0.4322599508365956
SEC11A,+++-----,0.077113502,0.49780277449219235,0.21618346923659174,-1,0.43236693847318347
TTC13,+++-+---,0.03578272,0.7232732416804564,0.21623052487929056,-1,0.43246104975858113
BORA,++++-+--,0.030947585,0.2162308568267686,0.6537233433403133,1,0.4324617136535372
RP11-449L23.2,+-++--++,0.203267817,0.21623395156955336,0.9398982050566291,1,0.4324679031391067
NANOGP5,--+-+---,0.171558155,0.8986554659636911,0.21627051697720986,-1,0.43254103395441973
MOGAT1,+-++++-+,0.221330411,0.21627792206579818,0.9067463845865336,1,0.43255584413159637
FLCN,--+-+--+,0.10054126,0.9246489813042327,0.2162837802377208,-1,0.4325675604754416
NAGPA,----+++-,0.042445991,0.46879687569045436,0.21631489583749428,-1,0.43262979167498855
RP11-439L18.2,------++,0.153171704,0.8937732075823843,0.21633995610918438,-1,0.43267991221836877
COMMD2,-+-+--+-,0.113827407,0.8888897319018683,0.21641708583631575,-1,0.4328341716726315
WDCP,++++-+--,0.066947368,0.21643559679037905,0.8464921296785441,1,0.4328711935807581
LINC01006,--+-----,0.180773319,0.96873965668095,0.2164425436014152,-1,0.4328850872028304
CYBRD1,++++----,0.063954312,0.21644890998989197,0.24163603328278024,1,0.43289781997978394
CCM2L,++---+++,0.19214663,0.21648924803730438,0.9168610583561222,1,0.43297849607460875
CTD-2005H7.2,+-+++---,0.04239686,0.48225180329387135,0.2165533392240688,-1,0.4331066784481376
TBC1D14,+++++++-,0.125623426,0.2165846162605207,0.9624543606079873,1,0.4331692325210414
ZNF354B,+++-+---,0.091482868,0.2165966686889005,0.7534965503232144,1,0.433193337377801
SNAI2,-+-++--+,0.144272581,0.9170030361948058,0.2166721125353477,-1,0.4333442250706954
DSC1,-+-+----,0.196561031,0.9543829205189365,0.21667545122101947,-1,0.43335090244203894
AAMDC,+-+++--+,0.020284531,0.7832997598218439,0.21668182729764332,-1,0.43336365459528664
CTC-552D5.1,+---+--+,0.03858358,0.8355747719560139,0.21668643726154546,-1,0.4333728745230909
LINC00963,+-++++-+,0.07528518,0.2167086670786681,0.818381636192844,1,0.4334173341573362
AF064858.8,-+--++++,0.090299254,0.21672359504249653,0.6156067380411073,1,0.43344719008499305
COL5A3,----++++,0.015422412,0.27159414446741287,0.21673746784857525,-1,0.4334749356971505
HNRNPL,----++++,0.033637809,0.21684931450671707,0.33544357534386354,1,0.43369862901343414
GALNT9,-+----++,0.027887643,0.5721329192917313,0.21685784561054333,-1,0.43371569122108666
CRTAM,-+---++-,0.029519448,0.6230069238168133,0.21688133851180647,-1,0.43376267702361293
TMOD2,++-+--+-,0.045436208,0.2168813641885586,0.6489836074246483,1,0.4337627283771172
GAPDHP32,+++-++++,0.044265325,0.21690415794862192,0.8782264208681154,1,0.43380831589724383
CLTRN,-+++++-+,0.283694573,0.21700320207858345,0.957524083880064,1,0.4340064041571669
DPH7,--+-+---,0.171045026,0.9048899915083021,0.217011393050298,-1,0.434022786100596
SDC2,++++----,0.054589246,0.4916162117917972,0.21701140476497852,-1,0.43402280952995703
WDR17,----+-+-,0.062874124,0.8906850640253177,0.21701393953972747,-1,0.43402787907945495
SLC26A9,++++---+,0.071218996,0.21704871727790342,0.4496644870188131,1,0.43409743455580685
AC005754.8,-++-+---,0.061328335,0.8668908817289391,0.2171128569601173,-1,0.4342257139202346
THAP9,++++----,0.051782494,0.217144243947912,0.3501631165608481,1,0.434288487895824
RN7SL358P,--+-+-+-,0.071261012,0.6592702943042281,0.21715428614099383,-1,0.43430857228198766
CTC-451P13.1,-+--++++,0.07446799,0.21720200960605066,0.5507617913830747,1,0.4344040192121013
THUMPD1,++-+----,0.108530253,0.9311571402669472,0.2172246605361981,-1,0.4344493210723962
SLC2A4,+---+-++,0.094382838,0.725234367491221,0.21725243098281952,-1,0.43450486196563903
SWSAP1,+++-+-++,0.178008376,0.21735773574188183,0.9484816579193168,1,0.43471547148376366
AIMP2,+++----+,0.080158756,0.21737149061152541,0.9043026685372431,1,0.43474298122305083
RP11-49K24.8,+++-++-+,0.05473867,0.21739073710492607,0.5906209638468674,1,0.43478147420985214
SLC52A2,+----+++,0.018850288,0.21746994191276117,0.7734604162208304,1,0.43493988382552234
ALOX15B,++-+++--,0.138810165,0.21747059443389702,0.8444818443000383,1,0.43494118886779404
SLC14A2,+++-----,0.069951206,0.8058329911767159,0.21747101829944115,-1,0.4349420365988823
USO1,++++---+,0.043974642,0.2174915276014346,0.4573610300117131,1,0.4349830552028692
IL7,--+++++-,0.150471036,0.21751350689016008,0.9550157009777022,1,0.43502701378032016
PPP1R14B,+++--+++,0.056758895,0.2175621474139573,0.7027859910599976,1,0.4351242948279146
AC025171.1,-++-+--+,0.103373676,0.21758309036872017,0.8604115131808917,1,0.43516618073744034
RPL32P3,+---+--+,0.116661232,0.8156457662937581,0.2175999279045349,-1,0.4351998558090698
POLR3F,+++-+++-,0.230923771,0.21766836170769174,0.9726196495214521,1,0.4353367234153835
CTD-2516F10.2,++++-+--,0.02119942,0.21767725029344678,0.6376393770543831,1,0.43535450058689357
LINC01881,--+-+-++,0.060407735,0.21770956755105156,0.6342474035776423,1,0.4354191351021031
TMEM229A,-+++----,0.032529802,0.2177180675304033,0.344161778161569,1,0.4354361350608066
NPDC1,----++++,0.012161958,0.22540157852662193,0.21775194246699553,-1,0.43550388493399106
HYI,+-+-++++,0.165729345,0.21778490100462755,0.7466176208029809,1,0.4355698020092551
CLIP4,+++-+---,0.004119909,0.2178022751406505,0.27581606639545647,1,0.435604550281301
DHX32,-++-----,0.005195594,0.2587577848233463,0.21794204295180625,-1,0.4358840859036125
FBF1,+++-+--+,0.150676273,0.2180256822396565,0.9261203046571945,1,0.436051364479313
FAM237A,-++--+-+,0.046412576999999997,0.8232309762552688,0.21808096296194998,-1,0.43616192592389996
FIP1L1,+-+++-++,0.115172167,0.2180827688931966,0.93463310472273,1,0.4361655377863932
NCOA2,-+---+--,0.033768999,0.5758939151718194,0.21809706492382336,-1,0.4361941298476467
MTMR9,++++----,0.014983826,0.21811477830648773,0.316918823870061,1,0.43622955661297547
INTS3,+-+-+-++,0.03749385,0.6669299970783826,0.2181821819242654,-1,0.4363643638485308
HCLS1,+-++--++,0.122194136,0.21820111292234162,0.918237099559573,1,0.43640222584468324
RNU6-322P,----+---,0.276255974,0.98065695290413335,0.21829491845168505,-1,0.4365898369033701
RP11-315E17.1,+++++--+,0.144587707,0.21854485778663071,0.8312691636062667,1,0.43708971557326143
SOD3,+-+--+++,0.02523562,0.21855372406275547,0.5339789817884174,1,0.43710744812551094
MHENCR,++--++++,0.219380811,0.2186063766784195,0.9474019550473594,1,0.437212753356839
FBLN5,--+-----,0.076657408,0.9445568736851413,0.21861860655657453,-1,0.43723721311314906
RP11-553A10.1,-+-++++-,0.109534653,0.21862263070480734,0.7227957589439471,1,0.43724526140961467
PTOV1-AS2,+-+-+--+,0.055258292,0.8311578866706697,0.21862400645223853,-1,0.43724801290447707
SLF1,-+--+-+-,0.048356594,0.6937043944780751,0.21866593580236562,-1,0.43733187160473125
ADAT2,+-+--+--,0.102340084,0.8928743288066617,0.21869272026822742,-1,0.43738544053645484
CFAP54,+++-++--,0.132796079,0.21869457574528156,0.7095922060736634,1,0.4373891514905631
LGALS8,++++----,0.134498163,0.7473196132936226,0.21872530193976777,-1,0.43745060387953555
RASSF8,+++-----,0.059761697,0.799372966419759,0.2187386622212901,-1,0.4374773244425802
SYP,++++-+++,0.241397325,0.21889250181833708,0.9626356045403428,1,0.43778500363667416
SPATS2,++--+++-,0.075110555,0.21890859256764572,0.9305844392237097,1,0.43781718513529144
UNKL,+++--+-+,0.107416989,0.21890881097109674,0.9154013390986041,1,0.4378176219421935
LRFN3,----+-++,0.069475092,0.7427876832216331,0.21898096120651903,-1,0.43796192241303805
RAD51D,+-+-+-++,0.049945779,0.21899905470963407,0.7696407476158407,1,0.43799810941926814
SPINDOC,--+---++,0.008889249,0.219018360309946,0.28215280707482465,1,0.438036720619892
DGLUCY,+++-++-+,0.166419871,0.21902599131305425,0.9258871089639004,1,0.4380519826261085
LARP1,----+-++,0.072365983,0.8724370569490325,0.2190274193213337,-1,0.4380548386426674
PLEKHA7,--+-+--+,0.081546,0.8669479433827836,0.21903389144648364,-1,0.4380677828929673
PDGFA,+-+---++,0.032431505,0.8482756563247685,0.21906282604672628,-1,0.43812565209345256
RP11-134O21.1,+-++++-+,0.050924678,0.21910966156437403,0.9305105219853366,1,0.43821932312874806
LRRC37A6P,--+-----,0.122415208,0.9709320962569871,0.21914211373873368,-1,0.43828422747746737
VGF,-----++-,0.068848,0.7351441371975039,0.21917721019196404,-1,0.4383544203839281
SERPINE3,-+-+-+--,0.175617213,0.8606400255690876,0.21926973250132983,-1,0.43853946500265967
TBRG4,+++--+++,0.34875563,0.21927417729003454,0.9768647081831208,1,0.4385483545800691
KIAA0753,+---++--,0.026876713,0.7921184671757326,0.21927664643634306,-1,0.43855329287268613
RHOF,++++++++,0.100206835,0.21928588494534035,0.9750417378115638,1,0.4385717698906807
ATIC,--+-+---,0.236809958,0.9565398949828015,0.21928630020369153,-1,0.43857260040738305
RP11-512M8.3,+---+--+,0.229550884,0.9571298102201611,0.2193169667160434,-1,0.4386339334320868
SNORD116-26,+--++++-,0.025230018,0.2193591285194179,0.24419864921643736,1,0.4387182570388358
DFFBP1,--+--+--,0.055341357,0.921290542418747,0.21935954486538822,-1,0.43871908973077645
RDX,++++----,0.123555421,0.2194051923012731,0.4262120671498552,1,0.4388103846025462
CMTR1,+---++++,0.180066128,0.21942115424669448,0.9553418099300978,1,0.43884230849338896
CDS2,++++----,0.113931513,0.7858621273525771,0.21951289224450277,-1,0.43902578448900553
TTC9,---+++++,0.061495083,0.21952547568107003,0.8302889174196136,1,0.43905095136214006
TSPAN9,----++++,0.071125078,0.6431264731460488,0.219564779475945,-1,0.43912955895189
POLR3K,++-++-++,0.206721031,0.21959521035053572,0.9200376257914888,1,0.43919042070107145
DSCAM,----++++,0.064669981,0.5052425058982348,0.21981863055017004,-1,0.43963726110034007
ZNF528-AS1,+-+-+--+,0.092294455,0.4901659479335012,0.21985094914886813,-1,0.43970189829773626
GTF2F2,+++++---,0.097238333,0.2198950578236596,0.8241668952521366,1,0.4397901156473192
RAB39A,+++++-+-,0.173785604,0.21991569910699704,0.9636753516740392,1,0.4398313982139941
DDX55P1,----+-+-,0.042464081,0.8815046293650868,0.21996304134865766,-1,0.4399260826973153
SLC26A1,------+-,0.182276282,0.8825184770930095,0.21997209486007327,-1,0.43994418972014654
ANOS1,++++----,0.090377304,0.6426614215677968,0.21999999397309591,-1,0.43999998794619183
PAH,-+--++++,0.101287021,0.2200443467187009,0.7635795197845342,1,0.4400886934374018
RAMP3,-+++-+++,0.186206381,0.22008600928238928,0.9163661956909521,1,0.44017201856477856
RHOU,++++----,0.059306806,0.22014150843857486,0.3248942238329521,1,0.4402830168771497
SNTG2,++-+++-+,0.011026882,0.534646179569923,0.2201950718559198,-1,0.4403901437118396
SEC61A1,-++-----,0.05616516,0.6374636925222114,0.22023325670531324,-1,0.4404665134106265
RP11-61L19.1,--+-+---,0.204876182,0.9077236867571211,0.22023789246622538,-1,0.44047578493245076
AC005498.3,--+--+++,0.075910059,0.22029214537141065,0.7562249212937763,1,0.4405842907428213
HPS5,+++-++--,0.065781314,0.22030390954697424,0.6986259624910736,1,0.44060781909394847
LINC002481,+---++-+,0.057606153,0.5625780933441547,0.22032622237396593,-1,0.44065244474793186
AFF1,+-+-----,0.120169907,0.9531590316987939,0.2203769465321323,-1,0.4407538930642646
TMEM50B,+++-----,0.017882573,0.5145217343039186,0.22039389666910408,-1,0.44078779333820817
RP1-308E4.1,+-+-+--+,0.048371211,0.22040436141314834,0.423396526584011,1,0.4408087228262967
EDRF1,++--+---,0.167491772,0.8662434913330277,0.2204249050724213,-1,0.4408498101448426
PAN3-AS1,+++++--+,0.020288665,0.22042969189531741,0.4876673596833566,1,0.44085938379063483
ACACA,++--+++-,0.184347984,0.22045346212023928,0.9329093219883127,1,0.44090692424047856
F11,+-+-+++-,0.212458905,0.22047576641401,0.9354772317249027,1,0.44095153282802
ORC3,++++-+--,0.099784955,0.22049487199953427,0.6293568002793979,1,0.44098974399906854
HNRNPCP1,+-+++++-,0.00781259,0.23712343230349422,0.2205331906815468,-1,0.4410663813630936
RN7SL856P,----++--,0.134410056,0.8939211513335937,0.22055931258038336,-1,0.4411186251607667
ERO1A,++-+----,0.05061511,0.4325332998152436,0.22061278202971232,-1,0.44122556405942465
PCBP3,+-+-++++,0.019780067,0.22062189608075236,0.3145807911221881,1,0.4412437921615047
DYSF,+-+-+-++,0.128066062,0.22063912930265897,0.7883374022932704,1,0.44127825860531794
ZNF485,+++--+--,0.033475105,0.22064650148315604,0.4882972000090451,1,0.4412930029663121
PXK,++++---+,0.108244177,0.2206639456383705,0.4278606517916015,1,0.441327891276741
ZNF394,-++-----,0.085006535,0.7982751006368276,0.22066960719023623,-1,0.44133921438047247
RAB11B,----++++,0.109838017,0.22067452467480467,0.3256763288483021,1,0.44134904934960933
GDPD1,-+++--++,0.251856223,0.22067848378326463,0.95992596754743,1,0.44135696756652926
TBC1D16,--+-++++,0.032482264,0.22070291797872943,0.38331172949216713,1,0.44140583595745886
