gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
COLEC12,-++-+---,0.062983377,0.8302262817864553,0.33822113862506825,-1,0.6764422772501365,0.4739556847075917,0.3162598081952921,0.6325196163905842
RFX1,----++++,0.097730239,0.33827887715020616,0.46056007647857156,1,0.6765577543004123,0.4739901191514095,0.31630948056665453,0.6326189611333091
TMEM147,+-++--++,0.199288448,0.3384143722011785,0.8440754754216787,1,0.676828744402357,0.4740627724498692,0.31630948056665453,0.6326189611333091
CD40,++--++--,0.11455537,0.3384157697816476,0.5205234401545292,1,0.6768315395632952,0.47413542574832895,0.31630948056665453,0.6326189611333091
EGF,+++--++-,0.029729006999999998,0.5107435546183703,0.3384732419210247,-1,0.6769464838420494,0.4741736287686161,0.3163324614937518,0.6326649229875037
DDR1,+++++--+,0.199636941,0.33850056862403033,0.9348574449796947,1,0.6770011372480607,0.47420807904678874,0.316382128586996,0.632764257173992
ARID1B,----++++,0.153054361,0.8470520315476792,0.33851539443383744,-1,0.6770307888676749,0.4742462767889575,0.31640511479221156,0.6328102295844231
NRIP2,+-++---+,0.051880297,0.3385154999037658,0.5536395908163377,1,0.6770309998075316,0.4742807323452485,0.31645477660733745,0.6329095532146749
RBM15,+-+-+-+-,0.079365555,0.5504836763499127,0.33857686684230437,-1,0.6771537336846087,0.47431892480929894,0.3164777680906713,0.6329555361813426
FXYD6,------++,0.026103147,0.3385794894946757,0.45436258565784515,1,0.6771589789893514,0.4743533856437082,0.3165274246276789,0.6330548492553578
SIGLEC9,+-++----,0.134724069,0.768337953085688,0.3385994434036455,-1,0.677198886807291,0.4743915728296404,0.3165504213891311,0.6331008427782622
SPATA2,---+--++,0.103278727,0.8667169891726996,0.3386910034213991,-1,0.6773820068427981,0.4743915728296404,0.3166230746875908,0.6332461493751816
DEDD,+-+-+++-,0.11114501,0.33873410700829715,0.7975415164395366,1,0.6774682140165943,0.47442603894216795,0.3166727206683618,0.6333454413367235
NOSTRIN,----++-+,0.051659484,0.33887256292423545,0.34508133399623675,1,0.6777451258484709,0.47449869224062774,0.3166727206683618,0.6333454413367235
GTPBP8,-+------,0.338707307,0.9314602918275493,0.33895523202329053,-1,0.6779104640465811,0.47453686887032326,0.31669572798605056,0.6333914559721011
ZNF547,++++----,0.073768464,0.606647861991972,0.3389743396492695,-1,0.677948679298539,0.47453686887032326,0.3167683812845103,0.6335367625690206
SLC15A4,+++-----,0.020081159,0.33913787882982405,0.37943914403885187,1,0.6782757576596481,0.4745713455390875,0.3168180167090447,0.6336360334180894
EHBP1,----++++,0.097904847,0.5993704136934511,0.33922104393371844,-1,0.6784420878674369,0.4746095168906647,0.3168410345829701,0.6336820691659402
LSP1,-----+++,0.033098665,0.339289965926509,0.35779158464168764,1,0.678579931853018,0.4746439988375472,0.31689066472938615,0.6337813294587723
ABT1,-++--+++,0.185794692,0.3393806329095102,0.8842077614340544,1,0.6787612658190204,0.474716652136007,0.31689066472938615,0.6337813294587723
PPP5D1,+-+--++-,0.030437053,0.7981958436566681,0.33938549618850744,-1,0.6787709923770149,0.47475481293134764,0.3169136878814298,0.6338273757628596
SNX16,-+-+-+--,0.226754655,0.8179791439430386,0.3394428001854674,-1,0.6788856003709348,0.47475481293134764,0.31698634117988955,0.6339726823597791
TRA2A,+---+--+,0.198160581,0.8432570258177401,0.33954835224175545,-1,0.6790967044835109,0.47475481293134764,0.31705899447834934,0.6341179889566987
GLS,++-+--+-,0.143514647,0.3396569667126913,0.7885672594390684,1,0.6793139334253826,0.47478930543446674,0.3171086087904105,0.634217217580821
ZBTB8A,-+--++++,0.046959072,0.45512219961093775,0.33970137426154035,-1,0.6794027485230807,0.47482746095168904,0.3171316477768091,0.6342632955536182
BLCAP,-++--+-+,0.215980405,0.33974581073654875,0.816735759843869,1,0.6794916214730975,0.47486195873292647,0.31718125681075193,0.6343625136215039
TBPL1,++-+-++-,0.138711251,0.8196833228882603,0.3398090151293438,-1,0.6796180302586876,0.4749001089720305,0.3172043010752688,0.6344086021505376
TMEM8B,----++++,0.067949952,0.34454766064300063,0.3398729317688956,-1,0.6797458635377912,0.4749001089720305,0.31727695437372855,0.6345539087474571
CFAP74,+-+-++++,0.194184527,0.3400663804741943,0.8277938720234597,1,0.6801327609483886,0.4749346120313862,0.3173265528514348,0.6346531057028696
PRR16,-++-----,0.135622246,0.9431397610341201,0.3400961186517807,-1,0.6801922373035614,0.47497275699237196,0.31734960767218834,0.6346992153443767
LRR1,++++++--,0.126760231,0.34022610146634175,0.6288525335763311,1,0.6804522029326835,0.475007265329846,0.31739920087177625,0.6347984017435525
IFT20,+++-+-+-,0.036151988,0.34029441077111416,0.6652355162408664,1,0.6805888215422283,0.47507991862830573,0.31739920087177625,0.6347984017435525
ITGA9,-+--+++-,0.088591364,0.340407191000225,0.5442418349438105,1,0.68081438200045,0.47515257192676547,0.31739920087177625,0.6347984017435525
DPM2,-+--++++,0.268604167,0.3404611524940254,0.7998476495988216,1,0.6809223049880508,0.4752252252252252,0.31739920087177625,0.6347984017435525
USH1C,-++++--+,0.201301969,0.34061544983494096,0.9054972831777128,1,0.6812308996698819,0.475297878523685,0.31739920087177625,0.6347984017435525
TNNI3K,-+------,0.226493706,0.8738184263882635,0.3407491392171471,-1,0.6814982784342942,0.4753359970940792,0.3174222609706481,0.6348445219412961
ECI1,+++--+++,0.290566653,0.3407855634313149,0.8658568356405995,1,0.6815711268626298,0.4753705318221447,0.3174718488921177,0.6349436977842354
SLC29A2,-+---+++,0.130377951,0.34079161030868116,0.49005766679987284,1,0.6815832206173623,0.47544318512060446,0.3174718488921177,0.6349436977842354
MRPL16,-++-+-++,0.24565194,0.34079998567708025,0.9288429568189247,1,0.6815999713541605,0.47551583841906425,0.3174718488921177,0.6349436977842354
FXYD2,+---+---,0.329470383,0.9535043895398094,0.34080343827795206,-1,0.6816068765559041,0.4755539411551035,0.3174949142691078,0.6349898285382156
PXMP2,++---++-,0.113666617,0.3409297706196491,0.4613017017443181,1,0.6818595412392982,0.475588491717524,0.3175444969124591,0.6350889938249182
H2AFV,-+------,0.004815752,0.35749560474048386,0.34093346436147576,-1,0.6818669287229515,0.475626589175445,0.31756756756756754,0.6351351351351351
TMEM255B,--+-+-+-,0.091740577,0.845666829078841,0.3413607350794923,-1,0.6827214701589845,0.475626589175445,0.31764022086602733,0.6352804417320547
ANKRD13C,-+-+++--,0.021498968,0.34139986612081824,0.5443780222975384,1,0.6827997322416365,0.4756611450159837,0.31768979295314204,0.6353795859062841
SPRYD4,+++--++-,0.023272482,0.4911095574836005,0.341421740013138,-1,0.682843480026276,0.47569923719578644,0.31771287416448707,0.6354257483289741
PACSIN2,--+-++-+,0.050412274,0.3414851809778842,0.3678870643644643,1,0.6829703619557684,0.47573379831444346,0.3177624409734835,0.635524881946967
KCNC1,----+-++,0.20908575,0.6436567290682493,0.34160025673611005,-1,0.6832005134722201,0.47577188521612784,0.3177855274629468,0.6355710549258936
CHD8,+-+-++++,0.317705857,0.34160886824642184,0.9655719282093748,1,0.6832177364928437,0.47580645161290325,0.3178350889938249,0.6356701779876498
NT5C3A,++++----,0.060214963,0.34181214874228344,0.7770750540651103,1,0.6836242974845669,0.475879104911363,0.3178350889938249,0.6356701779876498
HADHA,+++-----,0.054702101,0.34191882401624046,0.40086018814981395,1,0.6838376480324809,0.4759517582098227,0.3178350889938249,0.6356701779876498
SLC35C1,-++--++-,0.100203961,0.3421624402197585,0.6003271301775781,1,0.684324880439517,0.47602441150828245,0.3178350889938249,0.6356701779876498
TBC1D2B,+++-++--,0.051316379,0.5668082305032622,0.34217949468517644,-1,0.6843589893703529,0.4760624772974936,0.3178581807614066,0.6357163615228132
CREG2,-+-+--+-,0.133284004,0.34219345452975763,0.5775645305633603,1,0.6843869090595153,0.47609706480674224,0.31790773701416636,0.6358154740283327
HOOK1,-+-++-+-,0.067094851,0.5440242353342452,0.3422441971443422,-1,0.6844883942886844,0.4761351253178351,0.31793083405986633,0.6358616681197327
C1QTNF2,----+++-,0.135374092,0.6274149894551861,0.3423155245692029,-1,0.6846310491384058,0.4761351253178351,0.31800348735832606,0.6360069747166521
FBXO31,----++++,0.147905797,0.7279045457065394,0.34232704242581447,-1,0.6846540848516289,0.4761351253178351,0.3180761406567858,0.6361522813135716
UTRN,+-+-++-+,0.090189274,0.3424529270157365,0.6515746816034479,1,0.684905854031473,0.476169718105202,0.3181256810751907,0.6362513621503814
DHX8,-++-+--+,0.175802278,0.34246288397131114,0.8060868672617716,1,0.6849257679426223,0.4762423714036617,0.3181256810751907,0.6362513621503814
POMGNT2,--++-+++,0.1153801,0.3424773807070693,0.8666102995078693,1,0.6849547614141386,0.4763150247021215,0.3181256810751907,0.6362513621503814
CTHRC1,+---++--,0.030903675,0.37000087331149906,0.34247863901446396,-1,0.6849572780289279,0.4763530693788594,0.3181487939552456,0.6362975879104912
ARHGAP21,-----+--,0.272660798,0.9708005035209483,0.34256014846161803,-1,0.6851202969232361,0.4763530693788594,0.3182214472537053,0.6364428945074107
B3GALT2,++-+--+-,0.077166935,0.7844450498485538,0.3425959339700902,-1,0.6851918679401804,0.4763530693788594,0.31829410055216506,0.6365882011043301
EFCAB2,+-+++--+,0.281611905,0.34260385603405347,0.8404469968982103,1,0.6852077120681069,0.47638767800058124,0.31834362513621506,0.6366872502724301
INPP5A,-++-++-+,0.130859314,0.34261082625580824,0.8033310176452114,1,0.6852216525116165,0.476460331299041,0.31834362513621506,0.6366872502724301
ITPRIPL2,+++----+,0.160206683,0.3426553395320117,0.8734646079259001,1,0.6853106790640234,0.4765329845975007,0.31834362513621506,0.6366872502724301
CEP162,++--+---,0.090073123,0.7273629640152937,0.3427696741820524,-1,0.6855393483641048,0.4765710134398838,0.3183667538506248,0.6367335077012496
WDR3,+++++---,0.099027154,0.49153802364717697,0.3429209689178307,-1,0.6858419378356614,0.4765710134398838,0.3184394071490846,0.6368788142981692
TLNRD1,+-----+-,0.094473083,0.737866794447861,0.3429438659798559,-1,0.6858877319597118,0.4765710134398838,0.3185120604475443,0.6370241208950886
HSPA4L,++++++--,0.108674444,0.3429582129914834,0.8390037468888686,1,0.6859164259829668,0.4766056378959605,0.3185615691972394,0.6371231383944788
ABI1,++++++--,0.130148115,0.3429745965378531,0.807596143905625,1,0.6859491930757062,0.47667829119442023,0.3185615691972394,0.6371231383944788
NECTIN3,----+-+-,0.039761408,0.49897995457818983,0.3430214090512422,-1,0.6860428181024844,0.47671630948056665,0.31858471374600406,0.6371694274920081
MPST,+++-+--+,0.156587505,0.34308585219764587,0.8650841013804417,1,0.6861717043952917,0.47675094449287997,0.31863421721758084,0.6372684344351617
MYEF2,+-+-+-+-,0.056783425,0.510284193933968,0.343085928048117,-1,0.686171856096234,0.4767889575009081,0.31865736704446385,0.6373147340889277
ADAD2,+-++-+++,0.194246086,0.34312301662930444,0.8733130020277673,1,0.6862460332586089,0.4768235977913397,0.31870686523792224,0.6374137304758445
ACVR1C,-+++++--,0.15128359,0.34313070122589234,0.7348682633028936,1,0.6862614024517847,0.4768962510897995,0.31870686523792224,0.6374137304758445
CLDND1,++++---+,0.078867665,0.3431840075487493,0.44168581378069427,1,0.6863680150974986,0.47696890438825923,0.31870686523792224,0.6374137304758445
GAMT,+++-++++,0.397778079,0.34324876280924504,0.9702395061697683,1,0.6864975256184901,0.47704155768671896,0.31870686523792224,0.6374137304758445
CHD3,+---++++,0.048092866,0.3433429606303482,0.3671738515579061,1,0.6866859212606964,0.4771142109851787,0.31870686523792224,0.6374137304758445
IFNLR1,-++-+---,0.223584209,0.8347279170539437,0.34334396334117734,-1,0.6866879266823547,0.47715219760261535,0.3187300203429236,0.6374600406858472
KCNK6,+-+++-+-,0.09857348,0.34335672947478535,0.8892850568328117,1,0.6867134589495707,0.4771868642836385,0.3187795132582637,0.6375590265165274
DNAH8,+++++--+,0.191132243,0.34342352439335805,0.800400345052559,1,0.6868470487867161,0.4772595175820982,0.3187795132582637,0.6375590265165274
PRMT3,-++-+---,0.06682288,0.6955099881090938,0.3434542449490195,-1,0.686908489898039,0.4772974936432982,0.3188026736413833,0.6376053472827666
PKDCC,----+-++,0.075526863,0.7378024453913967,0.3435198027929825,-1,0.687039605585965,0.4772974936432982,0.31887532693984305,0.6377506538796861
BAIAP3,-----++-,0.143717778,0.8418901935709822,0.34352234284290145,-1,0.6870446856858029,0.4772974936432982,0.31894798023830284,0.6378959604766057
TSPAN14,----+-++,0.152425959,0.7758211311571641,0.34354594350718776,-1,0.6870918870143755,0.4772974936432982,0.3190206335367626,0.6380412670735252
XPNPEP3,+-+-++--,0.134301455,0.7024460962063848,0.34366287235409754,-1,0.6873257447081951,0.4772974936432982,0.3190932868352223,0.6381865736704446
BORCS5,-+--+---,0.172948045,0.8193426424715045,0.3437356974642481,-1,0.6874713949284962,0.4772974936432982,0.31916594013368205,0.6383318802673641
GABRA1,-+-+--+-,0.097190055,0.34382741510691023,0.7028852384767439,1,0.6876548302138205,0.47733217088055796,0.3192154013803124,0.6384308027606248
ACSBG1,+----+--,0.137475418,0.8873906634464209,0.3439341321702518,-1,0.6878682643405036,0.47737014166363967,0.31923859343214184,0.6384771868642837
MPHOSPH9,+++-++--,0.043810822,0.5669996636856227,0.34402967274990687,-1,0.6880593454998137,0.47737014166363967,0.31931124673060157,0.6386224934612031
PPM1L,-+++--+-,0.064431564,0.3447294633837634,0.4656263265068341,1,0.6894589267675268,0.47740482417901775,0.31936069742099527,0.6387213948419905
AVEN,--+--+++,0.021515842,0.440036126827574,0.34476742676802846,-1,0.6895348535360569,0.47744278968398113,0.3193839000290613,0.6387678000581226
PTP4A1,-+---+-+,0.196150765,0.8284417599840724,0.3448703624438281,-1,0.6897407248876563,0.47744278968398113,0.31945655332752104,0.6389131066550421
PSMD9,-+--+++-,0.151232539,0.8554696770229258,0.3448791730704454,-1,0.6897583461408908,0.47744278968398113,0.31952920662598083,0.6390584132519617
SYS1,+++-----,0.125213118,0.6128816159033598,0.3449055013655154,-1,0.6898110027310308,0.47744278968398113,0.31960185992444057,0.6392037198488811
CABYR,---++-++,0.053528321,0.776719783609759,0.3449147205609544,-1,0.6898294411219088,0.47744278968398113,0.3196745132229003,0.6393490264458006
PLCE1,+-+-++--,0.036013385,0.3450361352886227,0.5833703368213968,1,0.6900722705772454,0.4774774774774775,0.3197239375227025,0.639447875045405
AP4S1,++--+--+,0.195242986,0.3450946289830254,0.8773608351018181,1,0.6901892579660508,0.4775501307759372,0.3197239375227025,0.639447875045405
BAZ1A,+++-----,0.108765996,0.48448293340711085,0.34515578963083643,-1,0.6903115792616729,0.477588085724664,0.3197471665213601,0.6394943330427202
SDE2,++++----,0.165771764,0.7899137653221515,0.3452368744209821,-1,0.6904737488419642,0.477588085724664,0.31981981981981983,0.6396396396396397
CDK10,----+-++,0.075341472,0.5374155370572675,0.34533944895046365,-1,0.6906788979009273,0.477588085724664,0.31989247311827956,0.6397849462365591
TSEN34,++++--++,0.106542258,0.3453727593915886,0.7529032643091639,1,0.6907455187831772,0.47762278407439696,0.31994188158372683,0.6398837631674537
WNT10B,+---+-++,0.105344201,0.34543466548538415,0.7249967782379445,1,0.6908693309707683,0.47769543737285675,0.31994188158372683,0.6398837631674537
DLX1,+---+++-,0.037998815,0.4031802861182309,0.3454353300770676,-1,0.6908706601541352,0.4777333817653469,0.3199651264167393,0.6399302528334786
EHD3,---+--+-,0.111827345,0.6971394477122694,0.3455124417438353,-1,0.6910248834876705,0.4777333817653469,0.3200377797151991,0.6400755594303982
RBM34,----++-+,0.088785469,0.345654723649701,0.732485416838274,1,0.691309447299402,0.4777680906713165,0.32008717762440975,0.6401743552488195
FASTKD2,++++----,0.059638896,0.4504412586360747,0.34567519649760603,-1,0.6913503929952121,0.4778060297856883,0.3201104330136588,0.6402208660273176
POLI,+++-+--+,0.204313019,0.3457029734527142,0.7731215783959131,1,0.6914059469054284,0.4778407439697762,0.3201598256447512,0.6403196512895024
TLR5,+++--+++,0.375104894,0.34571612036868915,0.9557472287747212,1,0.6914322407373783,0.47791339726823595,0.3201598256447512,0.6403196512895024
PBLD,+++++---,0.123854277,0.7183161692967799,0.3458796626762307,-1,0.6917593253524614,0.47795132582637123,0.32018308631211856,0.6403661726242371
RAB3B,+-+----+,0.142566721,0.8261285253548731,0.3460723111695279,-1,0.6921446223390558,0.47795132582637123,0.3202557396105783,0.6405114792211566
WBP1L,-----+++,0.173323258,0.8584523067931558,0.34614642412818397,-1,0.6922928482563679,0.47795132582637123,0.3203283929090381,0.6406567858180762
SC5D,++++----,0.12701808,0.3462717587447394,0.3902899793046574,1,0.6925435174894788,0.47798605056669574,0.32037776970577553,0.6407555394115511
RGP1,--+++-++,0.088653043,0.34646557995214955,0.7839630542964461,1,0.6929311599042991,0.4780587038651555,0.32037776970577553,0.6407555394115511
NDUFA9,-+-+-+--,0.049085462,0.3465018417527159,0.710466994445823,1,0.6930036835054318,0.4781313571636152,0.32037776970577553,0.6407555394115511
LGALS3BP,++++----,0.146452216,0.3466597316589772,0.48156821574862374,1,0.6933194633179544,0.478204010462075,0.32037776970577553,0.6407555394115511
DNM1L,++++--+-,0.091922194,0.34679064344749777,0.6860028238944407,1,0.6935812868949955,0.47827666376053474,0.32037776970577553,0.6407555394115511
FAM178B,+-++----,0.062320429,0.41522193962162,0.34681250106154826,-1,0.6936250021230965,0.47831456592807847,0.3204010462074978,0.6408020924149956
FRRS1L,-+-+----,0.210295951,0.7897707019917414,0.346980568850631,-1,0.693961137701262,0.47831456592807847,0.32047369950595755,0.6409473990119151
CIAO1,-+++----,0.077018614,0.5551789024992332,0.3469919041457028,-1,0.6939838082914056,0.47831456592807847,0.32054635280441734,0.6410927056088347
CCDC191,+-+-+---,0.04481966,0.3470748442262069,0.5425108504978458,1,0.6941496884524138,0.47834931705899447,0.32059571376679985,0.6411914275335997
LCTL,+-+++-+-,0.148468493,0.34725794119160386,0.8430416384646399,1,0.6945158823832077,0.4784219703574542,0.32059571376679985,0.6411914275335997
GEMIN2,++++--++,0.150862153,0.3473129175478721,0.8763167564100373,1,0.6946258350957442,0.478494623655914,0.32059571376679985,0.6411914275335997
