gene_symbol,female_Anterior_Insula_female_BA11_female_BA25_female_BA8/9_male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
WDR41,++++----,0.025996935,0.0040467611996572745,0.9998265235451729,1,0.008093522399314549
ARHGAP27,+-+-++++,0.145540258,0.9434488897047074,0.05904086235980394,-1,0.11808172471960789
FAM192A,+-++++++,0.180505181,0.6126017890671154,0.32897481929278105,-1,0.6579496385855621
FLT1,++++----,0.010181183,0.00310915440771058,0.9997648611364865,1,0.00621830881542116
TYMSOS,++++---+,0.094139958,0.004961882108538214,0.9992947431593217,1,0.009923764217076428
TM6SF1,++++-++-,0.04812921,0.1356768701825458,0.7574246358732868,1,0.2713537403650916
FAM120AOS,++++-++-,0.036167336,0.02135813175383485,0.9621243504619442,1,0.0427162635076697
PSMC2,++++-+--,0.036503417,0.03973970019137214,0.9874654434451846,1,0.07947940038274429
NLRC4,+-++++++,0.02702738,0.890657299828403,0.1556880512794697,-1,0.3113761025589394
FOXL2NB,+++-++-+,0.020896871,0.8165011592050041,0.12904564007454725,-1,0.2580912801490945
RAB3D,-------+,0.124658162,0.8857395378916537,0.20931741163909143,-1,0.41863482327818285
RPL29P14,+---+--+,0.040129078,0.4048535850591009,0.2385128765234396,-1,0.4770257530468792
MIGA1,+++++--+,0.030698719,0.02822149878614277,0.9759506274926333,1,0.05644299757228554
GCH1,+++-+++-,0.060364077,0.24995571950042525,0.7082978926751317,1,0.4999114390008505
ZNF775,+++-++++,0.031931007,0.7539430292370641,0.22258977452041,-1,0.44517954904082
NDUFAF1,++++++++,0.179470065,0.3431643488248395,0.7723722604773273,1,0.686328697649679
HAS3,-+-----+,0.045162336,0.3678358830725395,0.4042749391338481,1,0.735671766145079
BHLHE40,---+----,0.067820669,0.13901692316320896,0.8843087760105162,1,0.2780338463264179
MGAT4B,-+--++++,0.016177775,0.9999395801463977,9.668006158400168e-5,-1,1.9336012316800336e-4
NOL12,+-+-++++,0.036850925,0.9929579829743367,0.005447527191912372,-1,0.010895054383824744
ATP1A4,-----+-+,0.015806646,0.9382019202076256,0.06462911930143748,-1,0.12925823860287497
APOL1,++++++++,0.147635387,0.6657040227995576,0.4353255042504382,-1,0.8706510085008764
AC004951.6,+---+--+,0.004416925,0.97952944691776,0.01196001795925067,-1,0.02392003591850134
IGSF9B,----++++,0.046085535,0.9999925849641966,4.5578712219008355e-4,-1,9.115742443801671e-4
RP4-647C14.3,-+--+---,0.029546841,0.6321019347472087,0.31403183244603305,-1,0.6280636648920661
HIST1H2BL,+++++++-,0.05860949,0.2264432005210313,0.5922849064377865,1,0.4528864010420626
RP5-1085F17.3,-+---+--,0.055653227,0.2937640115629878,0.6420004308705576,1,0.5875280231259756
PMS2P4,+--+-+++,0.029142795,0.8480445128134548,0.09975753457022235,-1,0.1995150691404447
HLA-H,+-+-++++,0.129189773,0.7643640500167788,0.27387126054013666,-1,0.5477425210802733
FCGBP,++++++++,0.065320315,0.8229272017363869,0.2584923010104701,-1,0.5169846020209402
DAD1,++++-+-+,0.027661194,0.1357851183073405,0.8699212483000127,1,0.271570236614681
C1orf109,++++--++,0.080472867,0.14307287063168345,0.9167759834548809,1,0.2861457412633669
ZCCHC9,+-++++--,0.022467261,0.0963585447807806,0.7222753109720557,1,0.1927170895615612
NIPAL1,-++--+--,0.052932621,0.04306358475279533,0.8662189835222354,1,0.08612716950559066
ZNF721,----+---,0.086980007,0.8387164864405274,0.16720719204056286,-1,0.3344143840811257
SLC25A46,++++-+--,0.009543879,0.03183595919265558,0.9813312886453297,1,0.06367191838531117
MAP2K6,++++-+--,0.026300291,0.037996577949849196,0.9881541034879464,1,0.07599315589969839
BCL7C,----++++,0.0314893,0.988198646672713,0.03712956780485588,-1,0.07425913560971176
EVI5,+++++---,0.072277627,0.023991089988440194,0.9907988209298149,1,0.04798217997688039
OS9,+-++++++,0.12468522,0.35018299146260884,0.6700210661030982,1,0.7003659829252177
DIPK2A,-+------,0.100074716,0.16063323086191728,0.917515234127989,1,0.32126646172383455
RARA,----+-+-,0.137901282,0.97599675836809,0.03437578323073239,-1,0.06875156646146478
ENDOU,++------,0.132081742,0.172431971819707,0.8487623427337521,1,0.344863943639414
GFRA2,--++--+-,0.128781136,0.3242165996558792,0.6249850000258563,1,0.6484331993117584
PAIP1,++++--++,0.084259781,0.09708897731456585,0.9592253984056104,1,0.1941779546291317
MAML3,+-+-++-+,0.041938478,0.6940439666585688,0.19333788631584922,-1,0.38667577263169844
FAM85A,----+---,0.068034663,0.777651180675728,0.27985702883172825,-1,0.5597140576634565
CFAP20,-+++--++,0.049076248,0.15241006442599295,0.8408644845802233,1,0.3048201288519859
ZDBF2,-+-+----,0.036430861,0.07213225157227475,0.9523432524767894,1,0.1442645031445495
HS3ST2,--------,0.009896497,0.22187084990514966,0.7903359700945627,1,0.4437416998102993
RFXAP,++--+---,0.100117109,0.563752788959598,0.29691157732849155,-1,0.5938231546569831
MYH11,++++++++,0.100575384,0.653524495104872,0.3945511281846969,-1,0.7891022563693938
DTX3L,++++++-+,0.193632701,0.1424899913850321,0.9111346251339937,1,0.2849799827700642
CTD-2014B16.3,+-+++---,0.042721928,0.04209436138645243,0.7892011842763023,1,0.08418872277290486
AC098826.5,+-+-++++,0.036709009,0.9016507940050839,0.1136199488073546,-1,0.2272398976147092
RP11-435B5.3,++++----,0.020136846,7.133286757284425e-5,0.99999969712316,1,1.426657351456885e-4
RAP1GDS1,++++-+++,0.02213504,0.08032656462330481,0.962684085650032,1,0.16065312924660963
FAM71E1,-+-+++++,0.03644561,0.9958379687804222,0.004585403201862062,-1,0.009170806403724124
AC022153.1,--------,0.137953333,0.5822127347573918,0.5106842483623577,-1,1.0213684967247154
AC013283.1,+++-++++,0.053930213,0.3030415224952497,0.658067117187703,1,0.6060830449904994
EMC2,+++++---,0.031335748,0.0016366764437776677,0.9995506182508668,1,0.0032733528875553354
SNORD115-40,---+-++-,0.005643303,0.769665213832337,0.06384568297447649,-1,0.12769136594895297
FLT4,++++++++,0.053501748,0.880855440216262,0.18812436797077473,-1,0.37624873594154945
RPL23AP32,----+---,0.073898952,0.6899391205680232,0.29346364825408344,-1,0.5869272965081669
FAM193A,----+-++,0.004248108,0.9893965180579004,0.007267553888288478,-1,0.014535107776576956
MANBA,+++-+--+,0.08461653,0.1910363605030648,0.8196966916285571,1,0.3820727210061296
RPS6KL1,----++++,0.008210583,0.999812061415727,0.0015410061713662414,-1,0.003082012342732483
PRSS16,------+-,0.011252294,0.41631331314038517,0.11291939234596954,-1,0.22583878469193908
RP11-1391J7.1,++--+-++,0.055225267,0.9163792266065423,0.04924190329062978,-1,0.09848380658125956
AC125232.1,-++++++-,0.067830775,0.6574770636453131,0.2173680750114217,-1,0.4347361500228434
SP4,-+---+--,0.0779559,0.44761661310338796,0.4756981104099664,1,0.8952332262067759
PHBP7,+++-----,0.061038489,0.006981879643009051,0.982561920256194,1,0.013963759286018102
CTD-2026D20.2,--++----,0.052963299,0.05145473191894478,0.9409745474385601,1,0.10290946383788956
UBE2T,++++-+++,0.150221655,0.34517875041660256,0.6847057721458183,1,0.6903575008332051
PMPCB,+++++--+,0.022968911,0.04540055097278746,0.9764726709802461,1,0.09080110194557492
FAM110A,+-++-++-,0.025293739,0.06502331929900827,0.9251740545792402,1,0.13004663859801655
MAP2K5,-+--++++,0.029245412,0.9475080312239041,0.08237712299978615,-1,0.1647542459995723
LINC02256,-+--++++,0.016132631,0.9974059916610216,0.006656718931679872,-1,0.013313437863359744
RGPD3,++-+++++,0.110533501,0.8401613982854516,0.21808539541898353,-1,0.43617079083796706
MDM1,+++-++--,0.033640547,0.08312753691277998,0.7630615290192434,1,0.16625507382555996
BEND7,++++-+--,0.01297121,5.713014653979683e-4,0.9957123086280231,1,0.0011426029307959366
C2orf49,++++----,0.037620623,1.2924781401115246e-4,0.999999673203644,1,2.584956280223049e-4
RP11-395A13.2,++++-+++,0.0202821,0.2023913588620214,0.7911191830931725,1,0.4047827177240428
PALB2,+++++-++,0.065230408,0.15054251212329808,0.9296404071107778,1,0.30108502424659617
GUCA1B,+++++-++,0.118508717,0.3146900809168351,0.699091781945837,1,0.6293801618336702
SLC1A2,++------,0.069570074,0.030906785972309447,0.9936912465169763,1,0.061813571944618895
ZNF404,+++++++-,0.167342693,0.3854970070646034,0.6899597619540001,1,0.7709940141292068
TSPAN17,++--+++-,0.0360132,0.3137719674213982,0.57695010535799,1,0.6275439348427964
CTA-445C9.14,++++--+-,0.057149731,0.036358978177512324,0.9896506162643477,1,0.07271795635502465
FAM169A,++-+++--,0.004372491,0.03559176118228928,0.9684838985762875,1,0.07118352236457856
CTD-2560C21.1,++---+--,0.076989825,0.369990839305074,0.5580091150533851,1,0.739981678610148
STK38,----+---,0.076643487,0.6284677071571325,0.2630613674595177,-1,0.5261227349190354
CAV2,-+-++---,0.035285815,0.14371966388546695,0.5955081764223386,1,0.2874393277709339
TTC28,----++-+,0.019958816,0.974484794021863,0.00269929737836444,-1,0.00539859475672888
FAM193B,+---++++,0.019410511,0.9995179244809176,6.837868507027586e-4,-1,0.0013675737014055172
CTC-308K20.1,+-------,0.151789408,0.7695267939713331,0.26225352828431164,-1,0.5245070565686233
GBE1,++++--++,0.011760981,0.012493657542923007,0.9954762566484392,1,0.024987315085846014
CPLANE1,++--+---,0.073426877,0.27181554450797635,0.34856273944440946,1,0.5436310890159527
TINF2,++++-++-,0.121623968,0.3257799924326733,0.7268019719817771,1,0.6515599848653466
NOXA1,-++-++++,0.085564471,0.8862917395384557,0.054137032704545646,-1,0.10827406540909129
CCDC149,-----++-,0.048607281,0.9517365747578678,0.056880393489740076,-1,0.11376078697948015
SNORD114-16,-+--+---,0.039227071,0.4381182468399021,0.42944825968806644,-1,0.8588965193761329
RP11-156P1.3,+---++++,0.007499144,0.999709318416721,2.8966717537925817e-4,-1,5.793343507585163e-4
USB1,----+++-,0.046729921,0.9917526149892235,0.027118988911515672,-1,0.054237977823031344
UTP20,--+-----,0.038633213,0.06891105401245037,0.9682453299202283,1,0.13782210802490075
PALD1,-++-++++,0.085906981,0.9551769287325166,0.0923431450852051,-1,0.1846862901704102
LNPEP,-+-+----,0.06635918,0.010228988534264216,0.997324739006592,1,0.02045797706852843
DYNLRB2,++++-+--,0.039943624,0.04149777102849192,0.9570107133800236,1,0.08299554205698384
RP11-552M11.4,----++--,0.01642778,0.929306563830903,0.10003680259436994,-1,0.20007360518873987
SCAMP1,++++----,0.007229252,0.006114669948006886,0.9988256637352139,1,0.012229339896013772
RP4-680D5.2,--+-+---,0.121334297,0.3995188006353648,0.5617730115253127,1,0.7990376012707296
RNU4-24P,-+-+----,0.071684417,0.06316403746275057,0.9305462252358675,1,0.12632807492550113
AC005076.5,+++++-++,0.083976456,0.5153382812659383,0.45875696540620614,-1,0.9175139308124123
COCH,--+-++-+,0.017943236,0.9304992146368912,0.02889772136605389,-1,0.05779544273210778
PEAK1,----++-+,0.044058937,0.7156147797518879,0.235849626607473,-1,0.471699253214946
RP11-532F6.3,----++++,0.025983946,0.9987348652272785,0.003563342070037992,-1,0.007126684140075984
AP000936.1,--+----+,0.072541879,0.4127584158614937,0.5645420227668414,1,0.8255168317229874
RP11-160A9.3,-+------,0.066695229,0.10514776894966255,0.7628333545943515,1,0.2102955378993251
ARL2BP,++++-+++,0.106298622,0.3857006124588691,0.6255595118892114,1,0.7714012249177382
TUBB,+-++-+++,0.050122692,0.5680161212683708,0.38073747599602475,-1,0.7614749519920495
CDKL3,--+-----,0.033547566,0.11136986678353097,0.927379467664914,1,0.22273973356706195
RP11-250B2.6,+-------,0.010991613,0.11540480774142084,0.8224823832559355,1,0.23080961548284168
FCHO1,+-+++-++,0.021076191,0.5477609594023783,0.3247291876120539,-1,0.6494583752241078
C10orf131,---+---+,0.034405311,0.06286829998397869,0.8770546438309582,1,0.12573659996795739
RP11-611E13.2,++++++--,0.025171306,0.06009106151326483,0.9349001131523851,1,0.12018212302652966
GPR35,+-+-+---,0.057450146,0.7135551484756677,0.1800544466137081,-1,0.3601088932274162
UBE2Q2P1,+---++++,0.019886903,0.7347910539125982,0.07977846093588238,-1,0.15955692187176476
RP3-327A19.5,-++-----,0.069474683,0.11385218176135449,0.8277154538160421,1,0.22770436352270898
KCNMB3,+-+-----,0.068763605,0.1829214799599962,0.7795950860183604,1,0.3658429599199924
ASPH,++++----,0.008416954,1.6126901126280698e-4,0.9999890496297055,1,3.2253802252561395e-4
SAMD4B,----++++,0.116171724,0.9995208525897956,0.009592467838202497,-1,0.019184935676404995
MAPK1,++++-+--,0.017551231,0.03578998195010435,0.9701654466685877,1,0.0715799639002087
CLCA4,++++---+,0.043921801,0.002601847728442616,0.9977774973567664,1,0.005203695456885232
AP1AR,++++++++,0.083863244,0.27122062027684024,0.8235666779483919,1,0.5424412405536805
CHAMP1,--+-+-++,0.001582752,0.8823034344532807,0.037081025781294,-1,0.074162051562588
FAM174B,--+---+-,0.033105228,0.8223142323478861,0.1651802371520728,-1,0.3303604743041456
ZMIZ2,----++++,0.010960022,0.9999784405335554,7.210100909610272e-4,-1,0.0014420201819220545
C16orf71,+++-++++,0.028757875,0.31815479341025765,0.6970614999413622,1,0.6363095868205153
LPAR2,--+-++++,0.092267686,0.9966777732866442,0.009810088596779086,-1,0.019620177193558172
CD44,++++---+,0.07061368,0.03202839970072135,0.9891490214523816,1,0.0640567994014427
TOPAZ1,++++---+,0.101384327,0.032556204667753934,0.9945337737977468,1,0.06511240933550787
HNRNPA3P14,+---+++-,0.018703039,0.9094298019550578,0.01871177802911481,-1,0.03742355605822962
MEMO1,--------,0.251522888,0.4286229971786433,0.6849767877602355,1,0.8572459943572865
LRRC20,-+--++++,0.038474409,0.9927295960463757,0.022522480265158833,-1,0.04504496053031767
NEMP1,++++----,0.028382174,0.0025310288519603185,0.9999237070951142,1,0.005062057703920637
TPCN1,--+-+--+,0.007887787,0.8582909343957394,0.09021605841640877,-1,0.18043211683281754
MYPOP,----++++,0.004603762,0.9996504803771622,8.321962785363082e-4,-1,0.0016643925570726163
MEIS3,----++++,0.014772714,0.9998722244689996,0.0016899822158475083,-1,0.0033799644316950166
KHSRP,----++++,0.002724936,0.9999790371326848,1.1211918684401307e-4,-1,2.2423837368802614e-4
ZNF646,--+-++++,0.046454166,0.9997778626057795,0.004034154079860629,-1,0.008068308159721259
MAGI3,------+-,0.113423598,0.44398846836418543,0.5349123743150289,1,0.8879769367283709
HSPA13,++++----,0.005781544,3.8660177531519804e-4,0.9999808304287894,1,7.732035506303961e-4
RN7SL213P,--++++++,0.011512952,0.9060338700867039,0.0762484125860284,-1,0.1524968251720568
LGALS9,++++--++,0.108318744,0.10688265791645837,0.8023271043204456,1,0.21376531583291675
LMBR1L,----+-+-,0.006672255,0.9483219846995681,0.05927300817001275,-1,0.1185460163400255
AC006460.2,++---+-+,0.022092395,0.5310937025657009,0.14984164570505537,-1,0.29968329141011074
RP11-191L9.4,-++-++++,0.060004849,0.7957561991146735,0.07351855239436675,-1,0.1470371047887335
RP11-263K19.4,--+-+--+,0.041941402,0.8515163410472346,0.09824158887391105,-1,0.1964831777478221
PLEKHD1,----++++,0.001470026,0.9994041814803454,7.734493018135065e-4,-1,0.001546898603627013
SPANXA2-OT1,+++-----,0.004459299,0.001112203843245441,0.9952016542582127,1,0.002224407686490882
DKC1,+-+-++--,0.046629091,0.28436020432924264,0.49157890625052947,1,0.5687204086584853
LINC01355,+++-----,0.033728557,0.002951951289153684,0.9975279797448784,1,0.005903902578307368
TRMT2A,--+-++++,0.048696301,0.9921479063024692,0.010239598320241903,-1,0.020479196640483806
RPS3AP22,+-------,0.045671167,0.21953720679502448,0.8378927967530754,1,0.43907441359004895
RP11-713C5.1,-----++-,0.051447931,0.29099457398796313,0.6019642358479536,1,0.5819891479759263
PABPC1P3,++++----,0.041950057,0.008630023519776769,0.9978726317566304,1,0.017260047039553538
LARGE-IT1,----+---,0.082116315,0.797417166394767,0.237640559729108,-1,0.475281119458216
IL1A,+-+-----,0.087889978,0.021821928116503946,0.9903095140185233,1,0.04364385623300789
RP11-57H14.3,----++++,0.02205214,0.9978143018777974,0.016920481151335945,-1,0.03384096230267189
AC000068.5,++++---+,0.086755987,0.028832122639300736,0.9936432430058355,1,0.05766424527860147
CHD7,--+-----,0.0401684,0.1711172997340098,0.8363293878290681,1,0.3422345994680196
GABRB1,++------,0.035111232,0.2458323514503656,0.7262198022351649,1,0.4916647029007312
CDC42EP3,---+++-+,0.011311055,0.95230435599169,0.04997777071643174,-1,0.09995554143286348
VILL,--+-++++,0.072252985,0.9768526053310629,0.015353936976076489,-1,0.030707873952152978
SULT1B1,-+-+++-+,0.013340363,0.816049740326536,0.13388766431449686,-1,0.2677753286289937
EMX1,--++++++,0.001809537,0.9464180572206022,0.05517940978176407,-1,0.11035881956352814
RP11-127B20.3,++++----,0.02721317,0.015528503618792657,0.998281038839937,1,0.031057007237585314
OBSCN,----++-+,0.050682606,0.9996446319887113,0.001760653503011927,-1,0.003521307006023854
HDHD2,+-++-++-,0.041329572,0.11725233866044411,0.8907678551026668,1,0.23450467732088823
SNORD115-33,+--++++-,0.004252931,0.9670570429271488,0.0035689520985960252,-1,0.0071379041971920505
CCK,-+-+-++-,0.018709575,0.31890052188125184,0.17827279494085835,-1,0.3565455898817167
CTC-444N24.8,-++-----,0.034376944,0.037605059238877143,0.9794822188999199,1,0.07521011847775429
CTD-2366F13.1,+++-++++,0.071182228,0.2852709601525688,0.7341808717237807,1,0.5705419203051376
MVB12B,--+----+,0.102027616,0.21680929387670841,0.6460938530507241,1,0.43361858775341683
ST3GAL6,+++---+-,0.010767745,0.022849368025607757,0.972798614296415,1,0.045698736051215515
EGFEM1P,+-------,0.06653444,0.3516052178713933,0.5844702525208229,1,0.7032104357427866
CENPV,-+--++++,0.056051935,0.9955125600328486,0.0042496235072897355,-1,0.008499247014579471
LAMP2,++++----,0.030565989,6.05677807796762e-4,0.9999922684379968,1,0.001211355615593524
UPF3B,+-+++---,0.019805961,0.045899885756548485,0.6534122585881259,1,0.09179977151309697
RP11-666A20.4,+-------,0.045501353,0.706076503160492,0.34247478376982005,-1,0.6849495675396401
RPL34P17,-+++----,0.037238659,0.00385681635224207,0.994145392429484,1,0.00771363270448414
ACAD11,+++++-+-,0.018471185,0.13324429894230644,0.8907625787166507,1,0.2664885978846129
IDNK,+++-++++,0.143000232,0.4365455471572984,0.614601573319582,1,0.8730910943145967
GOLGA8S,++++-++-,0.105997824,0.14287410430469363,0.9049559300942482,1,0.28574820860938727
SEMA3F-AS1,-++-+++-,0.074646217,0.5981289171378366,0.2755027344745375,-1,0.551005468949075
CD164,-+++----,0.01994016,0.011743571902640804,0.9935372848108626,1,0.023487143805281607
ABI3BP,--+----+,0.057614503,0.4406099960781608,0.40358563155632954,-1,0.8071712631126591
BNIP3,-+++-++-,0.043217845,0.4503645797233081,0.41978164563613346,-1,0.8395632912722669
ZNF219,--+--+++,0.004328425,0.863646902262998,0.026912505939036907,-1,0.053825011878073814
SIGLEC1,-++++++-,0.150398559,0.7356861992029518,0.23166808482529064,-1,0.4633361696505813
SYT10,+++++-+-,0.033151065,0.06396393621992207,0.9205252103430741,1,0.12792787243984413
STEAP1,++-+++++,0.087308127,0.7251912324244087,0.25499040291362796,-1,0.5099808058272559
DMRTA1,++++----,0.005137271,0.0013969572644446369,0.9995204132921908,1,0.0027939145288892737
COX6CP1,+---+---,0.158734082,0.30596789638088845,0.6603873840098825,1,0.6119357927617769
WDR47,++++--+-,0.014332501,0.051291531016093114,0.9423679497633871,1,0.10258306203218623
ARFIP2,-+++-+++,0.176941839,0.43450688098653206,0.5464040075658646,1,0.8690137619730641
PTBP3,----++--,0.075426004,0.7974594442873977,0.1384832831452663,-1,0.2769665662905326
FAM21EP,++-+--++,0.033072581,0.16686765784120774,0.5120293145563054,1,0.3337353156824155
BAG1,++++++++,0.058335127,0.7479354924433206,0.2986529083785592,-1,0.5973058167571184
RP11-404G16.2,++++----,0.022586093,0.0010258884041410886,0.9998895995386646,1,0.0020517768082821772
PCNX3,----+-++,0.036275837,0.9998538930428866,5.967517930817969e-4,-1,0.0011935035861635938
RP11-284N8.3,+---+---,0.043252009,0.1969341069970765,0.8151186220213984,1,0.393868213994153
