gene_symbol,male_Anterior_Insula_male_BA11_male_BA25_male_BA8/9_male_Nac_male_Subic,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
MARCKSL1,---+-+,0.340430734,0.7359491421312118,0.4536832911585088,-1,0.9073665823170176
SPCS2,+--+++,0.26481676,0.45368953665025635,0.7875821311406468,1,0.9073790733005127
CEP170P1,+-++--,0.236237151,0.45378928419953984,0.6269794198888903,1,0.9075785683990797
CEP135,-+--++,0.14258912,0.7750352220568779,0.4537965795840243,-1,0.9075931591680486
RP11-707P17.1,-+++--,0.114177549,0.5403237350617209,0.4539374649720612,-1,0.9078749299441224
AHNAK,++--+-,0.260508315,0.45394776558571936,0.7236710906994994,1,0.9078955311714387
PTP4A1,-+-+-+,0.10547138,0.5803900610215335,0.454050321929838,-1,0.908100643859676
WIPI1,-+-+-+,0.18029501,0.45414080202730855,0.47787564457383713,1,0.9082816040546171
SLC16A3,-+++--,0.273119697,0.8221828852083228,0.4541497222777542,-1,0.9082994445555084
KCNE1,-+-++-,0.152485971,0.45422050970633027,0.7115932128266385,1,0.9084410194126605
GALNT16,++++--,0.133676886,0.45431950278800004,0.6694749398097022,1,0.9086390055760001
CAPN14,+---++,0.157412921,0.4544351177558412,0.657895006292239,1,0.9088702355116824
ZNF587,++-++-,0.392740941,0.4545373587649927,0.8992362039695023,1,0.9090747175299854
EFTUD2,+++++-,0.320153745,0.45457428444519715,0.8573215323891593,1,0.9091485688903943
TP53TG5,+--+++,0.410631638,0.454588851687221,0.8048182884097459,1,0.909177703374442
RP11-527F13.1,+---++,0.240493959,0.6302097078805182,0.45463309411657277,-1,0.9092661882331455
CAPRIN1,+++---,0.09209513,0.45465943011386034,0.5122038539084955,1,0.9093188602277207
POU3F1,-++++-,0.359107081,0.4547205217793792,0.7244886984597445,1,0.9094410435587584
ACTL6A,-+-++-,0.164777838,0.45502291062594674,0.4642170529910149,1,0.9100458212518935
RBM8B,+-++--,0.150057646,0.4550429129713971,0.6136782445836676,1,0.9100858259427942
INKA2,--+---,0.046333489,0.48887965635792763,0.45505251706053773,-1,0.9101050341210755
TDRD3,+--+++,0.271893051,0.4550527816138053,0.7697398844003271,1,0.9101055632276106
LINC00384,+--++-,0.166702683,0.45507919984222744,0.5043713080295681,1,0.9101583996844549
COPS5,+++-+-,0.11073546,0.45516416484715366,0.5748092537776028,1,0.9103283296943073
MZF1-AS1,--+++-,0.274054569,0.4552871278130136,0.7236719748145626,1,0.9105742556260272
RP11-867G2.8,++++-+,0.200041515,0.4553014126472056,0.7185809303532196,1,0.9106028252944112
WRNIP1,+++-+-,0.160493478,0.4553417936872594,0.6379809387222506,1,0.9106835873745188
SPOCK3,---++-,0.206920698,0.7889410944597877,0.45548940763276824,-1,0.9109788152655365
RP11-58A17.3,++--+-,0.072095459,0.48789873261965155,0.455526437452523,-1,0.911052874905046
TOMM70,+++++-,0.48245605,0.45557314961604367,0.8640947236621451,1,0.9111462992320873
SETD3,+++-++,0.532515221,0.4556474884890678,0.9141228563071538,1,0.9112949769781356
GOT2,++++--,0.220036722,0.45576154524179713,0.8094216981089606,1,0.9115230904835943
AIFM1,+--++-,0.063361971,0.4558195615586073,0.5064916511830598,1,0.9116391231172146
CCDC92,+-++-+,0.308010156,0.45587772448837083,0.8816892936051942,1,0.9117554489767417
SSH2,--+-+-,0.167938238,0.845244108353489,0.45589227254995035,-1,0.9117845450999007
RP11-388C12.1,++--+-,0.296919052,0.5466873597694255,0.45591496980056256,-1,0.9118299396011251
C16orf89,-+---+,0.178351439,0.45592385227182347,0.5253204719060233,1,0.9118477045436469
CTD-2561J22.5,---++-,0.101027841,0.515529531389685,0.45596825955346676,-1,0.9119365191069335
COL27A1,++-++-,0.27237622,0.45597212278950605,0.7029927633832258,1,0.9119442455790121
KIAA2012-AS1,+--+++,0.338490188,0.45605847699757546,0.7775909279604899,1,0.9121169539951509
PNKP,+++++-,0.078984115,0.45608151419087517,0.5765338811687086,1,0.9121630283817503
RP11-838N2.5,-+++-+,0.123526937,0.5973809987542977,0.4561092197440195,-1,0.912218439488039
ACKR1,---++-,0.075068377,0.45613911957766373,0.4876372539292735,1,0.9122782391553275
EMC3-AS1,+-+-+-,0.152458928,0.4561986142133508,0.5044117119090855,1,0.9123972284267016
SLC25A17,-+--+-,0.176708592,0.4562620575013913,0.5322220038712614,1,0.9125241150027826
TMC5,+++---,0.173919711,0.4563707947911713,0.6201857167462452,1,0.9127415895823426
PARP9,++--++,0.262594661,0.4564503641396918,0.8441116485808999,1,0.9129007282793836
IL7,+++---,0.157518644,0.45646014314145517,0.55567540357398,1,0.9129202862829103
RP3-437C15.1,++----,0.206288187,0.6387747220442357,0.4565004802015003,-1,0.9130009604030006
MYOZ2,+++++-,0.47730668,0.45664301410576164,0.8970073874477942,1,0.9132860282115233
OTUD3,+-+---,0.406855567,0.8878674439028242,0.45666750263403116,-1,0.9133350052680623
DEPDC7,+---++,0.344514476,0.8649293006679688,0.45670241068241596,-1,0.9134048213648319
ALG11,++--+-,0.065375141,0.4567173574242354,0.49243755174404846,1,0.9134347148484708
MMP14,++-++-,0.147655802,0.45675417077398317,0.6756767817171172,1,0.9135083415479663
EPHA2,+---+-,0.354907759,0.8657919792591721,0.45686474433041685,-1,0.9137294886608337
TNRC6C-AS1,---++-,0.337807189,0.8252866373495262,0.4568958018857275,-1,0.913791603771455
CDC42,-+++--,0.129744166,0.45701623098633887,0.6183257154554412,1,0.9140324619726777
LRRC8C-DT,+---++,0.279577207,0.45709023033372126,0.8633216878670468,1,0.9141804606674425
AGK,-++-+-,0.250878907,0.45709403640700447,0.775503850979286,1,0.9141880728140089
TIRAP,+-+-++,0.402950133,0.457137047478583,0.8665710715852786,1,0.914274094957166
OXNAD1,++--++,0.175602657,0.6582580055873588,0.4571684015748598,-1,0.9143368031497195
C6orf165,+-+-+-,0.078836901,0.46120447589884755,0.45719391431956824,-1,0.9143878286391365
SNORD114-26,+++--+,0.398010173,0.45720159633090524,0.8446362558848481,1,0.9144031926618105
MLH1,+---+-,0.46524306,0.8862158288022831,0.4572590131218978,-1,0.9145180262437956
PRPF3,+---++,0.161022931,0.683778494577378,0.45734487198870344,-1,0.9146897439774069
RP11-15B17.1,++--++,0.257316441,0.4573470722851466,0.6267800182444201,1,0.9146941445702932
S100A10,++-++-,0.149897891,0.45744145373325684,0.5145308994221642,1,0.9148829074665137
ZNF473,+++---,0.128673922,0.45844127132279733,0.4574548644284443,-1,0.9149097288568886
FEZ1,-+-+++,0.226809608,0.45746804975466965,0.8032035926118526,1,0.9149360995093393
RP3-406A7.7,+---++,0.130395742,0.585916581380292,0.4574853353344995,-1,0.914970670668999
PLEKHA7,+--++-,0.129246882,0.5506988139386992,0.4575042431266393,-1,0.9150084862532786
NIP7,--+-+-,0.239304176,0.7986114085846615,0.4575144850665993,-1,0.9150289701331986
RNF4,--++-+,0.314941604,0.8773783718852347,0.4576273982672612,-1,0.9152547965345224
WDR66,+---+-,0.107325007,0.45765029077527936,0.46995260833314206,1,0.9153005815505587
RGS2,-++---,0.261409173,0.8384361818957868,0.45768096608850234,-1,0.9153619321770047
LINC01748,---+++,0.194428762,0.4577268499453749,0.592616369154188,1,0.9154536998907498
YWHAQ,-+++--,0.184047303,0.45774078375484983,0.4931287908192462,1,0.9154815675096997
GYS1,+-++++,0.531879999,0.4577898027555158,0.9251014501199819,1,0.9155796055110316
TMEM200A,+-+---,0.270756591,0.6454609977716674,0.45782968118961764,-1,0.9156593623792353
GFPT1,+++-++,0.245018528,0.45797052907351427,0.8288591136162237,1,0.9159410581470285
PPP1R18,--++-+,0.273245962,0.4580562402696748,0.7862169772891721,1,0.9161124805393496
FRY,+++-+-,0.399215589,0.4580593832256959,0.813284876646063,1,0.9161187664513918
PJA2,-++---,0.243704652,0.8178313182838123,0.45809133821937054,-1,0.9161826764387411
JARID2,+--+-+,0.098125376,0.6671878129791009,0.45813370767654044,-1,0.9162674153530809
SRSF3,++-+--,0.339144628,0.857131341012298,0.45819550434089884,-1,0.9163910086817977
AKT3-IT1,+-+-+-,0.115069648,0.5169022405310856,0.45820104927506866,-1,0.9164020985501373
OPCML-IT1,+-+-+-,0.220886157,0.45820656684782635,0.6921206181688243,1,0.9164131336956527
RPS3AP12,+-----,0.050484895,0.45831272791064287,0.5425819745742221,1,0.9166254558212857
WASF1,+++-+-,0.127450613,0.45833585018642925,0.5978849897981926,1,0.9166717003728585
ZCWPW2,++-+-+,0.2808049,0.4584432364761542,0.8356233930677094,1,0.9168864729523084
RP11-384F7.2,----++,0.244957585,0.8244516999273417,0.45853748867078487,-1,0.9170749773415697
SYT9,-----+,0.294239497,0.8235289810931425,0.45859357914992344,-1,0.9171871582998469
SYT16,+++--+,0.21761362,0.4586059859888285,0.8062080703338448,1,0.917211971977657
COQ10B,-+++--,0.223033029,0.7883326356103467,0.45863986333871815,-1,0.9172797266774363
LINC01289,--+-++,0.354856657,0.45866305987478423,0.757149263286701,1,0.9173261197495685
TLR3,+-----,0.450438551,0.8978504711624932,0.45870983570516805,-1,0.9174196714103361
FBXO46,--+-++,0.126458651,0.5705182745775415,0.4587691305935476,-1,0.9175382611870952
NIPSNAP2,++----,0.377166999,0.80558280715322,0.4587701162939002,-1,0.9175402325878004
PCYOX1L,-+++++,0.635333127,0.4588964470727868,0.9203206458624011,1,0.9177928941455736
RYK,++--+-,0.221302923,0.45898105977457043,0.46682238157337486,1,0.9179621195491409
PPP1R12A,+++---,0.198081194,0.4590146341358475,0.4825531252475332,1,0.918029268271695
RP11-190A12.8,+---++,0.283245977,0.8485789321889682,0.45902786755161695,-1,0.9180557351032339
SRPK1,++++-+,0.448978333,0.4591114347604836,0.9024405105826071,1,0.9182228695209672
NSRP1P1,+---++,0.25541741,0.4591233949044662,0.6520924403046666,1,0.9182467898089324
NDN,++-++-,0.106458836,0.45918866745178843,0.4752986549101551,1,0.9183773349035769
KLHL7,+-++--,0.22621726,0.8412035505756152,0.4591893295875985,-1,0.918378659175197
FDXR,-+--+-,0.148901274,0.585231302212773,0.4591964792938579,-1,0.9183929585877157
USP32P3,+-+-+-,0.239323654,0.459199403646217,0.7749183069739433,1,0.918398807292434
DNM1P46,+--++-,0.148711977,0.4593299896243739,0.6553762935404868,1,0.9186599792487478
CNIH3,-+++--,0.221670863,0.45937256847688523,0.6530158652348305,1,0.9187451369537705
LINC02112,+-+-++,0.22826584,0.7331400787234013,0.4594135697103661,-1,0.9188271394207322
DLK2,+++-+-,0.094500883,0.4594185886427935,0.5343171282295305,1,0.918837177285587
SLC25A13,---+++,0.103424415,0.6197386795381514,0.45947413134176707,-1,0.9189482626835341
PANK1,-+++--,0.111599247,0.459608678903357,0.5290767019755463,1,0.919217357806714
AP3B1,---+++,0.267792744,0.45970808378312644,0.6718225811456005,1,0.9194161675662529
RP11-512M8.3,+--+++,0.172280301,0.459751819226501,0.6798030386528633,1,0.919503638453002
AF127936.5,+-++++,0.449622861,0.45981316061957145,0.9134063269358197,1,0.9196263212391429
ZNF354B,+---+-,0.171573543,0.6355413166746642,0.45994286086833797,-1,0.9198857217366759
GIHCG,++-++-,0.378267453,0.4599991468196702,0.8465307837354913,1,0.9199982936393404
ERI2,+----+,0.411161683,0.8779542353284381,0.4600181085169424,-1,0.9200362170338848
RAE1,-++++-,0.212674837,0.46006092133007603,0.6258595130476803,1,0.9201218426601521
KLHL6,++++-+,0.373509865,0.46027159833636283,0.8963169206648851,1,0.9205431966727257
MTRF1,++--+-,0.200880013,0.46033322875362886,0.8170413670816095,1,0.9206664575072577
RBM5,+---++,0.244715727,0.46033905971496353,0.5296629865213501,1,0.92067811942992706
S100A13,-++-++,0.286845174,0.46034880059107336,0.7559789603030107,1,0.9206976011821467
DR1,-++++-,0.218541851,0.46043024155876805,0.7439226889530359,1,0.9208604831175361
RTKN,---+++,0.271489179,0.7161105496106368,0.4604415181284706,-1,0.9208830362569412
RBFOX2,+++---,0.257281458,0.4605346487862593,0.710655351877862,1,0.9210692975725187
CARNMT1,+---+-,0.202350585,0.8505949747747032,0.46063268610378205,-1,0.9212653722075641
WDPCP,+---++,0.116704699,0.551603922243553,0.46074346434393687,-1,0.9214869286878737
TTC12,++-+++,0.118917823,0.4607882743529616,0.6514318836421775,1,0.9215765487059232
CDK11A,---+++,0.245024624,0.46086776600659407,0.8052855883942378,1,0.9217355320131881
LIN28B,+----+,0.155447021,0.4609059832940176,0.5539443329338758,1,0.9218119665880352
UMPS,++---+,0.296769164,0.46091382826626,0.8564921149725399,1,0.92182765653252
UBE2D1,-+--+-,0.230562061,0.674931351822363,0.4609176684599283,-1,0.9218353369198566
SENP2,+-+-++,0.44958172,0.4609320378251979,0.8578481299431138,1,0.9218640756503959
FBXL20,++--++,0.180996337,0.46093944022478905,0.7329390109174148,1,0.9218788804495781
SNORD114-21,++-+--,0.409376221,0.46106305926304636,0.8776884139679733,1,0.9221261185260927
ANKLE2,+-+-+-,0.146776813,0.6984375158900983,0.46113151367799865,-1,0.9222630273559973
VIT,+-++--,0.168178567,0.4612125576231085,0.7437928214378993,1,0.922425115246217
CNN1,--++--,0.213637836,0.6434126907661318,0.4612668273136511,-1,0.9225336546273022
ST8SIA5,+-++--,0.065527833,0.46131073248268917,0.5493604226590022,1,0.9226214649653783
CNPY4,-+--+-,0.26634034,0.6489532425050855,0.4613548934315529,-1,0.9227097868631058
MOCS3,--+---,0.334218534,0.8584919401410352,0.46140478435348975,-1,0.9228095687069795
ZNF573,++--++,0.175582071,0.46148008634327153,0.6407053720717637,1,0.9229601726865431
LINC00846,++--+-,0.135659539,0.46205358519781076,0.46148461519432415,-1,0.9229692303886483
RP11-582J16.5,++-+++,0.533681057,0.4615179220539685,0.8949449283357745,1,0.923035844107937
XXbac-B444P24.14,+-+++-,0.058121917,0.46163491394278783,0.47087227295163814,1,0.9232698278855757
POU5F1P5,+---++,0.239947027,0.7600501013753465,0.46175178832849717,-1,0.9235035766569943
THSD7B,+++---,0.171291625,0.6272457336699924,0.46180045495285543,-1,0.9236009099057109
RP9P,--+--+,0.372431323,0.8334861825560791,0.46190624707618094,-1,0.9238124941523619
SLC27A1,-+++++,0.37430148,0.46192140651577335,0.855966847385135,1,0.9238428130315467
CTD-2033A16.1,+--+++,0.149772192,0.6667552540959464,0.46196681374501164,-1,0.9239336274900233
FIRRE,+---++,0.260837836,0.7663970838472163,0.4619908297808173,-1,0.9239816595616346
AC007285.6,++-+-+,0.244799324,0.46201071710811065,0.8294465402623064,1,0.9240214342162213
RELT,---+++,0.175475533,0.4620398903522894,0.4953096261194541,1,0.9240797807045787
TP73-AS1,---++-,0.282496844,0.7015182296359774,0.46208642733248,-1,0.92417285466496
SLC25A40,+-++++,0.397485803,0.4621208257361212,0.8893417709456153,1,0.9242416514722424
CTD-3092A11.2,++--+-,0.363736325,0.7223506557152091,0.46215718197588707,-1,0.9243143639517741
MFSD11,+---++,0.163761732,0.7479735041875615,0.46216570175128313,-1,0.9243314035025663
GABRA6,-+--++,0.129784834,0.46220991976969156,0.5633188490199,1,0.9244198395393831
RNF111,++--++,0.467376779,0.4622629794118872,0.8961929441291459,1,0.9245259588237744
RN7SL552P,+-+-++,0.097252838,0.6006310444521082,0.4623237163524206,-1,0.9246474327048412
TACC2,++-++-,0.288442466,0.4623286817437657,0.8077541099301574,1,0.9246573634875314
NUS1P1,-+-++-,0.342829742,0.4623614732398211,0.8572125177933475,1,0.9247229464796421
GINS3,-+-+++,0.123928489,0.46240973327130347,0.6058725237330248,1,0.9248194665426069
CYCS,++++--,0.247849637,0.46242834029624125,0.8124629603519067,1,0.9248566805924825
CTB-152G17.6,++--++,0.160900993,0.5430529564676727,0.4624687275067702,-1,0.9249374550135404
ARL5C,--+++-,0.368199018,0.46249754149030253,0.841836976291358,1,0.9249950829806051
DOLPP1,---++-,0.189079937,0.7415467974441178,0.46251787314761,-1,0.92503574629522
F8,-+----,0.382308348,0.8606371467195459,0.46252656152936217,-1,0.9250531230587243
GPR21,---+++,0.168947823,0.6728890102864686,0.46266959603710195,-1,0.9253391920742039
AMER1,+--+++,0.197349568,0.4628454257774396,0.5428603390912128,1,0.9256908515548792
RP11-624M8.1,+---++,0.284996956,0.7967086764608723,0.46297023289324063,-1,0.9259404657864813
PTGES3,+--+--,0.222862348,0.46297760466209303,0.6966705054901834,1,0.9259552093241861
RP5-864K19.4,+---++,0.326510659,0.8077565400185271,0.46318457653617934,-1,0.9263691530723587
ADAM29,+--+++,0.285984084,0.46326302695095806,0.7912810423610672,1,0.9265260539019161
CTD-2516F10.2,-+--++,0.204355789,0.5125428762060126,0.4632858480333495,-1,0.926571696066699
XXyac-YX65C7_A.2,+--+++,0.089992415,0.6152479731018787,0.46328627039289566,-1,0.9265725407857913
PPP1R8P1,+--+++,0.13830697,0.6780346378035705,0.463369438012803,-1,0.926738876025606
NDUFAF4P1,--+-++,0.202478602,0.7621397633532078,0.46341853230919433,-1,0.9268370646183887
RP4-740C4.7,--+--+,0.433033907,0.8801495367500273,0.4634331290945007,-1,0.9268662581890014
CTD-2555A7.2,--++++,0.268682282,0.7845316923469421,0.46345905351057715,-1,0.9269181070211543
CDC42P6,++++--,0.284982638,0.4634770573602023,0.8546971481335071,1,0.9269541147204046
MARCH9,+---+-,0.181847697,0.4635778003906478,0.6392727471083306,1,0.9271556007812956
FAM229B,---+++,0.210144791,0.71842842532943,0.4636471044341752,-1,0.9272942088683503
RPL7P7,+---++,0.24487406,0.7391007768346646,0.46365068383234503,-1,0.9273013676646901
TDP2,+--+--,0.271977686,0.8097611589948437,0.4636743545062614,-1,0.9273487090125228
PPP3CB,+-+---,0.14567954,0.7025117842440198,0.46375613953210004,-1,0.9275122790642001
MAP2K6,-+--++,0.145341709,0.46377271626837985,0.7432676715712574,1,0.9275454325367597
THRB,-++--+,0.113664073,0.46380398177975146,0.5473218932726652,1,0.9276079635595029
THBS1,++----,0.261280224,0.4638101010991638,0.8323909570292458,1,0.9276202021983276
SERPINB6,----+-,0.281311866,0.7515412844709531,0.4639627690378493,-1,0.9279255380756986
RNF138,++--++,0.485094977,0.46397005597236646,0.8443242350215078,1,0.9279401119447329
INHBB,-+--++,0.279787184,0.46397285836125,0.7144712608312316,1,0.9279457167225
MOB1A,-+-+--,0.456922971,0.904915945261764,0.4639993555005413,-1,0.9279987110010826
GAPDHP69,+-+-+-,0.19764235,0.4641911391065454,0.6934269941441238,1,0.9283822782130908
ENPP7P5,-+++++,0.476587256,0.46420227433309386,0.90166160447623,1,0.9284045486661877
RP11-96D1.3,++-++-,0.41137063,0.46420236601968395,0.8872739169312146,1,0.9284047320393679
DHRS4-AS1,+--+-+,0.307244327,0.46421365652521707,0.7785990528500242,1,0.9284273130504341
MRC1L1,+++---,0.155109228,0.7781274444278783,0.4642190963603807,-1,0.9284381927207614
TBXAS1,+++--+,0.481623193,0.4642288420648529,0.9093368568731148,1,0.9284576841297058
ANK3,+--+++,0.395030166,0.4642677182228246,0.8594664115128653,1,0.9285354364456492
SMC2-AS1,-+--+-,0.245241305,0.5934080506406356,0.464305057401738,-1,0.928610114803476
RPSAP69,--+--+,0.219967139,0.6484478283012955,0.4643151196432332,-1,0.9286302392864664
CBLN3,+-+++-,0.453240758,0.46432423525472893,0.8770209223470935,1,0.9286484705094579
FAM86DP,--+--+,0.237917047,0.7120327247409557,0.4643976682872595,-1,0.928795336574519
RP11-762H8.4,+--+--,0.554553103,0.8657572820611963,0.4644151338170663,-1,0.9288302676341326
ITK,++--+-,0.236492024,0.8007696311829807,0.46453293947567503,-1,0.9290658789513501
PPP1R2,++++--,0.179802019,0.7178970058884617,0.46454213897740226,-1,0.9290842779548045
NBPF3,--+-++,0.33607615,0.7523730518791585,0.46461535600086623,-1,0.9292307120017325
SEC22B,-+++--,0.298467066,0.46472688599852946,0.7484883637894768,1,0.9294537719970589
KHK,--+++-,0.193864395,0.4647373309977314,0.661691268384063,1,0.9294746619954628
ATAD2,+--+-+,0.230668685,0.46478515756581634,0.7929431408732452,1,0.9295703151316327
CTD-2292M16.8,+---+-,0.11449362,0.5484216929845316,0.4648590083902014,-1,0.9297180167804028
GRAMD1A,--++-+,0.210637409,0.49952504721187185,0.46494340774452114,-1,0.9298868154890423
PPP3CC,-+--+-,0.332478592,0.7751242840543744,0.4649544495443333,-1,0.9299088990886666
GINS4,+--++-,0.240624502,0.5832839172532924,0.4649679250318564,-1,0.9299358500637128
ZNF232,-+----,0.371126703,0.8986232210870638,0.46500930371297977,-1,0.9300186074259595
ANKRD20A1,+---++,0.278681045,0.7455837948249087,0.46503718715853665,-1,0.9300743743170733
SP9,++-+--,0.212360902,0.8376187683822782,0.46504920733156435,-1,0.9300984146631287
QPCTL,++--++,0.263677686,0.4651002247767496,0.8074829194822088,1,0.9302004495534992
C16orf70,-++++-,0.212079186,0.6787640008686731,0.46525512305130373,-1,0.9305102461026075
RP1-30E17.2,-+-+-+,0.142358902,0.5692486308540636,0.46528978332162474,-1,0.9305795666432495
RPARP-AS1,++--++,0.389831238,0.4654042905871626,0.8690772659000586,1,0.9308085811743252
CSNK1G2P1,+++--+,0.162586881,0.465423791589003,0.5249799247469449,1,0.930847583178006
