gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,minp,Corrected_p,Bonferroni_meta_p
GUK1,--+-,-+--++++,-+---+,0.877837767477128,1.185638275534759e-4,-,2.37e-4,5.48489e-4,0.0638,1
PDE4C,+--+,----+-++,-++++-,0.07439647180791778,1.2174458261964733e-4,-,2.43e-4,3.73783e-4,0.0655,1
FAM69A,-++-,++++----,+--+-+,1.2188883202455203e-4,0.60489984671159,+,2.44e-4,0.002925319,0.0656,1
TRIB1,----,--------,++++-+,0.03631916439125614,1.2260954642218913e-4,-,2.45e-4,0.001304623,0.066,1
UBL3,-+++,-+++-+-+,---+++,0.18061179701245883,1.2494057694728436e-4,-,2.5e-4,0.007362453,0.0672,1
ELOVL5,-+--,+--+----,------,1.2610348675628247e-4,0.8793156945231527,+,2.52e-4,0.00106573,0.0678,1
HES1,++++,-+++----,+++--+,1.2628335919621166e-4,0.994440996211439,+,2.53e-4,0.003550966,0.0679,1
NEUROD6,+---,-+----+-,----+-,0.7808510435563473,1.30576539269427e-4,-,2.61e-4,2.46816e-4,0.0703,1
FBXO9,--+-,-++--++-,----++,0.9339585738130247,1.319466793169111e-4,-,2.64e-4,9.29213e-4,0.071,1
PTPN9,++++,------+-,+-+---,1.3258754236656522e-4,0.911578432278348,+,2.65e-4,0.003747191,0.0713,1
DDA1,+-++,+-+-++++,-+---+,0.524319108282137,1.3418347001904182e-4,-,2.68e-4,9.74717e-5,0.0722,1
ARHGEF3,++++,-+-++-+-,+++---,1.3737317451902053e-4,0.6951874807719031,+,2.75e-4,0.006276124,0.0739,1
SPP1,-+--,++++----,---+-+,1.3863437903775133e-4,0.0029356393558132156,+,2.77e-4,0.004142228,0.0746,1
RPS27A,--++,++--++++,----++,0.9924291394750617,1.392469703260075e-4,-,2.78e-4,0.005221038,0.0749,1
SST,----,+---++++,-----+,0.8337292710608929,1.408533224060497e-4,-,2.82e-4,0.0033051588650170544,0.0758,1
DLGAP4,+-++,----++++,+++-+-,1.4507243642462734e-4,0.019658585202136116,+,2.9e-4,3.1161e-4,0.078,1
SLC6A2,-+-+,+-+++---,-+++++,0.937353512410289,1.4578298057906845e-4,-,2.92e-4,7.644242388104408e-4,0.0784,1
SLC6A2,-+-+,++++++++,-+++++,0.937353512410289,1.4578298057906845e-4,-,2.92e-4,7.644242388104408e-4,0.0784,1
AGPAT5,-+++,++++----,-+-+++,1.4701220204297176e-4,0.5530007672313225,+,2.94e-4,0.011332655,0.0791,1
BRD2,+++-,----++++,+-++-+,0.15723985307515714,1.481388249209672e-4,-,2.96e-4,2.1607e-4,0.0797,1
RPL14,+-+-,+-+-++++,-++-+-,0.11870051016187162,1.4883624351935438e-4,-,2.98e-4,0.001688182,0.0801,1
FBXL16,+-++,----++++,++--++,0.586949317491851,1.5016630335186161e-4,-,3e-4,0.007541874,0.0808,1
FRYL,-+--,++++----,---+++,0.002424556130158276,1.5023595472942546e-4,-,3e-4,0.004728130897409928,0.0808,1
EXT1,-+++,----+++-,++++-+,0.3249265767371765,1.511919757049626e-4,-,3.02e-4,0.010276231,0.0813,1
FAM57B,+-+-,-----+++,NA,0.6261578198824498,1.5168734661624519e-4,-,3.03e-4,0.001581969,0.0816,1
FOXF2,--++,++--++++,++-++-,0.8517067049615078,1.5224532021059257e-4,-,3.04e-4,1.97753e-4,0.0819,1
RPLP2,--+-,--+-++++,NA,0.9905213686013777,1.5509689876995307e-4,-,3.1e-4,0.005080981,0.0834,1
CASQ1,++++,----++++,++--++,0.5712330631708579,1.5526596432953972e-4,-,3.11e-4,0.003184041,0.0835,1
TBKBP1,+-+-,----++++,---+-+,0.9220892977557816,1.5563986802180749e-4,-,3.11e-4,0.001220055,0.0837,1
PTGDR2,--++,----++++,NA,0.9999941501445399,1.5714608037842735e-4,-,3.14e-4,0.012136759,0.0845,1
EXOC7,++++,-+--++++,+++--+,1.5813577890969502e-4,0.019594297903023125,+,3.16e-4,7.08895e-4,0.0851,1
KCTD17,+-+-,----++++,---+++,0.9747066095525002,1.5905814095105438e-4,-,3.18e-4,0.002294672,0.0856,1
SLC12A2,-+--,++++----,---+++,0.03470771543761579,1.5984993201573008e-4,-,3.2e-4,5.34363e-4,0.086,1
GBP3,----,++++++--,NA,1.6040424705315084e-4,0.5582001750453293,+,3.21e-4,0.004561531,0.0863,1
SLFN5,-+--,++++----,NA,1.6522191899347825e-4,0.8674864264642888,+,3.3e-4,0.013905282,0.0889,1
RPL7,--++,+++-++++,-+-+++,0.9990009081351006,1.656878382894835e-4,-,3.31e-4,0.010114702178700124,0.0891,1
JKAMP,+++-,++++-+--,NA,1.6661786918529043e-4,0.988621750381697,+,3.33e-4,0.001120276,0.0896,1
SPTLC1,++++,++++----,----++,1.6756684780647017e-4,0.02373010674747399,+,3.35e-4,0.001247492,0.0902,1
PCCB,-+--,++++-+--,--++-+,1.6962887191035718e-4,0.53239306905118,+,3.39e-4,5.58917e-4,0.0913,1
MPI,+++-,++++-+++,+-++--,1.7023765590520052e-4,0.9964894568880116,+,3.4e-4,0.008880714,0.0916,1
DNAJC22,----,++++----,NA,1.709324336631104e-4,0.711921219408035,+,3.42e-4,0.009355087,0.092,1
MINOS1,--++,-++-++++,NA,0.9999003234297349,1.710709749327713e-4,-,3.42e-4,0.009576649,0.092,1
AURKAIP1,+-+-,--+-++++,-++++-,0.8687896468030921,1.7119300682887222e-4,-,3.42e-4,1.71864e-4,0.0921,1
RGS11,+---,----++++,--+-++,0.6360023198473546,1.726944981335907e-4,-,3.45e-4,0.015461985,0.0929,1
MAP3K10,+-+-,+---++++,-++++-,0.6780552810512126,1.752750753387658e-4,-,3.51e-4,8.37482e-4,0.0943,1
GLIPR1,--++,-+--++++,---+++,0.999911490254515,1.7628177452629447e-4,-,3.53e-4,0.012700749,0.0948,1
CHURC1,++--,++++----,---+++,1.7824996794693962e-4,0.2732760697119044,+,3.56e-4,0.012733259,0.0959,1
CEP78,----,+++-----,NA,1.8465060185866635e-4,0.8466525259430662,+,3.69e-4,0.008329126,0.0993,1
IL1B,++--,++++----,NA,1.884519198595747e-4,0.9999709514365702,+,3.77e-4,0.024164478381941103,0.101,1
MARCH2,+-++,-++-++++,NA,0.7372604471075158,1.9068156440179247e-4,-,3.81e-4,1.74212e-4,0.103,1
PTMA,----,+-++--++,---+++,0.7937345042849371,1.9108201239918357e-4,-,3.82e-4,0.001949906,0.103,1
TOMM22,--+-,++++++++,---+-+,0.995334422331462,1.9132748002262482e-4,-,3.83e-4,0.001412414,0.103,1
PRDM8,+-++,----++++,++-+--,0.02037185964104829,1.9174132920927347e-4,-,3.83e-4,9.30056e-4,0.103,1
TIE1,--++,++++++++,NA,0.9912926925132082,1.92394076504498e-4,-,3.85e-4,0.017884342405264413,0.104,1
GSS,+++-,+++++---,-++---,1.9258052205646905e-4,0.9496832765768248,+,3.85e-4,0.009128348360584345,0.104,1
LRRC75B,+-+-,-++-++++,-++++-,0.23042169591425732,1.9465012059664407e-4,-,3.89e-4,0.004983861,0.105,1
MCM6,+++-,+++++-++,++---+,1.9577907412159497e-4,0.7965562911539052,+,3.92e-4,0.010518411,0.105,1
SQLE,-+--,++++----,---+-+,0.0055517073761317945,1.9646328952375858e-4,-,3.93e-4,5.82e-5,0.106,1
TCFL5,----,++++---+,++++++,2.0067660815133005e-4,0.7119247563796416,+,4.01e-4,0.003414279,0.108,1
ELOF1,+-+-,++--++++,--++--,0.045344076705861845,2.0186553092130732e-4,-,4.04e-4,9.19193e-5,0.109,1
CD8B,--++,--+++--+,NA,0.9828291570091305,2.0214870572255397e-4,-,4.04e-4,0.0016936671947150154,0.109,1
TIGD4,++++,+++++---,NA,2.0228209862688641e-4,0.6586042326092243,+,4.05e-4,0.007979596,0.109,1
DUSP4,----,--------,-+----,0.28467321172451593,2.050607033829215e-4,-,4.1e-4,8.034939396388231e-6,0.11,1
RFC5,++++,++--++++,---+++,0.8899926036904366,2.061130587844428e-4,-,4.12e-4,0.006984925,0.111,1
KLF16,--+-,----++++,-++---,0.5897335242405773,2.0666035590915182e-4,-,4.13e-4,0.001002725,0.111,1
NAT8L,+-+-,----++++,NA,0.36574075754482926,2.091274697922772e-4,-,4.18e-4,9.85477e-4,0.113,1
GPX4,--+-,++++++++,-+---+,0.2458465494826497,2.093823046463283e-4,-,4.19e-4,8.7679e-4,0.113,1
DIXDC1,----,-+++----,---+-+,0.27899783136770906,2.1053550516728244e-4,-,4.21e-4,0.003186142,0.113,1
UBXN6,+-+-,-+---+++,NA,0.9334120819716825,2.1213025849152687e-4,-,4.24e-4,0.002634779,0.114,1
FAM69B,+-+-,++++-+++,-+-+--,0.343189644049219,2.122288793744425e-4,-,4.24e-4,2.81e-7,0.114,1
NAA15,++--,+--+----,+-+--+,2.1400321043968037e-4,0.9504143785880996,+,4.28e-4,0.002721547,0.115,1
C9orf16,+-+-,+---++++,++----,0.6154539955954419,2.1538152986637992e-4,-,4.31e-4,8.81537e-5,0.116,1
ADAMTS1,-+--,--------,---+-+,2.1547721335356861e-4,0.4666090708965487,+,4.31e-4,0.001457023,0.116,1
RPL7A,+-+-,++++++++,-+----,0.4105164302980997,2.1675656437757793e-4,-,4.34e-4,1.14484e-4,0.117,1
HILPDA,++--,++++----,NA,2.178189180159823e-4,0.9999773344307564,+,4.36e-4,0.002146592442203608,0.117,1
ZNF316,----,----++++,NA,0.9789719339721545,2.2032855974756513e-4,-,4.41e-4,0.00369582,0.119,1
HAUS6,-+--,++++----,NA,2.2078910960951606e-4,0.9986706469574893,+,4.42e-4,0.017299994,0.119,1
DMXL1,++-+,++++----,-++---,2.2255235593458326e-4,0.9926077033614547,+,4.45e-4,0.003541324,0.12,1
POM121,++-+,----++++,NA,0.9257315888448545,2.2315831538763153e-4,-,4.46e-4,0.003384878,0.12,1
BOK,----,++++---+,--++++,0.048474351335079435,2.2542844641435528e-4,-,4.51e-4,2.753101830955955e-4,0.121,1
WBP2,+++-,----++++,+-++++,0.2849474181867599,2.2577618208024613e-4,-,4.52e-4,1.74752e-4,0.121,1
PRSS21,--++,NA,NA,0.9756994743243615,2.2853440157955627e-4,-,4.57e-4,5.6063175910272834e-5,0.123,1
KLF3,-+--,--++----,---+++,0.13345011565027828,2.2980120957421916e-4,-,4.6e-4,0.004518727,0.124,1
PTPN13,-+-+,+++++---,+-+-+-,2.3043133784631808e-4,0.9610758291666532,+,4.61e-4,0.003121536,0.124,1
PSORS1C1,+---,NA,NA,2.3300589260504256e-4,0.9804820336119469,+,4.66e-4,0.0033780312786811455,0.125,1
LRRC58,-+-+,-+++----,--++++,2.3376284118549557e-4,0.09964511763954077,+,4.68e-4,5.81324e-4,0.126,1
KIF13B,----,++++---+,---+++,0.09182658850416871,2.3420660266585506e-4,-,4.68e-4,5.17884e-4,0.126,1
RETSAT,++--,++++-+--,--+-++,2.3431634987482216e-4,0.6095258440115562,+,4.69e-4,0.0038929317527825165,0.126,1
KMT2D,-+--,----+-++,-++++-,2.3696128337390523e-4,0.03373848238765092,+,4.74e-4,0.014195859,0.127,1
KMT2D,-+--,----+-++,+++---,2.3696128337390523e-4,0.03373848238765092,+,4.74e-4,0.014195859,0.127,1
RIMS4,+++-,----++++,++----,0.4213279125515433,2.3784176849337986e-4,-,4.76e-4,0.003040247,0.128,1
CCDC144A,++--,++++----,NA,2.3872038784267805e-4,0.9994168028314129,+,4.77e-4,0.012244933,0.128,1
RIMS1,++-+,-+--++++,++---+,0.48575360248783434,2.4004952902038177e-4,-,4.8e-4,0.004789412,0.129,1
HOXD1,----,NA,---+-+,0.6952582195861567,2.4150698361391731e-4,-,4.83e-4,0.006104775,0.13,1
RGL1,++-+,++++----,-+++--,2.416878634780507e-4,0.9906864150048393,+,4.83e-4,0.005196308,0.13,1
WIZ,+-++,----++++,NA,0.9458138146826961,2.4278027138807407e-4,-,4.86e-4,0.002325038,0.131,1
CHST10,+++-,-+++-++-,++++--,2.4331554690976175e-4,0.7235426106320875,+,4.87e-4,6.14e-5,0.131,1
FAM160B1,++++,++++----,NA,2.445572513317753e-4,0.862384171636249,+,4.89e-4,3.98538e-4,0.132,1
SPTAN1,++++,-+--++++,++++--,2.4785815189834286e-4,0.21391686132849608,+,4.96e-4,0.002189232,0.133,1
TLR2,++--,+++++++-,NA,2.4813721697233116e-4,0.994956934312419,+,4.96e-4,0.00311095554286188,0.133,1
LDB3,----,++++---+,---+++,0.016876272411306712,2.484863681707412e-4,-,4.97e-4,0.014234319556166355,0.134,1
ADAMTS4,-+--,++++---+,NA,2.4876705566067897e-4,0.996795914004307,+,4.98e-4,0.02654796596901734,0.134,1
RGS5,--+-,+---++++,++--++,0.27927091647281566,2.4992372844386343e-4,-,5e-4,0.003012459810095568,0.134,1
MRVI1,++--,+-+-----,+-+---,2.5124166289549834e-4,0.9948187929859402,+,5.02e-4,0.0033237250106908376,0.135,1
ASPH,+++-,++++----,--++++,2.515764758356322e-4,0.38065521385418966,+,5.03e-4,0.008416954,0.135,1
SLC39A6,-+++,++++----,----++,2.532055366265752e-4,0.003820271252917998,+,5.06e-4,0.001723416,0.136,1
SUPT3H,-+++,----++++,++---+,0.9525815365151462,2.540802195616829e-4,-,5.08e-4,0.022147929,0.137,1
CLEC3B,--+-,++++++++,---+--,0.9598951855652537,2.5408436507388477e-4,-,5.08e-4,3.673648174405286e-4,0.137,1
TMTC4,-+--,++++---+,---+++,0.01107682873139501,2.5790101076447747e-4,-,5.16e-4,0.010963202,0.139,1
FBXL3,++++,++++----,+-+--+,2.6004693624949785e-4,0.9371005835153152,+,5.2e-4,0.001923596,0.14,1
ERP44,-++-,-+------,NA,2.601404992120024e-4,0.8556980324779853,+,5.2e-4,7.58422e-4,0.14,1
NF2,+-++,----++++,NA,0.9572370944811655,2.6034847698870107e-4,-,5.21e-4,0.015597376,0.14,1
S1PR3,++--,-+--++-+,NA,2.6667934293756086e-4,0.29173491686587527,+,5.33e-4,0.004113700113832252,0.143,1
TRIM2,-+-+,++++----,---+-+,2.6698999375914244e-4,0.008417847989886096,+,5.34e-4,0.001176011,0.144,1
PIH1D1,+---,-+--++++,-+-+--,0.665522186953075,2.6790593512689923e-4,-,5.36e-4,9.8196e-4,0.144,1
ZBTB38,-+++,++++----,-+--++,2.6844870174440305e-4,0.4167753756888011,+,5.37e-4,0.005973955,0.144,1
SNCB,+-+-,----++++,+-+-+-,0.47737829330278314,2.690235665756786e-4,-,5.38e-4,0.001066591,0.145,1
ZNF607,++++,++++----,--+--+,2.6947508356839475e-4,0.2718581849521346,+,5.39e-4,0.004069526,0.145,1
MFAP3L,++--,-++-----,NA,2.6970548034400087e-4,0.999803905257363,+,5.39e-4,0.009509841007188907,0.145,1
LIMK2,++--,+++-++-+,NA,2.728921180690844e-4,0.9990639324393807,+,5.46e-4,0.0014139165311661866,0.147,1
DNAJC3,-+--,++++----,+--+--,2.730115650038373e-4,0.8446852118704573,+,5.46e-4,0.005746634,0.147,1
SLC9A1,+-+-,----++++,+++-+-,2.7484388686899034e-4,0.19160252665102656,+,5.5e-4,0.002194476,0.148,1
AGAP1,-+++,----++++,NA,0.9846135639050706,2.7501170532564834e-4,-,5.5e-4,0.002396182,0.148,1
LMAN1,-+-+,++++----,NA,2.750163688917667e-4,0.7762500541856743,+,5.5e-4,0.002579308,0.148,1
ZNF780A,-+-+,++++----,NA,2.758149461597452e-4,0.6788985162336312,+,5.52e-4,0.023402314,0.148,1
MGAT5B,--+-,----++++,-++--+,0.35051175100021026,2.786093274386601e-4,-,5.57e-4,0.001106835,0.15,1
FBRSL1,+---,----++++,NA,0.9735384023880088,2.78641808073714e-4,-,5.57e-4,0.010411353,0.15,1
PCYOX1,++++,++++-+--,++-+-+,2.8134798464274883e-4,0.31270514798171345,+,5.63e-4,3.21724e-4,0.151,1
LINGO2,++++,-+--+++-,+++--+,2.8193994935877723e-4,0.646646031732603,+,5.64e-4,1.42322e-4,0.152,1
SLC29A1,+-++,+-+-++++,-----+,0.9995276262073444,2.827828338282098e-4,-,5.66e-4,0.031732022,0.152,1
TET3,----,----+---,-++---,0.11416930516396201,2.829649462757108e-4,-,5.66e-4,0.001737538,0.152,1
NET1,--++,++++++++,-+++++,0.8509966854925243,2.837144065343707e-4,-,5.67e-4,0.00744961549949834,0.153,1
KATNB1,+-++,----++++,-+----,0.22080573700815373,2.8470088450440487e-4,-,5.69e-4,4.04912e-4,0.153,1
ETV1,++-+,--------,---+++,0.8303130498424759,2.865646334903915e-4,-,5.73e-4,0.004389888,0.154,1
MON2,-+-+,+++-----,---+++,0.2766043264431957,2.9025683556883897e-4,-,5.81e-4,0.008146816,0.156,1
TOMM34,+++-,++++++++,++++--,2.92678612001331e-4,0.7895981818648583,+,5.85e-4,0.0024112383560317653,0.157,1
FGF2,++-+,++++----,+-+---,2.93753562907091e-4,0.9985308970650928,+,5.88e-4,0.002147004,0.158,1
MARCH7,++-+,++---+--,NA,2.98272726279622e-4,0.9575231326418383,+,5.97e-4,0.001315912,0.16,1
NHP2L1,+-+-,++++++++,-+-+-+,0.5734765834062485,2.9835766338011935e-4,-,5.97e-4,6.21323e-4,0.161,1
GJB3,--++,NA,NA,0.9999704330752844,2.993062084113951e-4,-,5.99e-4,0.01015766869986287,0.161,1
TNFSF10,--++,++++++++,---++-,0.7695714976036055,2.998238457923039e-4,-,6e-4,0.002371629,0.161,1
BHLHE41,-++-,++++---+,NA,3.003292024342017e-4,0.7595163384291218,+,6.01e-4,0.011019923,0.162,1
STRADB,++-+,+++++---,NA,3.0078720984716537e-4,0.9961537864713907,+,6.02e-4,0.006918929503422163,0.162,1
YOD1,-+++,++++----,++-+++,3.018814256684215e-4,0.40727087915540156,+,6.04e-4,0.006846365,0.162,1
SLC26A10,+--+,----++++,NA,0.9838890070517893,3.020357154237504e-4,-,6.04e-4,0.011370361731451605,0.162,1
SRSF7,-++-,----++++,----++,0.9893780052305896,3.023100396971937e-4,-,6.05e-4,0.008799719,0.163,1
UFL1,-+--,++++----,--++++,3.049899826592621e-4,0.04619914906111073,+,6.1e-4,0.011455453,0.164,1
ASPHD1,+-+-,+---++++,+-+--+,0.772732596817292,3.054229663779188e-4,-,6.11e-4,0.00678247,0.164,1
RPL18A,--+-,----++++,NA,0.9952576193237601,3.060300552349967e-4,-,6.12e-4,0.0019805723751202438,0.165,1
ATP8A1,-+-+,++++----,++-+-+,3.062056387152681e-4,0.23036381377266543,+,6.12e-4,0.004230372,0.165,1
PITRM1,++++,++++++++,-++---,3.0707251372177777e-4,0.9986969733699269,+,6.14e-4,0.003733333,0.165,1
NDUFB7,----,++++++++,++----,0.06091168373778121,3.07340895500876e-4,-,6.15e-4,7.87668e-5,0.165,1
USF2,+-+-,----++++,+-+--+,0.7610721318136306,3.123732615841231e-4,-,6.25e-4,0.014008958,0.168,1
DHRS9,---+,++++++++,----++,0.047926069484087785,3.140807891966602e-4,-,6.28e-4,0.003274032,0.169,1
FNDC5,+-++,-+--++++,-+--+-,0.9506522470067889,3.165697675036325e-4,-,6.33e-4,0.011633427,0.17,1
FKBP8,+-+-,+++--+++,+-++--,0.40667198751608485,3.177744087718949e-4,-,6.36e-4,4.35437e-6,0.171,1
KIF21B,----,----++++,+-+---,0.07758766942086649,3.185210268097071e-4,-,6.37e-4,0.007252197,0.171,1
VPS35,++++,++++-+-+,-++--+,3.1930900199262854e-4,0.6667568424929218,+,6.39e-4,1.95494e-4,0.172,1
DDX41,+-+-,+--+++++,-+----,0.5618181884333943,3.2080124772195125e-4,-,6.42e-4,0.005890925,0.173,1
MIF,+-+-,++-+++++,-+----,0.10132013386732848,3.2173218580519423e-4,-,6.43e-4,5.35398e-4,0.173,1
R3HDM2,+++-,------+-,----+-,0.9168540478626902,3.2403098073952377e-4,-,6.48e-4,2.67589e-4,0.174,1
MAP3K12,+++-,----++++,-+--+-,0.8229929861594135,3.2525976740628516e-4,-,6.51e-4,0.005959082,0.175,1
CD44,++--,++++---+,NA,3.2579966257829674e-4,0.9999406975021358,+,6.52e-4,0.0533516236957163,0.175,1
HLA-C,--+-,++++++++,---++-,0.19356327445690985,3.2701673144763083e-4,-,6.54e-4,0.00113221,0.176,1
KIF2A,-+-+,++++----,----++,0.006179204592103655,3.276571316608061e-4,-,6.55e-4,0.001922659,0.176,1
DLGAP3,+-+-,----++++,--+-+-,0.7017602597487625,3.288273644901728e-4,-,6.58e-4,0.001821822,0.177,1
IPO4,+++-,-++-++++,++-+--,0.02501405790406814,3.289677840972072e-4,-,6.58e-4,4.99604e-4,0.177,1
UBQLN4,+++-,----++++,-++-+-,0.12448658560135564,3.294934709502549e-4,-,6.59e-4,9.32772e-4,0.177,1
ALCAM,-+--,++++----,---+++,3.323159507067285e-4,4.282843725041505e-4,+,6.65e-4,6.600838066980823e-4,0.179,1
PDE4B,++--,++++----,----+-,3.32435365390375e-4,0.10006924640859702,+,6.65e-4,0.019179588,0.179,1
HMMR,+---,+++++---,NA,3.329809636593521e-4,0.8246449373273275,+,6.66e-4,0.004190742,0.179,1
MRPL54,+---,--+--++-,-+--+-,0.80080700792952,3.3609515712644316e-4,-,6.72e-4,3.3e-5,0.181,1
MAP3K2,-+-+,-++-----,NA,3.392770901008926e-4,0.9503936056265078,+,6.79e-4,0.004374298,0.183,1
CLCN3,-++-,++++----,---+-+,3.4049161697357575e-4,0.01567285185251789,+,6.81e-4,8.88109e-4,0.183,1
NPPC,--++,++--++++,---+++,0.9991082375825995,3.413478031533936e-4,-,6.83e-4,0.051088169,0.184,1
RPS3A,--++,++--++++,-++--+,0.9819985361759364,3.4187605393810503e-4,-,6.84e-4,0.0031683519108916445,0.184,1
C5orf64,NA,++++----,NA,3.429567187501891e-4,0.9999413835968375,+,6.86e-4,0.005884159,0.185,1
HSD17B12,-+-+,++++----,++-++-,3.4500885554260356e-4,0.7441454130926994,+,6.9e-4,0.001391285,0.186,1
ZNF680,++++,++++----,-++-++,3.460388599499218e-4,0.8462993199978571,+,6.92e-4,0.003373585,0.186,1
WIPI1,+++-,++++-+-+,++++-+,3.4628935719176505e-4,0.9712486021218987,+,6.93e-4,6.70131e-4,0.186,1
FAM208A,-+-+,++++----,NA,3.480214346405817e-4,0.8035229739485344,+,6.96e-4,0.013632989,0.187,1
COX6B1,+-+-,++++++++,++----,0.2910513937829274,3.483006949957527e-4,-,6.97e-4,1.16734e-4,0.187,1
ACAT2,+++-,++++-+++,-----+,3.507141208538143e-4,0.2737307742658227,+,7.01e-4,0.0027592446484942515,0.189,1
ARL16,+---,----++++,+--+++,0.9527318291255242,3.515885676931267e-4,-,7.03e-4,0.005667264,0.189,1
SNRPC,--+-,+--+++++,-+-+--,0.966676527584244,3.519295792996669e-4,-,7.04e-4,0.003880047,0.189,1
SP3,-+++,++++----,+++--+,3.550730201520967e-4,0.8422319736729299,+,7.1e-4,0.016073408,0.191,1
MT1X,+++-,++++-+-+,+-+---,3.5819828046507993e-4,0.9996583872937989,+,7.16e-4,0.0014197859123600755,0.193,1
SPRY4,--+-,--------,++----,0.037135447555521915,3.590682274147118e-4,-,7.18e-4,1.7407994055434223e-4,0.193,1
RAB3GAP1,++++,++++--+-,+++---,3.601654087539184e-4,0.996585505285463,+,7.2e-4,0.007154085,0.194,1
ZNF429,++--,++++++-+,NA,3.602329599527298e-4,0.9958072398133634,+,7.2e-4,0.008647396,0.194,1
LRP2,-+--,++++---+,NA,3.6176310137388555e-4,0.5421444263762304,+,7.24e-4,0.011942629695733288,0.195,1
SERPINA3,++--,NA,+-+-+-,3.6457152774629204e-4,0.9172365301547422,+,7.29e-4,4.510173652574362e-4,0.196,1
CCNY,--++,-+---++-,----++,0.9828003726073224,3.681234302117405e-4,-,7.36e-4,0.003007491,0.198,1
FAM213B,+-+-,+---++++,NA,0.7466384048067803,3.70620695706474e-4,-,7.41e-4,6.03038e-4,0.199,1
ENDOD1,-+--,++++----,---+++,3.7205428489530713e-4,0.10183325399173454,+,7.44e-4,0.017617978,0.2,1
SNRNP25,+-++,++++++++,NA,0.8583225501482621,3.734164622276847e-4,-,7.47e-4,0.005229586,0.201,1
TMEM99,--++,++++++-+,---+++,0.9667947571092774,3.7514553944327327e-4,-,7.5e-4,0.007499813,0.202,1
SLC45A3,-+--,++++----,--++++,0.0023059220927342345,3.7603122812146007e-4,-,7.52e-4,0.001768539,0.202,1
DACT3,--+-,+--+++++,++-+--,0.06766127483120982,3.7722739038499896e-4,-,7.54e-4,3.73383e-4,0.203,1
FOXL2,--++,NA,NA,0.988349114936367,3.792571904074402e-4,-,7.59e-4,0.0023274191562202475,0.204,1
DDTL,--++,+-++++++,-+---+,0.20794797046382416,3.796440958577011e-4,-,7.59e-4,5.17889e-4,0.204,1
ASPA,----,++++---+,---+++,0.1446730430195063,3.8123654315234544e-4,-,7.62e-4,0.005592516426115587,0.205,1
F3,++-+,++++----,+--+-+,3.842288247346327e-4,0.934041060098646,+,7.68e-4,0.006223502,0.207,1
HDGFRP3,NA,NA,----++,0.9937980015209249,3.85189756586383e-4,-,7.7e-4,0.006086423,0.207,1
PPP2R1B,-+--,--------,---+++,0.8316833655407633,3.889747185719299e-4,-,7.78e-4,0.004651779,0.209,1
BCL11A,+--+,--------,--++--,0.6398404064473118,3.900167575648486e-4,-,7.8e-4,0.005324543507883395,0.21,1
RPS15,--+-,+-++++++,-+----,0.17389051353204144,3.9256137717836025e-4,-,7.85e-4,2.56133e-4,0.211,1
RPS6KA5,++-+,++++-+-+,+-++++,3.9280622700584836e-4,0.6330253512754349,+,7.86e-4,0.003199418419105641,0.211,1
POLR3H,+-+-,-----+++,+++---,3.9345409660428095e-4,0.05441391016725381,+,7.87e-4,0.001066199,0.212,1
NUDT16,+++-,++++----,----++,3.9428571882071657e-4,0.8032124727360757,+,7.89e-4,0.002111872,0.212,1
ZNF615,+++-,++++----,-+---+,3.978212330592885e-4,0.9717616690369526,+,7.96e-4,0.014341461,0.214,1
TMEM220,++-+,++++----,NA,3.9835073462398e-4,0.9989017931500349,+,7.97e-4,0.006029105,0.214,1
TTC9B,+-+-,+---++++,+-----,0.4678319742560778,3.987561960828351e-4,-,7.98e-4,2.17879e-4,0.215,1
SCAND1,+-+-,+-++-+++,-++---,0.04098198758958465,3.990761007893914e-4,-,7.98e-4,7.81571e-7,0.215,1
TMEM56,++++,-+-+-+--,++++-+,3.997110191044179e-4,0.9435404483457388,+,7.99e-4,0.023446908890581722,0.215,1
VPS9D1,+-+-,----++++,+-++--,0.19298823049394606,4.0012333740310123e-4,-,8e-4,0.012045401,0.215,1
PDGFD,--++,-+--+++-,NA,0.9992600508763838,4.0049945083659827e-4,-,8.01e-4,0.009060452,0.215,1
ENPP2,-+--,++++---+,---+++,0.007845915905519448,4.0073613514951783e-4,-,8.01e-4,0.003302834792030795,0.216,1
PCBP1,+-+-,----++++,----++,0.9931233130073114,4.0207481735639734e-4,-,8.04e-4,0.042772469,0.216,1
PRKCD,+-++,----++++,-+----,0.8079919415748565,4.036122190094314e-4,-,8.07e-4,0.001903436,0.217,1
BID,+++-,-++--+++,---+++,0.5463017406839437,4.0389442431583097e-4,-,8.08e-4,0.006178277,0.217,1
HIST1H2AC,----,++++---+,---+++,0.37892447481271496,4.0397380296476197e-4,-,8.08e-4,0.001643352,0.217,1
RBFOX3,+-+-,----++++,NA,0.7648634596600759,4.0779112502385576e-4,-,8.16e-4,0.030383612,0.219,1
CUL9,+---,----++++,NA,0.7394908998194318,4.085949197985945e-4,-,8.17e-4,0.027324156,0.22,1
CES1,--+-,----++++,+-+---,0.3841698469415687,4.0929662224465036e-4,-,8.19e-4,0.009670221,0.22,1
ARHGEF25,+-++,+---++++,NA,0.8572108734773474,4.093616305682409e-4,-,8.19e-4,0.00242952,0.22,1
