gene_symbol,female_AMY_male_AMY,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p,meta_Up,meta_Down,empirical_meta_p
HERC3,+-,0.513968539,0.637375523964771,0.45300147604276797,-1,0.9060029520855359,0.43089596257500257,0.4909479251423922,0.8617919251500051
NAP1L5,--,0.107843258,0.9632603547320905,0.0635716067248046,-1,0.1271432134496092,0.13942845520187125,0.15683482506102522,0.2788569104037425
TIGD2,-+,0.11710721,0.8201820093551198,0.13415684815420406,-1,0.2683136963084081,0.21722770263398758,0.2518307567127746,0.43445540526797516
SNCA,--,0.005257022,0.9960281992004003,0.0021102085316715862,-1,0.0042204170633431725,0.011898708430794264,0.013934092758340113,0.023797416861588528
GLUD2,-+,0.372934644,0.39486707956171485,0.5925820802252687,1,0.7897341591234297,0.40652969894222946,0.45896471066815825,0.8130593978844589
SMARCAD1,+-,0.39081676,0.7295124052156288,0.3474030531056846,-1,0.6948061062113692,0.37984338452150923,0.431753458096013,0.7596867690430185
PDLIM5,-+,0.035971816,0.06627777623794198,0.6753199546900962,1,0.13255555247588396,0.14259560618388933,0.16088680972236347,0.28519121236777867
BMPR1B,++,0.254022753,0.21754473859981022,0.837947653692965,1,0.43508947719962043,0.28905614320585843,0.33611308857927386,0.5781122864117169
RAP1GDS1,--,0.242753464,0.9518973938039456,0.11277735763256333,-1,0.22555471526512666,0.19739652191599716,0.22558991049633847,0.3947930438319943
TSPAN5,+-,0.667058708,0.6877825336167832,0.4747532771240065,-1,0.949506554248013,0.44065900539001324,0.5012205044751831,0.8813180107800265
EIF4E,--,0.180925,0.9804284475144387,0.05614470564140036,-1,0.11228941128280072,0.12864842876029695,0.14574857607811229,0.2572968575205939
METAP1,-+,0.004214981,0.7133030914733791,0.010445729314480116,-1,0.020891458628960233,0.04128953523848266,0.046887713588283156,0.08257907047696532
ADH5,--,0.260270225,0.8259376300226202,0.2276990377643787,-1,0.4553980755287574,0.296450727143293,0.34509764035801466,0.592901454286586
DNAJB14,--,0.007936236,0.9934926799408301,0.003762918014048385,-1,0.00752583602809677,0.01891589545408319,0.020240032546786003,0.03783179090816638
H2AFZ,--,0.017676873,0.8757049379522535,0.025974850350043304,-1,0.05194970070008661,0.07973151632258721,0.08736777868185516,0.15946303264517442
DDIT4L,++,0.047605524,0.01624513016237064,0.992753309874374,1,0.03249026032474128,0.05593978844589097,0.06366317502288213,0.11187957689178193
PPP3CA,--,0.016769288,0.9978790278244205,0.004100635144045238,-1,0.008201270288090475,0.02044137089392861,0.022375915378356388,0.04088274178785722
SLC39A8,--,0.406725468,0.7881776754166301,0.318650126791945,-1,0.63730025358389,0.360927489067426,0.4139544344995932,0.721854978134852
NFKB1,+-,0.142010768,0.18182434363323638,0.7192179640843915,1,0.36364868726647276,0.2594589096826688,0.3059086748703346,0.5189178193653377
MANBA,-+,0.430805712,0.4960022267548747,0.4619429449160635,-1,0.923885889832127,0.4354723888945388,0.4955248169243287,0.8709447777890776
UBE2D3,-+,0.070544663,0.1289236454746105,0.5100283771962788,1,0.257847290949221,0.2120626525630594,0.2460083392657378,0.4241253051261188
CISD2,-+,0.565176685,0.6388359903368386,0.4739722029093881,-1,0.9479444058187761,0.4403539103020441,0.5009153783563873,0.8807078206040883
NHEDC2,--,0.057562734,0.9431308806891348,0.04932124774475986,-1,0.09864249548951971,0.11959727448388081,0.13395036615134256,0.23919454896776163
BDH2,-+,0.128143446,0.20887449510015443,0.45465983161227574,1,0.41774899020030887,0.28224165988608624,0.3286891081053595,0.5644833197721725
CXXC4,--,0.010945318,0.9749412349878682,0.008966417137308514,-1,0.01793283427461703,0.036509712193633685,0.04231082180634662,0.07301942438726737
PPA2,+-,0.026234738,0.0464210668771964,0.7555317587595238,1,0.0928421337543928,0.11533767290480065,0.12956371402420422,0.2306753458096013
INTS12,--,0.016264419,0.9980162540948928,0.0038739033476937017,-1,0.007747806695387403,0.019322688904708635,0.020748576078112285,0.03864537780941727
PAPSS1,+-,0.163485112,0.20832267227815476,0.6894532551118927,1,0.4166453445563095,0.2816314076484947,0.3283840130173904,0.5632628152969894
CYP2U1,++,0.207007772,0.08889801511977673,0.9639026781215235,1,0.17779603023955345,0.17046379170056958,0.19526085630021356,0.34092758340113916
HADH,-+,0.100973502,0.1583190955209331,0.6067668691840096,1,0.3166381910418662,0.23911716842961758,0.27977219566764977,0.47823433685923517
LEF1,+-,0.545387079,0.5939520401758188,0.4880916546929631,-1,0.9761833093859262,0.4462524153361131,0.5064076484947111,0.8925048306722262
RPL34,-+,0.220766199,0.5231139337508439,0.29569746304216155,-1,0.5913949260843231,0.34516424285569003,0.39839300244100895,0.6903284857113801
AGXT2L1,-+,0.242215918,0.28081807596478675,0.6634536640630613,1,0.5616361519295735,0.33462164361269325,0.38757246008339263,0.6692432872253865
SEC24B,-+,0.01353118,0.5499993648852789,0.03297247274280101,-1,0.06594494548560202,0.09244381165463236,0.10262408462164362,0.18488762330926473
CCDC109B,--,0.076326873,0.951826621590492,0.05672514369868376,-1,0.11345028739736752,0.12946201566154786,0.14676566314076486,0.2589240313230957
PLA2G12A,--,0.128846255,0.942722044397762,0.08835561631874696,-1,0.17671123263749391,0.17003966236143597,0.19467046379170058,0.34007932472287195
ELOVL6,--,0.242565824,0.9252683128620778,0.14576948866334488,-1,0.29153897732668976,0.2277026339875928,0.26637510170870626,0.4554052679751856
C4orf32,++,0.352842603,0.2252002998948556,0.8784762708502487,1,0.4504005997897112,0.2947518307567128,0.3428251805145937,0.5895036615134256
LARP7,-+,0.029090918,0.2514078261743901,0.07178379102886194,-1,0.14356758205772388,0.149496593104851,0.16985353946297804,0.298993186209702
ANK2,++,0.040404213,0.03989923355993795,0.9334591715490546,1,0.0797984671198759,0.10475996745321399,0.11888538594528628,0.20951993490642798
CAMK2D,-+,0.003687453,0.08368188368367672,0.013261161377366758,-1,0.026522322754733516,0.04789992881114614,0.054922701383238404,0.09579985762229228
UGT8,+-,0.252742603,0.33461805557462915,0.4697544899229582,1,0.6692361111492583,0.37164361269324653,0.42377707718905727,0.7432872253864931
TRAM1L1,+-,0.101764419,0.7058015054088472,0.14456055994561695,-1,0.2891211198912339,0.22699074544899828,0.2651545972335232,0.45398149089799655
NDST3,++,0.198871255,0.08462233352816609,0.9658319966118091,1,0.16924466705633218,0.1652766476810415,0.1891589545408319,0.330553295362083
SYNPO2,+-,0.00190618,0.007469273791767784,0.08649553951153427,1,0.014938547583535569,0.03224165988608625,0.036509712193633685,0.0644833197721725
ANXA5,++,0.275317697,0.0998295287045594,0.9611422110326753,1,0.1996590574091188,0.18358421480878764,0.20807484999491507,0.3671684296175753
TMEM155,+-,0.508225843,0.6465791698835136,0.44578411093812303,-1,0.8915682218762461,0.4279467100579681,0.4871847030105777,0.8558934201159362
EXOSC9,+-,0.038151779,0.09227340311402273,0.13570789689404245,1,0.18454680622804545,0.17402359641985354,0.1988202989931862,0.3480471928397071
BBS7,--,0.071489326,0.9615449247725549,0.04887426111033836,-1,0.09774852222067672,0.11898708430794264,0.13344182262001628,0.23797416861588527
KIAA1109,--,0.06454588,0.9678249048211287,0.04182089525324246,-1,0.08364179050648492,0.10830875622902471,0.12215215622457282,0.21661751245804942
BBS12,-+,0.419871816,0.7559895643388066,0.34536270605539815,-1,0.6907254121107963,0.37872470253228924,0.4301261187957689,0.7574494050645785
FGF2,++,0.088213951,0.06777788863717299,0.9432112200255659,1,0.13555577727434598,0.1450366151342555,0.16302247533814707,0.290073230268511
NUDT6,-+,0.34615515,0.46790362958111514,0.4110873967553348,-1,0.8221747935106696,0.4139123360113902,0.4671480878763222,0.8278246720227804
SPRY1,--,0.771347285,0.7191967085562595,0.46209969714403937,-1,0.9241993942880787,0.4354723888945388,0.495626525630594,0.8709447777890776
ANKRD50,+-,0.023087547,0.5624050365249176,0.05093312353102804,-1,0.10186624706205608,0.12163124173700804,0.13740846216436126,0.24326248347401608
INTU,-+,0.079205993,0.8065254313966674,0.10286419291068447,-1,0.20572838582136893,0.18671819383707922,0.21236777868185516,0.37343638767415843
HSPA4L,--,0.071811142,0.9855123797575204,0.030533328545441097,-1,0.061066657090882194,0.08746059188447065,0.0975386493083808,0.1749211837689413
MFSD8,-+,0.006308146,0.5613441083889092,0.01712223192265982,-1,0.03424446384531964,0.0579680667141259,0.06560211554109031,0.1159361334282518
C4orf29,++,0.803186891,0.520087119471381,0.6636583907746302,1,1.040174238942762,0.45636696501220503,0.517441269195566,0.9127339300244101
PGRMC2,--,0.031357491,0.9456406715180133,0.029919373609389805,-1,0.05983874721877961,0.08634190989525069,0.09652156224572823,0.17268381979050137
PHF17,+-,0.069675749,0.38279621690535964,0.136467162503821,-1,0.272934325007642,0.21946506661242754,0.254373474369406,0.4389301332248551
PCDH10,+-,0.086568258,0.16125090065026743,0.3821183816943174,1,0.32250180130053485,0.24196501220504474,0.2828231465473406,0.4839300244100895
PCDH18,++,0.206336891,0.18274084695808832,0.8538833927064422,1,0.36548169391617663,0.26078112286411714,0.30682396013424185,0.5215622457282343
SLC7A11,-+,0.202274906,0.22356152225655038,0.7496908465094639,1,0.44712304451310075,0.29363303498779497,0.34129970507474827,0.5872660699755899
ELF2,++,0.039576873,0.023433128736785856,0.9797465665202905,1,0.04686625747357171,0.07312855980471929,0.07942642123461813,0.14625711960943857
NDUFC1,--,0.0096103,0.9826471190806377,0.006844957598542746,-1,0.013689915197085492,0.03050950879690837,0.03498779495524817,0.06101901759381674
NARG1,+-,0.255490169,0.7716240210531944,0.25171637092505933,-1,0.5034327418501187,0.31394284552018714,0.36625305126118796,0.6278856910403743
RAB33B,+-,0.294048783,0.2906676461999643,0.7367832938952539,1,0.5813352923999286,0.3412327095199349,0.3947930438319943,0.6824654190398698
SETD7,+-,0.070818165,0.776895855710342,0.09942398174597708,-1,0.19884796349195416,0.1830570527814502,0.20768917819365337,0.3661141055629004
MGST2,--,0.106960581,0.9630649567820826,0.06339772727359658,-1,0.12679545454719315,0.13922505847655853,0.15632628152969893,0.27845011695311706
SCOC,-+,0.018035861,0.7671069537025648,0.03344937665681531,-1,0.06689875331363063,0.09356249364385233,0.10404800650935721,0.18712498728770466
CLGN,+-,0.516310019,0.41432496825420423,0.7077590812003877,1,0.8286499365084085,0.41568348250610254,0.4693379436591071,0.8313669650122051
TBC1D9,--,0.212611798,0.9534844764542343,0.10497583045305513,-1,0.20995166090611025,0.18946404962880098,0.2162327095199349,0.37892809925760196
RNF150,++,0.212445974,0.1129666193171612,0.9471657228726211,1,0.2259332386343224,0.19772172497965826,0.22597376182243467,0.3954434499593165
ZNF330,-+,0.26983988800000003,0.7536978435122033,0.26843075457868393,-1,0.5368615091573679,0.32726533102817046,0.379373474369406,0.6545306620563409
INPP4B,--,0.134191386,0.8841335306974933,0.12412325061529131,-1,0.24824650123058262,0.20817654835757143,0.24054109031733117,0.41635309671514287
USP38,+-,0.116571161,0.7647681657523242,0.14776901479133325,-1,0.2955380295826665,0.22912641106478185,0.2684092758340114,0.4582528221295637
GAB1,++,0.128341292,0.05496775982501247,0.9770191083358953,1,0.10993551965002495,0.1264239218877136,0.1434963897081257,0.2528478437754272
SMARCA5,+-,0.123567041,0.19353610953872163,0.5383640957860277,1,0.38707221907744327,0.269833197721725,0.31729889148784707,0.53966639544345
FREM3,--,0.131689794,0.9701097396528355,0.06452118322645117,-1,0.12904236645290235,0.14075053391640394,0.15825874694873882,0.28150106783280787
ANAPC10,--,0.007333614,0.9287312715761599,0.009842359616346696,-1,0.019684719232693392,0.039458964710668155,0.04465012205044752,0.07891792942133631
ABCE1,+-,0.737459738,0.6514299818620076,0.5189517418106846,-1,1.0379034836213692,0.45591375978846743,0.5172904800650936,0.9118275195769349
OTUD4,++,0.084179213,0.08672169639616037,0.8895454551300419,1,0.17344339279232074,0.1680227827502034,0.1917014136072409,0.3360455655004068
SMAD1,-+,0.044755712,0.19193373672603237,0.10325712641853056,-1,0.20651425283706112,0.18712498728770466,0.213486574450773,0.3742499745754093
MMAA,--,0.092227528,0.8437132013399045,0.10650371478703018,-1,0.21300742957406035,0.19109122343130275,0.21775834011391376,0.3821824468626055
ZNF827,++,0.084529401,0.04777453366718837,0.9715239567702509,1,0.09554906733437674,0.11757526444263629,0.13149598291467507,0.23515052888527258
LSM6,--,0.014966292,0.9271204581952739,0.018268417847291617,-1,0.036536835694583235,0.06101901759381674,0.06834825061025224,0.12203803518763348
ARHGAP10,++,0.049189981,0.014620169338280434,0.994269045521639,1,0.029240338676560867,0.05065093572009764,0.058679955252720434,0.10130187144019528
NR3C2,-+,0.174832397,0.2740968869136804,0.3529596213764558,1,0.5481937738273608,0.33096013018714404,0.3831994304891691,0.6619202603742881
DCLK2,++,0.091565918,0.024043090755453248,0.9922995170004133,1,0.048086181510906496,0.07506102522375915,0.08176548357571443,0.1501220504475183
LRBA,++,0.052124625,0.040286276010941584,0.9575669909481854,1,0.08057255202188317,0.10547192839707079,0.11939387775856809,0.21094385679414157
RPS3A,-+,0.333005993,0.3186863499105674,0.7255321511921052,1,0.6373726998211348,0.36096419853539463,0.4140140343740466,0.7219283970707893
SH3D19,--,0.937657303,0.6310002588091806,0.5612700211810752,-1,1.1225400423621503,0.4666937862300417,0.5267493897477624,0.9333875724600834
PET112L,--,0.101320131,0.8830993329523467,0.10183055746051548,-1,0.20366111492103095,0.1854978134852029,0.2106387306753458,0.3709956269704058
FBXW7,+-,0.114066573,0.20318731523083602,0.3243445730579717,1,0.40637463046167205,0.27705451586655816,0.3250279670497305,0.5541090317331163
ARFIP1,++,0.08935927,0.048934021940228126,0.9722825242953075,1,0.09786804388045625,0.11920260374288039,0.1335299501678023,0.23840520748576077
FHDC1,+-,0.233652622,0.7365772892084474,0.25094812683720974,-1,0.5018962536744195,0.3135360520695617,0.3653376729048006,0.6270721041391234
TRIM2,+-,0.338677434,0.7439492436995928,0.31306753963826145,-1,0.6261350792765229,0.3578765381877352,0.4103946297803092,0.7157530763754704
RNF175,-+,0.003476217,0.8361244012640214,0.007164343232391474,-1,0.014328686464782948,0.03132309569815926,0.03559804719283971,0.06264619139631852
SFRP2,+-,0.144666854,0.3357450892949726,0.24088709624007928,-1,0.48177419248015857,0.30631546832096,0.3578112286411717,0.61263093664192
PLRG1,+-,0.250857491,0.24711443965201121,0.7755164821955998,1,0.49422887930402243,0.3109235150528885,0.3622495677819587,0.621847030105777
MAP9,++,0.524926498,0.3957476485562942,0.7393757588531411,1,0.7914952971125884,0.40703824247355574,0.45916810739347097,0.8140764849471115
GUCY1A3,--,0.123412453,0.9832965809679742,0.04463619050194158,-1,0.08927238100388316,0.11298688091121734,0.12703417412530513,0.22597376182243467
GUCY1B3,+-,0.057243633,0.07849029900758028,0.8158806033207942,1,0.15698059801516057,0.15836045565500406,0.18010780026441575,0.3167209113100081
CTSO,--,0.308113858,0.9186614987268777,0.1696286350557735,-1,0.339257270111547,0.24824570324417777,0.29271765663140764,0.49649140648835555
PDGFC,-+,0.042968165,0.0753119701376369,0.6894675537898288,1,0.1506239402752738,0.15439381611065908,0.1765483575714431,0.30878763222131816
GLRB,--,0.19028867,0.93560779989216325,0.11868722423986633,-1,0.23737444847973266,0.20298993186209702,0.23372660699755898,0.40597986372419403
GRIA2,++,0.280010861,0.2064441809637099,0.8721934288894153,1,0.4128883619274198,0.27969894222945485,0.3273670293908268,0.5593978844589097
TMEM144,+-,0.121870787,0.2163790543071322,0.28605571465240065,1,0.4327581086142644,0.28803905614320585,0.33540120004067936,0.5760781122864117
RXFP1,+-,0.099275562,0.7414167296808716,0.13563651268117763,-1,0.27127302536235526,0.21844808298586393,0.25386493083807976,0.43689616597172787
ETFDH,-+,0.532238109,0.45417059995447184,0.6504715023670438,1,0.9083411999089437,0.43144833197721727,0.49150818671819385,0.8628966639544345
PPID,--,0.085305805,0.9216115943625692,0.07602795650700912,-1,0.15205591301401825,0.1552933997762636,0.17748169243287226,0.3105867995525272
FSTL5,-+,0.225253277,0.5895346977504559,0.28592329634235863,-1,0.5718465926847173,0.33835045255771384,0.3910699755899105,0.6767009051154277
NAF1,-+,0.03735,0.41566072313983815,0.08219088282302779,-1,0.16438176564605558,0.16271738025017798,0.18561838893409277,0.32543476050035597
NPY1R,++,0.121669195,0.11570016858075483,0.8844486427615653,1,0.23140033716150965,0.20026444263628967,0.22943150615275093,0.40052888527257935
NPY5R,--,0.060634082,0.9474532129982247,0.04961455904964765,-1,0.0992291180992953,0.12020746465981898,0.13486574450772987,0.24041492931963795
TMEM192,--,0.377288015,0.8199764339272968,0.2842191973551116,-1,0.5684383947102232,0.33713007220583746,0.39005288852725795,0.6742601444116749
KLHL2,--,0.893282116,0.6420319895188616,0.5486467753233137,-1,1.0972935506466275,0.4637445337130072,0.524206672091131,0.9274890674260144
SC4MOL,--,0.176272191,0.8944754059381951,0.14329715335336607,-1,0.28659430670673214,0.22597376182243467,0.26322213181448334,0.45194752364486934
CPE,--,0.54372809,0.7961546799553849,0.3525145612087603,-1,0.7050291224175206,0.3823858435879182,0.435313262815297,0.7647716871758364
SPOCK3,+-,0.607863202,0.6917838760510987,0.4558401718784197,-1,0.9116803437568394,0.4328282314654734,0.492473555736371,0.8656564629309468
PALLD,++,0.540700749,0.3655556631518245,0.7817256020597564,1,0.731111326303649,0.39045972335231893,0.44350655954439133,0.7809194467046379
CBR4,-+,0.373601779,0.35523552929468893,0.695329376838437,1,0.7104710585893779,0.38374694873881204,0.43750635614766603,0.7674938974776241
SH3RF1,--,0.084440637,0.9962478744955887,0.013817580299459543,-1,0.027635160598919087,0.04912030916302248,0.05675345809601302,0.09824061832604496
