gene_symbol,RamakerDir,LabonteDir,DingDir,meta_meta_higher_in_MDD_pvalue,meta_meta_lower_in_MDD_pvalue,meta_direction,meta_p,signed_log_p,minp,Corrected_p,Bonferroni_meta_p
PIP4K2C,+++,-+-+++,+---,0.1620285363138322,0.8484872560966812,+,0.324,0.4893784955203574,0.12782482433752804,87.2,1
LMTK3,++-,----+-,+--+,0.24089872234319873,0.16209950496195386,-,0.324,0.4891883157837411,0.040949719,87.2,1
HINT2,++-,++++-+,++--,0.16214452092131912,0.661020173982848,+,0.324,0.48906772646634494,0.081581799,87.2,1
KRT77,++-,NA,NA,0.16225277611330255,0.7817688765380172,+,0.325,0.48877786810629825,0.11630575713520479,87.3,1
DCAF4,+++,++++++,NA,0.16227875385330565,0.9929642758697079,+,0.325,0.488708340260046,0.22127099756281668,87.3,1
KLHDC4,---,------,++-+,0.6727788343759431,0.16233299040760438,-,0.325,0.488563215279912,0.042733428330046175,87.3,1
FBXO17,+--,+++---,++++,0.16236032443337248,0.9119624804489775,+,0.325,0.4884900938693702,0.048045602,87.3,1
CFAP53,-+-,+++-+-,NA,0.16236699573590313,0.5949637124511713,+,0.325,0.4884722492982693,0.084858962,87.4,1
CSF3R,-+-,+-+-++,-+--,0.34657747276599543,0.16241861868846996,-,0.325,0.48833419168344633,0.037343890578150366,87.4,1
OR13C9,--+,NA,NA,0.16242196461701408,0.7412382749745483,+,0.325,0.4883252450285129,0.05999777795708717,87.4,1
DDX18,--+,++++-+,+-+-,0.5021317852823116,0.16242962464521615,-,0.325,0.4883047636266053,0.001970506,87.4,1
HRH4,+--,NA,NA,0.6615015385360036,0.1624360317819852,-,0.325,0.4882876329506541,0.13076329020447985,87.4,1
ZNF93,+-+,-++-+-,-++-,0.1625086128275396,0.9719859901357708,+,0.325,0.4880936211482,0.06789312221524968,87.4,1
PRSS46,+-+,NA,NA,0.1625209180468409,0.8647200661026178,+,0.325,0.4880607374355764,0.21791396083452577,87.4,1
EIF3B,++-,++---+,-+++,0.16258938479070315,0.7946142277083669,+,0.325,0.48787781656697693,0.055799251,87.5,1
PCDHA9,--+,------,NA,0.8462424959983664,0.16259957740850456,-,0.325,0.48785059179502394,0.051210842,87.5,1
CTDSPL,+--,----+-,+-++,0.48198140884023394,0.16273267275132142,-,0.325,0.4874952469059221,0.055109362,87.6,1
C1orf210,-+-,NA,NA,0.8608781525921618,0.16278824906731376,-,0.326,0.4873469523664519,0.1295758626696119,87.6,1
MCF2L2,-+-,++----,NA,0.834808179121658,0.16279363899409566,-,0.326,0.48733257309324735,0.067280532,87.6,1
FBXO47,+++,NA,NA,0.16280662685285996,0.9183621337091896,+,0.326,0.48729792597536864,0.17181249047603772,87.6,1
SEC14L4,+--,NA,NA,0.7643495374670571,0.16286704451657835,-,0.326,0.4871367888582473,0.10942942883540535,87.6,1
IST1,--+,+++-++,NA,0.1629016079247478,0.8371530224832453,+,0.326,0.4870446332908678,0.06800707521390606,87.6,1
RBPJL,++-,NA,NA,0.1629259642760982,0.9185108094264185,+,0.326,0.4869797042921399,0.23962351968923012,87.7,1
SHARPIN,+--,+---+-,+-++,0.5898129911345922,0.16294368809254892,-,0.326,0.48693246236191134,0.029241046646153564,87.7,1
DNAJC8,+++,+-++-+,--+-,0.16299452639971596,0.8838008579549637,+,0.326,0.48679698394625276,0.040109446,87.7,1
RPS6KL1,+--,----+-,--++,0.7250197987933593,0.16300563688003797,-,0.326,0.4867673813825702,0.094638677,87.7,1
PLCG1,---,+---+-,--+-,0.9824119907059211,0.16306063952870936,-,0.326,0.48662086302870844,0.051410272,87.7,1
FASTK,++-,------,++++,0.16310419216355104,0.3460885435279762,+,0.326,0.4865048807568101,0.027786137053346732,87.8,1
TMEM211,-++,NA,NA,0.1631683399920799,0.6846507144481755,+,0.326,0.48633410911304914,0.07764113187860464,87.8,1
TRIM22,+-+,+++-++,----,0.2562741029631318,0.16322303732707405,-,0.326,0.48618854919550325,0.012616011,87.8,1
DNAH7,--+,+++-++,----,0.16323078314528328,0.5898452566438648,+,0.326,0.4861679400563493,0.021705594,87.8,1
NMUR2,+++,NA,NA,0.16327859392693683,0.9450599668378792,+,0.327,0.4860407525373738,0.21286079568730545,87.8,1
GARNL3,--+,+---++,-+-+,0.16329761460090858,0.24222380525285483,+,0.327,0.48599016358728103,0.011510112,87.9,1
MYO5C,-+-,------,++++,0.8120863947990777,0.16331959267075816,-,0.327,0.48593171624121073,0.109363228,87.9,1
ZNF860,+++,++--+-,NA,0.16332484808822414,0.8486186046022353,+,0.327,0.48591774142014554,0.10902924570805538,87.9,1
ATP13A3,+++,++++-+,----,0.16335152074239742,0.1982192272892961,+,0.327,0.4858468223843281,0.055479548,87.9,1
EIF1AD,+++,---++-,++++,0.16336613632036906,0.8543235063294051,+,0.327,0.4858079664196752,0.08954187929902913,87.9,1
SGOL2,---,+++-++,NA,0.16339551083674386,0.4970922558817726,+,0.327,0.485729883875316,0.075271208,87.9,1
UBTD1,++-,+--+--,-++-,0.1633969161733213,0.6545280818586602,+,0.327,0.48572614859952407,0.011589981,87.9,1
C12orf43,++-,-+----,-+--,0.7274343269018322,0.16348550393250674,-,0.327,0.48549075401386327,0.040764513,88,1
TTLL7,--+,++++++,--+-,0.16823681436761653,0.16352120989277574,-,0.327,0.48539591252638364,0.09897275110596271,88,1
CNFN,-+-,NA,NA,0.6035419308080895,0.16352388924828412,-,0.327,0.4853887965089571,0.11484421019385871,88,1
RAI14,-++,+-+-+-,--+-,0.3647385733431631,0.16354473307493478,-,0.327,0.48533344201579853,0.031185019,88,1
PBX1,-++,----+-,-+++,0.16360465994756082,0.52678735509639385,+,0.327,0.48517433482535044,0.07318427,88,1
B4GALT7,+--,-++---,----,0.9962209400202331,0.16364898950341114,-,0.327,0.4850566763568135,0.128849157,88,1
KITLG,+++,-+-+--,-+--,0.16365388902872535,0.20443431811026808,+,0.327,0.4850436741075353,0.00751676,88,1
POLB,+--,+++--+,++--,0.2045243339806093,0.16365446178039494,-,0.327,0.48504215417754276,0.018632584,88,1
SQSTM1,---,+++-+-,----,0.9313937343706933,0.16367312162294193,-,0.327,0.4849926388475125,0.12886133,88.1,1
CCL19,++-,NA,NA,0.2364532336099103,0.1636836875230979,-,0.327,0.4849646039204392,0.02915585411398653,88.1,1
PLRG1,--+,+++--+,+-+-,0.16373537801061466,0.4738791891386858,+,0.327,0.4848274775521544,0.039068727,88.1,1
MSRA,++-,----+-,-+--,0.5095789178575683,0.16376450400015427,-,0.328,0.4847502301559556,0.035892833,88.1,1
FAM122A,++-,+-+---,-++-,0.9121085114605134,0.16377345020957498,-,0.328,0.48472650594728667,0.007272097,88.1,1
SLC10A7,--+,+++-++,NA,0.16387117690426162,0.7325214612262095,+,0.328,0.48446743156007915,0.05390969738605828,88.2,1
PPIA,++-,++++-+,++--,0.2897536855796219,0.16390086879049023,-,0.328,0.48438874869159765,0.006526404,88.2,1
WDR83OS,-+-,++---+,-++-,0.7440598459104115,0.16392372139901298,-,0.328,0.4843281994705104,0.006872659,88.2,1
MFSD9,+++,---+++,NA,0.16392512873375353,0.8160465782504904,+,0.328,0.48432447093700015,0.12101015160227374,88.2,1
NAT16,++-,NA,++--,0.16394723307269668,0.2591010945731254,+,0.328,0.484265912829871,0.027924593382869074,88.2,1
PEA15,+++,+--+-+,++-+,0.16397661294949326,0.9308033054167674,+,0.328,0.4841880928203739,0.055643633,88.2,1
TMEM9B,---,++++++,----,0.16401485693484183,0.6389557660659143,+,0.328,0.48408681487016375,0.067735069,88.2,1
IKZF5,-++,-+-+++,-+--,0.595025624684359,0.16401861568785742,-,0.328,0.4840768621925878,0.042839045,88.2,1
UBE2U,---,NA,NA,0.9532903218072535,0.1640309980618533,-,0.328,0.48404407692794216,0.29125650153531746,88.2,1
ZNF197,-++,--+--+,+---,0.29036409912019817,0.16404318550651656,-,0.328,0.4840118102014926,0.029540592780416697,88.3,1
SH3BP2,+-+,--+-++,NA,0.16412181755057456,0.4706669231077118,+,0.328,0.48380368646391797,0.035621721,88.3,1
KRT31,++-,NA,NA,0.16417165013785517,0.7896641879623383,+,0.328,0.48367184090516513,0.1522039197878691,88.3,1
OR5K1,+++,NA,NA,0.1641740935834151,0.9388668670601004,+,0.328,0.48366537713979696,0.20779585477328655,88.3,1
N4BP2,-++,++++--,NA,0.16417531177447203,0.9187496448124239,+,0.328,0.4836621546356882,0.04756527332117597,88.3,1
WWC1,++-,----+-,+-++,0.16419170851991507,0.46708876992057385,+,0.328,0.48361878233802796,0.055459363,88.3,1
NT5DC2,+++,+-+---,-++-,0.16423315401575372,0.7484059723086631,+,0.328,0.48350917096391305,0.054135992,88.4,1
HSPA12A,+++,---+--,-+-+,0.16423716640426542,0.7113841277682817,+,0.328,0.4834985608230167,0.047870693,88.4,1
STMN3,++-,+-----,NA,0.1642437795010689,0.522615415758211,+,0.328,0.48348107407691326,0.0415661367913004,88.4,1
TAF10,++-,------,-+-+,0.1643989772885036,0.22640124162863642,+,0.329,0.48307089283114163,0.022122378,88.4,1
SETX,--+,++++++,-++-,0.16442531540455477,0.9208346987339512,+,0.329,0.48300132072991075,0.031855897,88.5,1
SDK1,-++,----++,NA,0.8055221333673463,0.16442560537820447,-,0.329,0.48300055482689513,0.086095119,88.5,1
ADGRL3,--+,++-+--,++++,0.16442840546439372,0.9365188265318753,+,0.329,0.48299315907108387,0.041861807,88.5,1
KCNQ1,---,++++++,NA,0.16445378394732607,0.48916370846695734,+,0.329,0.48292613364086406,0.02255226,88.5,1
MAK16,+++,++++-+,NA,0.16447100162002823,0.9721921683287535,+,0.329,0.4828806670747633,0.073619554,88.5,1
TSC2,++-,----+-,--++,0.8273235128172811,0.16447565738446182,-,0.329,0.4828683734536102,0.028766105,88.5,1
DMBX1,+--,NA,NA,0.5002722557339865,0.16456520270058453,-,0.329,0.482631995286945,0.050575124881947216,88.5,1
PRDM4,+++,------,-+--,0.6228380792344136,0.16457502287905318,-,0.329,0.4826060801967187,0.124526217,88.5,1
CCR9,-++,NA,NA,0.16458247610914317,0.8479539655089321,+,0.329,0.4825864124284865,0.1614958660796428,88.5,1
PRDM16,+-+,--+---,NA,0.2711919265503415,0.1646751429060292,-,0.329,0.48234195533907304,0.01469335,88.6,1
HPS5,---,+++-++,+-+-,0.16469675932748387,0.587343029371206,+,0.329,0.48228495052168524,0.038193165,88.6,1
PCDH18,---,-+---+,+-+-,0.9148638329822163,0.16472795576488852,-,0.329,0.48220269536571386,0.021471161,88.6,1
OR7A5,+-+,NA,NA,0.16475593283894352,0.8747603347903201,+,0.33,0.4821289419026078,0.1631950541688819,88.6,1
FAM71D,---,+++++-,NA,0.6656830099982632,0.1647576132391706,-,0.33,0.48212451241219867,0.12722642269119736,88.6,1
PPP1R12B,+++,+-+-+-,+--+,0.16476885157410345,0.2116014604277436,+,0.33,0.4820948896208895,0.010667603,88.6,1
MVD,+--,+-+-+-,--+-,0.5179228398038375,0.16477398162167484,-,0.33,0.48208136815340236,0.030178277,88.6,1
NEURL1B,+++,+-----,NA,0.3185956111147657,0.16485410083776839,-,0.33,0.4818702494048453,0.0487864,88.7,1
MAPKBP1,-++,--+-+-,++++,0.16485922057351246,0.5037525002312354,+,0.33,0.4818567620942743,0.097660881,88.7,1
PRRC2C,-++,+---+-,++++,0.16493165468710014,0.5382254508402092,+,0.33,0.48166598825122203,0.051411657,88.7,1
IVL,+++,NA,NA,0.1649385516196239,0.8894565339108444,+,0.33,0.4816478277767063,0.11736613746562205,88.7,1
DTL,+--,+-+++-,NA,0.1649584093171982,0.7446079019125693,+,0.33,0.481595544248748,0.070708797,88.7,1
CHRNA4,+--,------,NA,0.9314683232342962,0.16498098200880046,-,0.33,0.4815361200291636,0.119918087,88.8,1
CCL21,-+-,NA,NA,0.9009677271337911,0.16499688557160397,-,0.33,0.48149425764836723,0.26844689622697343,88.8,1
SPATA32,---,NA,NA,0.9489018369740545,0.16500860780978097,-,0.33,0.4814634042022273,0.23707313924728932,88.8,1
OR2C3,-++,NA,NA,0.16506098949936945,0.9114573030292498,+,0.33,0.4813255600680356,0.25221742646113565,88.8,1
SOSTDC1,+++,NA,+++-,0.1650692779655402,0.9718548006968591,+,0.33,0.4813037527060522,0.1633106522219179,88.8,1
KRTAP1-3,-++,NA,NA,0.16514707390152486,0.8815555951955332,+,0.33,0.48109912112953157,0.13963189983242025,88.8,1
HTRA1,--+,++++++,+-+-,0.1651628088140752,0.7294454043351324,+,0.33,0.4810577443130535,0.059517178,88.9,1
BTBD6,++-,-+----,+++-,0.1651678540024547,0.28625117886881474,+,0.33,0.4810444782271572,0.026370318,88.9,1
ZFYVE19,---,-+--++,+-++,0.8047555539151927,0.16518860723141698,-,0.33,0.480989912847699,0.014016844,88.9,1
KCNH7,--+,++----,NA,0.8106768468703254,0.16528281421640592,-,0.331,0.4807423055074548,0.1252362788790411,88.9,1
PANX3,---,NA,NA,0.918044043082972,0.16539051781203468,-,0.331,0.48045939742635946,0.15291633731924995,89,1
TTPA,--+,+++-++,NA,0.16544222647723697,0.2879449906793623,+,0.331,0.48032363826385543,0.054990168,89,1
CCDC15,---,-++-++,NA,0.2721480583418072,0.1654778640395024,-,0.331,0.48023009787665183,0.060700696,89,1
BOLA1,---,++++-+,-+--,0.16547874941854576,0.22288255405263102,+,0.331,0.48022777421719143,0.019972206,89,1
NDUFB9,-+-,++++++,NA,0.4745734927796832,0.16548016959443515,-,0.331,0.48022404702014876,0.03757754464150614,89,1
CCR10,++-,----++,NA,0.6391494887576084,0.1655118160804843,-,0.331,0.4801410003308059,0.019076058,89,1
CMA1,-+-,NA,NA,0.16554601514521927,0.6496621468325827,+,0.331,0.4800512730158018,0.05284739755671302,89.1,1
KDM8,++-,+-+-++,-+++,0.16559349664918593,0.9696755722998003,+,0.331,0.4799267275926672,0.099690604,89.1,1
CADM4,---,--+-+-,--+-,0.9259625987430131,0.16559811722256787,-,0.331,0.47991460959547716,0.123019169,89.1,1
CYP11B2,---,NA,NA,0.9199760634421781,0.16559877087182312,-,0.331,0.47991289535071907,0.16238364455235899,89.1,1
NDFIP1,+++,+-++-+,--+-,0.29428335156169527,0.16569297148207923,-,0.331,0.47966591783152085,0.0306853,89.1,1
SYBU,+++,-+----,++-+,0.16569344483209175,0.6384580087170452,+,0.331,0.4796646771451902,0.128901779,89.1,1
ZIC5,++-,+++++-,NA,0.1657734205052558,0.8866107385008333,+,0.332,0.47945510570473693,0.06328354864865349,89.2,1
NPR2,+++,--+-+-,+---,0.1658247456426522,0.45793008849540473,+,0.332,0.47932066452617955,0.003536236,89.2,1
FANCC,---,--+-++,NA,0.8984382749639259,0.1658443317523507,-,0.332,0.4792693715962465,0.021280109,89.2,1
PCDH20,+-+,++-+-+,-+-+,0.16587579551718745,0.8534853307486304,+,0.332,0.4791869856427503,0.053483754,89.2,1
ZFAND6,+++,++++++,+--+,0.1658964763066643,0.5881324856007731,+,0.332,0.4791328427650864,0.121273783,89.3,1
CASZ1,++-,+++-+-,NA,0.1659047421955788,0.9660357377505195,+,0.332,0.4791112043277079,0.07508908764458665,89.3,1
MUT,+++,++---+,--+-,0.1659231352633123,0.5948613470322535,+,0.332,0.47906305883799627,0.050333088403719764,89.3,1
LUC7L,+--,----+-,+-++,0.289238251694819,0.16593171549705157,-,0.332,0.47904060113904323,0.021597566,89.3,1
PAK2,-++,--+-++,--++,0.16594223709641995,0.7097538925367821,+,0.332,0.47901306374111063,0.028286891,89.3,1
PXMP4,--+,-++---,--+-,0.431247501860069,0.16598750838185022,-,0.332,0.4788945984945289,0.006907983,89.3,1
ZNF404,+-+,++++++,+---,0.165995843476344,0.9359115172380144,+,0.332,0.47887279086155404,0.16512837589643364,89.3,1
METTL7A,+++,++++++,++-+,0.16602124127072201,0.9755540911762408,+,0.332,0.4788063477628153,0.12873072,89.3,1
DAW1,+++,+++--+,NA,0.16604604106367793,0.9822004127911689,+,0.332,0.4787414789014363,0.12901890915219236,89.3,1
FAM49A,-++,-+-+--,++--,0.8074352977083316,0.16612957730064834,-,0.332,0.4785230442812275,0.050932584,89.4,1
CNOT6L,-++,-+++--,---+,0.3805964873416214,0.16613198424411993,-,0.332,0.4785167521163251,0.019060393,89.4,1
ZCCHC9,+--,+-++++,++--,0.16621702273606856,0.31013221407298025,+,0.332,0.47829450533458073,0.022467261,89.4,1
FOXK2,+++,----+-,-++-,0.5426531217054644,0.16621907082528042,-,0.332,0.47828915408746653,0.044887524,89.4,1
APOC3,-++,NA,NA,0.40314144276818736,0.16624887761858453,-,0.332,0.4782112823650916,0.04541371332209259,89.4,1
LY6G6D,+++,NA,NA,0.16627164025985697,0.9324279409848772,+,0.333,0.47815182324012284,0.3021663731361645,89.5,1
PAX5,+-+,NA,NA,0.16630513508777617,0.7971717734716994,+,0.333,0.4780643449790712,0.10252491178990028,89.5,1
SULT1A2,---,-++-+-,---+,0.9736736241666988,0.16632692524819412,-,0.333,0.47800744519356475,0.110114888,89.5,1
BAG2,---,-+---+,NA,0.8271957619528265,0.16633233428237484,-,0.333,0.4779933219510575,0.07970463008048065,89.5,1
HIST1H2BJ,---,--++-+,NA,0.8841560052433205,0.16635478277102717,-,0.333,0.4779347127999132,0.11984500832004379,89.5,1
SCN7A,--+,-+++-+,NA,0.5339056440453069,0.16636017761238314,-,0.333,0.4779206289737507,0.034792890855500455,89.5,1
ARHGAP15,--+,++++++,NA,0.16637794595951816,0.8390583584658731,+,0.333,0.47787424598019546,0.031349999,89.5,1
TMEM40,---,NA,NA,0.9589412080025776,0.16646592679743413,-,0.333,0.4776446512876836,0.3586638777162053,89.6,1
MARK3,+-+,+-+-+-,+-++,0.16648967017413213,0.7713909358253821,+,0.333,0.47758271139183583,0.050827598,89.6,1
PLEK2,+--,NA,NA,0.5239262588023907,0.16655001344666315,-,0.333,0.4774253322454106,0.051888498166035114,89.6,1
TAF15,++-,----++,+-+-,0.16656848914717937,0.3291336006570128,+,0.333,0.47737715782862356,0.033980302,89.6,1
ZNF354A,+-+,------,-+++,0.7976905598606518,0.16657120750465287,-,0.333,0.4773700703055065,0.089662016,89.6,1
REG3G,-++,NA,NA,0.1666322437816655,0.8850590208004894,+,0.333,0.4772109619979745,0.24084808286888312,89.6,1
KLHDC10,+++,-++--+,NA,0.1666500790098322,0.8554697468166714,+,0.333,0.47716448043772375,0.09402114675865585,89.7,1
NPC1L1,---,NA,NA,0.9500818945881633,0.16665522726891918,-,0.333,0.477151064146588,0.2785598180119499,89.7,1
CCDC24,+--,+-+---,-+++,0.19072237810203435,0.166675801098142,-,0.333,0.4770974531727869,0.030253492,89.7,1
LRRN4CL,-+-,++++--,NA,0.7426794802475187,0.16668548523406043,-,0.333,0.4770722206880024,0.04143654845461866,89.7,1
ALKBH7,-+-,++++--,-+--,0.8968238087533232,0.16671672916975647,-,0.333,0.47699082309482976,0.023656853757106643,89.7,1
VAT1L,+++,+-++--,NA,0.16672134086183868,0.7707768996257331,+,0.333,0.4769788098749627,0.1740158518526986,89.7,1
KLHL10,++-,NA,NA,0.1667552229234916,0.620408958935417,+,0.334,0.4768905590408113,0.15250587659939555,89.7,1
CTNNBL1,++-,+-+-++,++++,0.1667612934284324,0.7796640979757259,+,0.334,0.47687474940818925,0.030399744,89.7,1
ARHGAP8,+--,NA,NA,0.16679256544332838,0.29721850454551296,+,0.334,0.47679331570154265,0.029936288378429515,89.7,1
UBE2QL1,++-,-----+,NA,0.8322222517091806,0.1669150093529095,-,0.334,0.4764746132166343,0.112158247,89.8,1
CRP,+-+,NA,NA,0.16692196486347344,0.6304563422737642,+,0.334,0.47645651612080325,0.15430568713008064,89.8,1
JAKMIP1,++-,+-+---,-+-+,0.16692697048441438,0.4613541090159969,+,0.334,0.4764434927840594,0.024191386,89.8,1
FOXE3,+--,NA,NA,0.16697675760109218,0.7446595693368778,+,0.334,0.4763139807817391,0.0632598536728813,89.8,1
C1orf131,+--,++++++,----,0.3411934154063814,0.1670357970728333,-,0.334,0.4761604505224725,0.012074625,89.9,1
ITGA9,--+,-+--++,+++-,0.16705766308851408,0.7883834752108101,+,0.334,0.47610360241799093,0.046742978,89.9,1
C12orf65,+--,-++++-,-+-+,0.16713483912471472,0.7765234456094127,+,0.334,0.47590301666558205,0.033010206,89.9,1
PRSS22,++-,NA,-+--,0.319859696480166,0.1671392057769402,-,0.334,0.4758916702090148,0.034825936,89.9,1
IL23A,-++,NA,----,0.6085357480106894,0.1671639470561532,-,0.334,0.4758273872313283,0.11639598173000328,89.9,1
POLD2,++-,+++---,NA,0.38446606276625567,0.167178838801263,-,0.334,0.47578869997378936,0.01838750451401109,89.9,1
ADPRHL2,+--,++++--,---+,0.16721531479748886,0.6390937466979223,+,0.334,0.4756939535568729,0.01701856,90,1
DOK6,+++,+----+,++++,0.16726583668460732,0.8454480817942047,+,0.335,0.4755627570642722,0.117770802,90,1
KCNG4,+--,NA,NA,0.7844520171395775,0.16727618215160947,-,0.335,0.47553589658648343,0.10986203799343036,90,1
LRRC45,---,++++--,NA,0.840172225434337,0.1673586099304343,-,0.335,0.4753219443551542,0.04925944022494449,90,1
ARHGAP35,+++,+--+-+,--++,0.16738444031160962,0.5447551622320033,+,0.335,0.475254919859655,0.050673783,90.1,1
SCN8A,+++,---+++,NA,0.16742035718953138,0.9243028115751251,+,0.335,0.47516174017964524,0.17336563099329838,90.1,1
CENPN,---,-+++++,---+,0.7022194625898774,0.1674330949853263,-,0.335,0.4751286991320342,0.09767912,90.1,1
ZNF582,+++,-++-++,--++,0.16749274578139906,0.8857243975020922,+,0.335,0.4749740021293178,0.107112184,90.1,1
C4orf47,++-,+-++++,NA,0.16749335181566274,0.919351484064875,+,0.335,0.47497243073672296,0.101581623,90.1,1
PEAK1,-++,----+-,-+-+,0.5628692891191623,0.16750750856216612,-,0.335,0.47493572517790833,0.02000721,90.1,1
CYP4A22,+--,NA,NA,0.8129398932082061,0.16755487845593495,-,0.335,0.474812927248888,0.16449512439485428,90.1,1
APAF1,-++,+++-++,++-+,0.16755804001746757,0.8505420054389539,+,0.335,0.4748047327051855,0.123953674,90.1,1
NPPB,+++,NA,NA,0.16757638085169693,0.9289570945741938,+,0.335,0.4747571976111381,0.17394585034881302,90.2,1
KIAA0895L,++-,+---+-,NA,0.5449667050327823,0.16759134240219306,-,0.335,0.47471842467224995,0.051108141,90.2,1
CC2D2A,---,------,-+++,0.6900995529062525,0.1676333657486452,-,0.335,0.4746095394550979,0.053404745000000003,90.2,1
POP4,---,++++++,-+-+,0.2599104912737,0.16768952530516773,-,0.335,0.47446406900627014,0.032607973,90.2,1
KRTAP11-1,+-+,+++-+-,-+--,0.6606140693874494,0.1677716137631017,-,0.336,0.4742515223898765,0.024504213,90.3,1
RAD23B,+++,-+++-+,----,0.35883811710473285,0.16777325969452836,-,0.336,0.4742472617440271,0.028565824,90.3,1
CFAP45,+++,NA,NA,0.1678362798389103,0.9140162735054804,+,0.336,0.474084159698039,0.20605818701588396,90.3,1
ATP10D,--+,+++---,----,0.7892985716911713,0.16794664256067365,-,0.336,0.4737986780990761,0.029961109,90.4,1
CDR2,+++,+-+---,++--,0.16797170580277776,0.3928563602289263,+,0.336,0.47373387170896586,0.089299545,90.4,1
MFAP4,---,++++-+,NA,0.16804796187577625,0.4651941389055187,+,0.336,0.47353675472166457,0.079824551999999993,90.4,1
TNFSF14,---,NA,NA,0.9312319366685134,0.16806084584911826,-,0.336,0.4735034593220704,0.2248345113421364,90.4,1
PREP,+++,------,++--,0.29977887459018254,0.1680639066585103,-,0.336,0.47349554980264796,0.062493247,90.4,1
RLF,+-+,++----,++++,0.16813701802954825,0.7622703185239844,+,0.336,0.4733066635553175,0.042283699255192216,90.5,1
LEFTY2,---,NA,NA,0.9376033265845394,0.16820509921441096,-,0.336,0.47313084683897283,0.21871889878827014,90.5,1
ZCRB1,-+-,++++++,-+-+,0.16827019522298328,0.9300005317239769,+,0.337,0.4729628057486641,0.097953709,90.5,1
LY6E,++-,-++++-,++++,0.16837215737190295,0.5604765162700944,+,0.337,0.4726997277393076,0.012429381071759225,90.6,1
C19orf60,+--,+++++-,NA,0.16837617247960202,0.31812038338345033,+,0.337,0.4726893714051348,0.02623708151548945,90.6,1
